,date,PM2.5,NO2,CO
657,2019-10-20,86.13,10.02,0.78
658,2019-10-21,103.0,9.25,1.11
659,2019-10-22,79.22,5.26,1.64
660,2019-10-23,95.3,9.61,1.93
661,2019-10-24,144.92,9.84,3.04
662,2019-10-25,115.07,9.72,2.12
663,2019-10-26,150.7,9.99,2.13
664,2019-10-27,188.82,18.0,1.48
665,2019-10-28,294.67,42.47,2.04
666,2019-10-29,266.16,50.65,2.67
667,2019-10-30,278.3,54.28,3.03
668,2019-10-31,285.19,53.79,3.24
669,2019-01-11,374.61,49.99,3.06
670,2019-02-11,314.95,28.23,2.25
671,2019-03-11,479.72,10.92,2.5
672,2019-04-11,208.01,8.88,1.98
673,2019-05-11,170.06,8.78,1.97
674,2019-06-11,87.06,9.9,1.94
675,2019-07-11,180.84,8.65,2.06
676,2019-08-11,133.01,9.39,2.27
677,2019-09-11,109.21,20.28,1.84
678,2019-10-11,164.22,26.57,1.95
679,2019-11-11,213.74,36.13,2.36
680,2019-12-11,310.97,37.59,2.64
681,2019-11-13,354.1,46.78,3.21
682,2019-11-14,341.74,54.38,3.82
683,2019-11-15,393.23,35.47,2.78
684,2019-11-16,144.84,22.11,1.89
685,2019-11-17,80.03,17.58,1.56
686,2019-11-18,82.89,23.68,1.89
687,2019-11-19,100.33,33.3,2.28
688,2019-11-20,118.06,43.79,2.58
689,2019-11-21,165.19,63.34,3.89
690,2019-11-22,153.29,53.01,3.15
691,2019-11-23,114.88,31.19,1.83
692,2019-11-24,88.06,24.66,1.14
693,2019-11-25,100.04,38.9,2.27
694,2019-11-26,93.15,33.38,1.92
695,2019-11-27,54.33,23.86,0.91
696,2019-11-28,27.24,18.45,0.6
697,2019-11-29,45.82,26.15,1.31
698,2019-11-30,67.84,25.51,1.47
699,2019-01-12,87.26,27.41,1.35
700,2019-02-12,98.36,32.42,1.49
701,2019-03-12,101.64,35.73,1.63
702,2019-04-12,117.66,48.65,2.67
703,2019-05-12,206.53,61.62,4.28
704,2019-06-12,186.93,42.49,3.24
705,2019-07-12,190.58,42.33,3.33
706,2019-08-12,179.83,49.04,4.52
707,2019-09-12,147.77,44.45,3.56
708,2019-10-12,179.54,45.64,3.78
709,2019-11-12,214.91,52.81,5.73
710,2019-12-12,231.3,33.23,3.06
711,2019-12-13,71.71,21.24,1.25
712,2019-12-14,57.3,20.21,1.57
713,2019-12-15,65.9,19.53,1.64
714,2019-12-16,67.65,15.65,1.43
715,2019-12-17,72.64,17.53,1.64
716,2019-12-18,111.53,25.09,1.46
717,2019-12-19,186.69,26.98,2.28
718,2019-12-20,259.39,24.04,3.14
719,2019-12-21,216.11,10.74,3.0
720,2019-12-22,121.88,9.98,1.32
721,2019-12-23,131.48,9.65,1.53
722,2019-12-24,225.27,10.06,3.51
723,2019-12-25,144.27,9.49,2.23
724,2019-12-26,160.02,9.68,1.32
725,2019-12-27,80.71342407743496,16.04354078549849,1.2361343012704173
726,2019-12-28,80.71342407743496,16.04354078549849,1.2361343012704173
727,2019-12-29,80.71342407743496,16.04354078549849,1.2361343012704173
728,2019-12-30,80.71342407743496,16.04354078549849,1.2361343012704173
729,2019-12-31,253.18,56.14,5.46
730,2020-01-01,293.36,48.77,5.0
731,2020-02-01,236.76,49.22,5.24
732,2020-03-01,165.67,39.83,4.16
733,2020-04-01,151.76,36.87,3.17
734,2020-05-01,120.59,27.42,1.89
735,2020-06-01,119.78,33.6,1.94
736,2020-07-01,103.57,26.85,1.69
737,2020-08-01,134.38,23.99,1.76
738,2020-09-01,60.18,19.31,1.43
739,2020-10-01,139.4,28.16,1.81
740,2020-11-01,134.5,33.94,2.02
741,2020-12-01,150.63,39.31,3.4
742,2020-01-13,179.42,39.69,3.48
743,2020-01-14,93.11,23.31,3.45
744,2020-01-15,80.28,27.85,2.38
745,2020-01-16,106.17,27.77,1.09
746,2020-01-17,71.56,23.06,1.04
747,2020-01-18,89.67,29.6,1.02
748,2020-01-19,94.22,19.64,0.99
749,2020-01-20,99.41,25.1,0.92
750,2020-01-21,143.44,29.23,0.95
751,2020-01-22,158.47,32.37,1.42
752,2020-01-23,48.5,20.82,0.34
753,2020-01-24,58.12,26.46,0.55
754,2020-01-25,86.86,36.48,1.01
755,2020-01-26,132.84,37.57,1.46
756,2020-01-27,155.44,49.24,1.49
757,2020-01-28,87.17,27.03,0.59
758,2020-01-29,53.23,27.94,0.63
759,2020-01-30,61.76,26.18,0.63
760,2020-01-31,57.51,29.75,0.64
761,2020-01-02,72.77,31.13,0.82
762,2020-02-02,83.83,29.9,0.71
763,2020-03-02,90.7,38.78,0.89
764,2020-04-02,132.24,59.58,1.69
765,2020-05-02,94.65,33.65,0.85
766,2020-06-02,72.81,34.62,0.74
767,2020-07-02,102.49,40.59,1.09
768,2020-08-02,91.68,31.54,0.91
769,2020-09-02,99.86,33.73,0.96
770,2020-10-02,118.04,42.84,1.21
771,2020-11-02,119.09,49.75,1.67
772,2020-12-02,115.28,33.0,1.25
773,2020-02-13,63.64,23.14,0.9
774,2020-02-14,50.02,19.05,0.88
775,2020-02-15,53.24,28.91,1.02
776,2020-02-16,70.41,38.94,1.31
777,2020-02-17,98.85,42.82,1.77
778,2020-02-18,82.36,43.51,1.4
779,2020-02-19,99.06,47.81,2.02
780,2020-02-20,87.83,26.47,1.31
781,2020-02-21,49.3,22.24,1.17
782,2020-02-22,50.14,32.29,1.41
783,2020-02-23,72.66,31.5,1.75
784,2020-02-24,52.53,33.02,1.43
785,2020-02-25,85.13,32.53,1.69
786,2020-02-26,101.48,38.07,2.23
787,2020-02-27,81.27,29.93,1.86
788,2020-02-28,68.61,23.0,2.16
789,2020-02-29,45.09,21.9,2.56
790,2020-01-03,33.6,28.19,2.66
791,2020-02-03,73.73,35.98,2.29
792,2020-03-03,61.97,25.11,0.59
793,2020-04-03,64.05,20.3,0.49
794,2020-05-03,28.5,11.99,0.22
795,2020-06-03,16.1,12.2,0.22
796,2020-07-03,36.06,13.0,0.34
797,2020-08-03,46.11,14.39,0.46
798,2020-09-03,33.97,9.46,0.29
799,2020-10-03,63.65,8.12,0.37
800,2020-11-03,50.29,9.19,0.29
801,2020-12-03,47.12,13.22,0.38
802,2020-03-13,46.85,12.86,0.3
803,2020-03-14,32.23,8.7,0.27
804,2020-03-15,44.12,12.84,0.32
805,2020-03-16,40.3,13.02,0.36
806,2020-03-17,43.96,14.06,0.4
807,2020-03-18,47.18,15.94,0.42
808,2020-03-19,58.95,18.36,0.47
809,2020-03-20,79.39,19.23,0.55
810,2020-03-21,64.53,14.16,0.43
811,2020-03-22,65.22,8.04,0.35
812,2020-03-23,36.07,6.05,0.3
813,2020-03-24,48.83,6.36,0.33
814,2020-03-25,29.34,2.97,0.28
815,2020-03-26,29.83,1.77,0.25
816,2020-03-27,20.61,1.45,0.24
817,2020-03-28,15.84,1.61,0.24
818,2020-03-29,19.47,0.71,0.22
819,2020-03-30,26.56,2.07,0.24
820,2020-03-31,26.06,0.92,0.24
821,2020-01-04,25.09,0.72,0.24
822,2020-02-04,24.32,0.69,0.22
823,2020-03-04,20.77,1.85,0.24
824,2020-04-04,26.41,2.72,0.25
825,2020-05-04,38.99,3.96,0.28
826,2020-06-04,54.87,3.06,0.27
827,2020-07-04,25.31,1.16,0.22
828,2020-08-04,24.27,1.39,0.2
829,2020-09-04,27.89,3.11,0.22
830,2020-10-04,47.64,5.73,0.23
831,2020-11-04,59.36,4.37,0.18
832,2020-12-04,48.9,2.16,0.09
833,2020-04-13,57.78,5.92,0.08
834,2020-04-14,78.06,21.08,1.134
835,2020-04-15,77.72,30.11,5.92
836,2020-04-16,78.62,28.67,3.61
837,2020-04-17,60.09,25.57,2.91
838,2020-04-18,79.48,25.74,3.97
839,2020-04-19,83.34,23.83,2.98
840,2020-04-20,38.6,19.31,1.57
841,2020-04-21,85.23,21.59,3.39
842,2020-04-22,87.86,24.78,3.81
843,2020-04-23,56.81,25.82,4.02
844,2020-04-24,66.65,30.93,1.47
845,2020-04-25,80.06,29.88,1.18
846,2020-04-26,35.67,17.45,0.04
847,2020-04-27,77.97,20.31,0.06
848,2020-04-28,71.86,28.92,0.28
849,2020-04-29,66.9,38.35,0.53
850,2020-04-30,86.6,45.67,0.56
851,2020-01-05,101.63,51.43,0.44
852,2020-02-05,85.36,52.16,1.06
853,2020-03-05,61.9,41.24,0.05
854,2020-04-05,93.64,40.58,0.29
855,2020-05-05,82.16,52.44,0.56
856,2020-06-05,85.1,46.58,0.5
857,2020-07-05,100.99,67.89,0.59
858,2020-08-05,121.28,87.47,0.61
859,2020-09-05,35.02,56.46,0.17
860,2020-10-05,80.71342407743496,16.04354078549849,1.2361343012704173
861,2020-11-05,80.71342407743496,16.04354078549849,1.2361343012704173
862,2020-12-05,80.71342407743496,16.04354078549849,1.2361343012704173
863,2020-05-13,80.71342407743496,16.04354078549849,1.2361343012704173
864,2020-05-14,80.71342407743496,16.04354078549849,1.2361343012704173
865,2020-05-15,80.71342407743496,16.04354078549849,1.2361343012704173
866,2020-05-16,80.71342407743496,16.04354078549849,1.2361343012704173
867,2020-05-17,80.71342407743496,16.04354078549849,1.2361343012704173
868,2020-05-18,80.71342407743496,16.04354078549849,1.2361343012704173
869,2020-05-19,80.71342407743496,16.04354078549849,1.2361343012704173
870,2020-05-20,80.71342407743496,16.04354078549849,1.2361343012704173
871,2020-05-21,80.71342407743496,16.04354078549849,1.2361343012704173
872,2020-05-22,80.71342407743496,16.04354078549849,1.2361343012704173
873,2020-05-23,40.82,20.92,0.39
874,2020-05-24,41.43,6.22,0.4
875,2020-05-25,49.82,7.59,0.43
876,2020-05-26,42.69,10.04,0.44
877,2020-05-27,37.99,5.05,0.4
878,2020-05-28,49.14,1.92,0.42
879,2020-05-29,22.71,1.4,0.54
880,2020-05-30,22.61,1.02,0.54
881,2020-05-31,24.19,1.23,0.55
882,2020-01-06,43.31,4.6,0.61
883,2020-02-06,39.18,4.75,0.59
884,2020-03-06,46.16,6.15,0.59
885,2020-04-06,99.64,6.5,0.7
886,2020-05-06,49.91,4.89,0.79
887,2020-06-06,39.08,4.51,0.76
888,2020-07-06,41.51,3.4,0.78
889,2020-08-06,53.09,7.84,0.84
890,2020-09-06,120.61,18.76,0.75
891,2020-10-06,90.06,28.48,0.44
892,2020-11-06,117.79,39.98,0.32
893,2020-12-06,84.56,51.69,0.22
894,2020-06-13,43.58,23.0,0.44
895,2020-06-14,72.67,14.06,0.7
896,2020-06-15,55.59,11.86,0.7
897,2020-06-16,60.08,11.67,0.78
898,2020-06-17,62.93,7.61,0.75
899,2020-06-18,66.84,8.56,0.76
900,2020-06-19,62.02,7.13,0.84
901,2020-06-20,55.95,8.62,0.76
902,2020-06-21,43.77,7.31,0.83
903,2020-06-22,50.68,7.81,0.89
904,2020-06-23,45.97,6.49,0.79
905,2020-06-24,48.07,11.36,0.78
906,2020-06-25,61.9,18.29,0.83
907,2020-06-26,66.08,15.81,0.8
908,2020-06-27,72.49,22.38,0.68
909,2020-06-28,35.73,11.3,0.79
910,2020-06-29,42.72,12.08,0.82
911,2020-06-30,54.92,16.39,0.84
912,2020-01-07,59.21,24.01,0.83
913,2020-02-07,77.88,30.67,0.57
914,2020-03-07,109.06,53.54,0.31
915,2020-04-07,104.75,64.3,0.21
916,2020-05-07,87.59,100.24,0.19
917,2020-06-07,51.94,57.29,0.34
918,2020-07-07,23.81,6.08,0.43
919,2020-08-07,31.15,6.81,0.48
920,2020-09-07,43.29,16.36,0.52
921,2020-10-07,29.19,17.9,0.51
922,2020-11-07,28.04,7.86,0.52
923,2020-12-07,25.5,7.8,0.5
924,2020-07-13,26.67,8.58,0.51
925,2020-07-14,43.35,9.04,0.5
926,2020-07-15,41.43,6.92,0.55
927,2020-07-16,42.21,7.45,0.57
928,2020-07-17,53.32,7.37,0.65
929,2020-07-18,49.09,7.02,0.58
930,2020-07-19,30.93,7.06,0.62
931,2020-07-20,26.91,7.53,0.58
932,2020-07-21,31.99,6.65,0.61
933,2020-07-22,26.96,6.95,0.61
934,2020-07-23,41.19,5.92,0.69
935,2020-07-24,42.62,5.71,0.68
936,2020-07-25,39.16,6.12,0.62
937,2020-07-26,48.15,6.02,0.71
938,2020-07-27,38.49,5.98,0.69
939,2020-07-28,29.48,5.89,0.63
940,2020-07-29,31.76,5.66,0.66
941,2020-07-30,23.65,5.83,0.7
942,2020-07-31,47.56,6.0,0.75
943,2020-01-08,38.05,5.95,0.72
944,2020-02-08,29.41,5.88,0.65
945,2020-03-08,28.04,5.87,0.64
946,2020-04-08,27.72,8.15,0.65
947,2020-05-08,46.35,8.28,0.77
948,2020-06-08,23.45,6.68,0.62
949,2020-07-08,28.55,7.04,0.63
950,2020-08-08,60.96,7.98,0.69
951,2020-09-08,38.95,7.43,0.7
952,2020-10-08,48.51,7.82,0.66
953,2020-11-08,61.95,6.13,0.67
954,2020-12-08,40.98,6.12,0.56
955,2020-08-13,18.72,6.13,0.64
956,2020-08-14,23.32,6.24,0.66
957,2020-08-15,35.8,6.2,0.64
958,2020-08-16,24.94,6.18,0.62
959,2020-08-17,30.82,6.56,0.73
960,2020-08-18,34.88,6.45,0.84
961,2020-08-19,24.3,6.22,0.77
962,2020-08-20,23.12,6.2,0.8
963,2020-08-21,22.82,6.47,0.6
964,2020-08-22,16.3,6.78,0.19
965,2020-08-23,22.91,5.5,0.18
966,2020-08-24,16.9,6.4,0.19
967,2020-08-25,22.71,6.58,0.21
968,2020-08-26,18.27,6.56,0.2
969,2020-08-27,23.31,9.1,0.2
970,2020-08-28,36.82,9.3,0.35
971,2020-08-29,43.05,8.12,0.32
972,2020-08-30,24.45,6.92,0.19
973,2020-08-31,17.42,7.43,0.2
974,2020-01-09,20.99,24.68,0.19
975,2020-02-09,26.96,20.95,0.24
976,2020-03-09,19.45,7.63,0.26
977,2020-04-09,24.03,8.08,0.27
978,2020-05-09,16.61,13.13,0.27
979,2020-06-09,15.84,10.24,0.26
980,2020-07-09,26.58,10.43,0.33
981,2020-08-09,20.0,7.61,0.32
982,2020-09-09,26.75,7.37,0.35
983,2020-10-09,31.79,7.6,0.34
984,2020-11-09,38.09,9.68,0.39
985,2020-12-09,38.68,9.49,0.45
986,2020-09-13,45.02,8.3,0.41
987,2020-09-14,59.52,11.61,0.38
988,2020-09-15,46.08,10.95,0.3
989,2020-09-16,47.0,11.26,0.27
990,2020-09-17,32.75,9.46,0.22
991,2020-09-18,29.16,8.92,0.22
992,2020-09-19,40.54,10.86,0.27
993,2020-09-20,45.03,10.06,0.28
994,2020-09-21,45.49,11.79,0.28
995,2020-09-22,28.11,10.1,0.27
996,2020-09-23,19.71,8.94,0.24
997,2020-09-24,27.93,10.46,0.3
998,2020-09-25,36.3,10.13,0.34
999,2020-09-26,42.37,12.06,0.41
1000,2020-09-27,26.74,9.26,0.32
1001,2020-09-28,50.69,11.36,0.37
1002,2020-09-29,52.27,10.81,0.33
1003,2020-09-30,43.67,10.92,0.32
1004,2020-01-10,39.24,12.11,0.37
1005,2020-02-10,50.52,11.53,0.43
1006,2020-03-10,50.89,11.64,0.41
1007,2020-04-10,50.95,12.71,0.42
1008,2020-05-10,46.9,11.96,0.42
1009,2020-06-10,30.8,11.77,0.46
1010,2020-07-10,45.7,12.53,0.51
1011,2020-08-10,49.5,13.52,0.45
1012,2020-09-10,48.49,13.98,0.46
1013,2020-10-10,50.7,12.26,0.43
1014,2020-11-10,51.01,12.08,0.43
1015,2020-12-10,61.78,15.33,0.56
1016,2020-10-13,66.81,10.41,0.7
1017,2020-10-14,63.29,10.47,0.58
1018,2020-10-15,64.63,9.82,0.57
1019,2020-10-16,54.67,10.71,0.54
1020,2020-10-17,85.45,12.42,0.7
1021,2020-10-18,76.41,9.81,0.6
1022,2020-10-19,81.58,10.36,0.56
1023,2020-10-20,77.74,10.52,0.62
1024,2020-10-21,64.96,10.21,0.8
1025,2020-10-22,104.49,13.62,0.89
1026,2020-10-23,133.78,12.69,0.91
1027,2020-10-24,118.75,10.77,0.88
1028,2020-10-25,121.28,11.83,0.97
1029,2020-10-26,122.44,11.76,0.91
1030,2020-10-27,112.22,9.78,0.68
1031,2020-10-28,121.42,11.43,0.89
1032,2020-10-29,138.68,12.59,1.14
1033,2020-10-30,136.06,10.61,0.97
1034,2020-10-31,175.13,10.01,0.77
1035,2020-01-11,180.26,9.57,0.78
1036,2020-02-11,103.17,9.74,0.85
1037,2020-03-11,81.29,9.96,1.08
1038,2020-04-11,225.23,12.04,1.13
1039,2020-05-11,195.12,11.13,1.02
1040,2020-06-11,167.93,10.61,1.14
1041,2020-07-11,203.05,9.15,1.05
1042,2020-08-11,198.25,10.02,1.11
1043,2020-09-11,334.64,11.83,1.34
1044,2020-10-11,310.74,9.58,1.38
1045,2020-11-11,92.77,7.68,1.3
1046,2020-12-11,129.41,8.92,1.25
1047,2020-11-13,129.48,10.17,1.07
1048,2020-11-14,284.36,9.21,1.13
1049,2020-11-15,323.49,6.87,0.98
1050,2020-11-16,73.3,5.6,0.66
1051,2020-11-17,63.68,6.47,0.72
1052,2020-11-18,82.07,7.3,0.76
1053,2020-11-19,91.35,8.05,0.91
1054,2020-11-20,110.8,7.91,0.88
1055,2020-11-21,86.24,7.17,0.82
1056,2020-11-22,94.48,6.97,0.89
1057,2020-11-23,116.51,9.39,1.17
1058,2020-11-24,148.45,10.13,1.45
1059,2020-11-25,208.44,9.81,1.42
1060,2020-11-26,84.5,7.06,0.93
1061,2020-11-27,55.75,6.69,0.89
1062,2020-11-28,94.04,6.93,1.14
1063,2020-11-29,92.78,7.8,1.2
1064,2020-11-30,126.6,7.08,2.28
1065,2020-01-12,167.79,8.46,2.37
1066,2020-02-12,156.91,8.25,2.89
1067,2020-03-12,139.22,8.12,2.27
1068,2020-04-12,185.33,8.01,2.81
1069,2020-05-12,200.88,8.2,2.06
1070,2020-06-12,180.59,7.66,2.01
1071,2020-07-12,202.79,7.11,2.07
1072,2020-08-12,154.07,7.78,2.65
1073,2020-09-12,145.06,8.06,3.04
1074,2020-10-12,102.61,6.8,2.45
1075,2020-11-12,123.29,8.67,2.6
1076,2020-12-12,185.34,6.54,2.16
1077,2020-12-13,80.98,5.05,1.77
1078,2020-12-14,59.09,5.09,1.27
1079,2020-12-15,88.16,5.49,1.38
1080,2020-12-16,82.17,5.8,1.41
1081,2020-12-17,104.32,5.21,1.32
1082,2020-12-18,94.52,6.55,1.54
1083,2020-12-19,123.2,6.26,1.62
1084,2020-12-20,133.78,6.96,1.7
1085,2020-12-21,138.79,3.58,2.1
1086,2020-12-22,225.91,3.36,3.23
1087,2020-12-23,242.73,6.68,3.85
1088,2020-12-24,225.19,5.14,3.64
1089,2020-12-25,159.99,7.85,2.68
1090,2020-12-26,154.33,8.25,2.19
1091,2020-12-27,222.58,8.12,2.79
1092,2020-12-28,72.37,7.92,1.49
1093,2020-12-29,95.81,7.99,1.61
1094,2020-12-30,114.09,6.56,1.71
1095,2020-12-31,172.3,8.36,2.29
1096,2021-01-01,323.81,10.12,3.93
1097,2021-02-01,260.86,5.67,2.63
1098,2021-03-01,118.33,3.81,1.93
1099,2021-04-01,62.19,7.05,1.87
1100,2021-05-01,56.49,5.13,1.77
1101,2021-06-01,102.26,7.55,2.12
1102,2021-07-01,85.15,8.76,1.13
1103,2021-08-01,107.55,12.4,0.39
1104,2021-09-01,106.63,13.13,0.32
1105,2021-10-01,85.33,10.26,0.24
1106,2021-11-01,80.7,11.94,0.27
1107,2021-12-01,125.59,10.45,0.55
1108,2021-01-13,178.06,13.79,0.95
1109,2021-01-14,338.1,26.24,2.02
1110,2021-01-15,302.52,20.61,1.92
1111,2021-01-16,189.22,24.17,1.11
1112,2021-01-17,179.33,21.16,0.59
1113,2021-01-18,153.39,19.34,0.9
1114,2021-01-19,199.74,16.35,1.44
1115,2021-01-20,98.61,18.23,0.36
1116,2021-01-21,96.72,19.87,0.71
1117,2021-01-22,186.0,17.35,1.49
1118,2021-01-23,134.89,20.48,0.71
1119,2021-01-24,150.17,16.79,0.87
1120,2021-01-25,122.42,16.96,0.87
1121,2021-01-26,134.28,17.2,1.06
1122,2021-01-27,128.2,19.08,0.96
1123,2021-01-28,222.66,21.47,1.78
1124,2021-01-29,175.93,17.33,1.47
1125,2021-01-30,107.51,19.05,0.91
1126,2021-01-31,95.27,16.87,1.25
1127,2021-01-02,104.0,22.21,1.7
1128,2021-02-02,151.87,21.04,1.82
1129,2021-03-02,139.69,18.98,1.08
1130,2021-04-02,110.7,17.52,0.84
1131,2021-05-02,49.79,16.53,0.77
1132,2021-06-02,60.99,15.4,0.73
1133,2021-07-02,86.36,15.74,0.89
1134,2021-08-02,119.51,11.39,1.43
1135,2021-09-02,132.88,17.54,1.69
1136,2021-10-02,111.44,17.07,1.8
1137,2021-11-02,127.44,19.08,1.3
1138,2021-12-02,162.19,17.44,1.66
1139,2021-02-13,120.64,18.28,1.67
1140,2021-02-14,125.97,17.07,2.08
1141,2021-02-15,117.36,17.2,1.73
1142,2021-02-16,141.02,22.45,1.42
1143,2021-02-17,117.91,21.91,1.58
1144,2021-02-18,109.92,20.11,1.67
1145,2021-02-19,111.48,19.07,1.65
1146,2021-02-20,83.56,18.42,1.23
1147,2021-02-21,103.89,18.64,1.17
1148,2021-02-22,86.94,18.84,1.08
1149,2021-02-23,66.6,19.88,1.2
1150,2021-02-24,85.74,19.6,1.73
1151,2021-02-25,87.33,18.24,1.38
1152,2021-02-26,68.62,16.81,1.11
1153,2021-02-27,45.73,17.42,0.92
1154,2021-02-28,54.44,18.93,0.89
1155,2021-01-03,45.62,19.22,0.75
1156,2021-02-03,44.25,16.19,0.79
1157,2021-03-03,57.0,19.12,1.24
1158,2021-04-03,81.91,21.86,2.36
1159,2021-05-03,73.7,17.93,1.38
1160,2021-06-03,71.24,18.3,1.31
1161,2021-07-03,93.66,18.12,1.75
1162,2021-08-03,94.84,18.13,1.21
1163,2021-09-03,100.55,18.03,1.22
1164,2021-10-03,44.9,20.22,1.18
1165,2021-11-03,72.96,19.05,1.54
1166,2021-12-03,63.33,18.44,1.24
1167,2021-03-13,71.53,19.76,1.48
1168,2021-03-14,57.67,17.94,1.34
1169,2021-03-15,68.05,18.9,1.28
1170,2021-03-16,65.68,18.63,1.37
1171,2021-03-17,82.37,19.8,1.66
1172,2021-03-18,88.5,20.87,1.79
1173,2021-03-19,70.86,20.59,1.5
1174,2021-03-20,69.89,20.1,1.5
1175,2021-03-21,85.93,20.13,1.71
1176,2021-03-22,62.97,20.6,1.4
1177,2021-03-23,53.73,18.51,1.32
1178,2021-03-24,43.3,18.3,1.1
1179,2021-03-25,32.2,15.99,1.03
1180,2021-03-26,64.79,18.26,1.02
1181,2021-03-27,87.48,19.13,0.88
1182,2021-03-28,80.17,17.35,0.85
1183,2021-03-29,85.58,2.84,0.58
1184,2021-03-30,37.12,8.28,0.64
1185,2021-03-31,32.97,15.11,0.84
1186,2021-01-04,23.64,15.68,0.89
1187,2021-02-04,33.62,21.14,1.03
1188,2021-03-04,34.45,22.98,1.2
1189,2021-04-04,44.24,23.41,1.37
1190,2021-05-04,67.81,29.35,1.49
1191,2021-06-04,99.84,27.56,1.54
1192,2021-07-04,60.73,19.17,1.25
1193,2021-08-04,37.12,19.66,1.32
1194,2021-09-04,37.21,21.34,1.5
1195,2021-10-04,38.63,20.93,1.45
1196,2021-11-04,50.15,20.88,1.45
1197,2021-12-04,68.81,22.17,1.72
1198,2021-04-13,60.14,20.62,1.5
1199,2021-04-14,46.24,18.33,1.31
1200,2021-04-15,53.4,20.08,1.39
1201,2021-04-16,62.37,18.8,1.44
1202,2021-04-17,25.78,14.58,1.32
1203,2021-04-18,41.68,15.73,1.42
1204,2021-04-19,57.38,17.23,1.59
1205,2021-04-20,52.05,15.69,1.5
1206,2021-04-21,33.92,12.52,1.35
1207,2021-04-22,36.45,12.73,1.4
1208,2021-04-23,34.85,12.57,1.4
1209,2021-04-24,28.85,13.15,1.35
1210,2021-04-25,61.51,15.43,1.54
1211,2021-04-26,98.31,17.5,1.87
1212,2021-04-27,100.74,17.72,1.98
1213,2021-04-28,120.57,17.08,1.96
1214,2021-04-29,118.92,15.61,1.72
1215,2021-04-30,82.97,16.23,1.64
1216,2021-01-05,55.85,13.49,1.46
1217,2021-02-05,48.66,14.17,1.5
1218,2021-03-05,61.25,14.28,1.51
1219,2021-04-05,47.69,14.36,1.54
1220,2021-05-05,59.36,13.28,1.54
1221,2021-06-05,46.17,12.88,1.53
1222,2021-07-05,64.82,14.8,1.58
1223,2021-08-05,53.97,15.43,1.68
1224,2021-09-05,47.96,12.47,1.51
1225,2021-10-05,50.51,13.75,1.58
1226,2021-11-05,48.29,12.36,1.56
1227,2021-12-05,33.29,12.18,1.45
1228,2021-05-13,28.44,12.44,1.47
1229,2021-05-14,36.45,11.7,1.48
1230,2021-05-15,36.88,12.87,1.51
1231,2021-05-16,50.16,14.44,1.64
1232,2021-05-17,58.36,16.02,1.93
1233,2021-05-18,21.54,11.57,1.64
1234,2021-05-19,34.93,10.59,1.71
1235,2021-05-20,30.69,11.19,1.59
1236,2021-05-21,25.53,12.05,1.61
1237,2021-05-22,58.52,12.71,1.22
1238,2021-05-23,128.23,8.09,0.83
1239,2021-05-24,49.0,7.11,0.67
1240,2021-05-25,46.63,6.89,0.59
1241,2021-05-26,80.71342407743496,16.04354078549849,1.2361343012704173
1242,2021-05-27,80.71342407743496,16.04354078549849,1.2361343012704173
1243,2021-05-28,80.71342407743496,16.04354078549849,1.2361343012704173
1244,2021-05-29,80.71342407743496,16.04354078549849,1.2361343012704173
1245,2021-05-30,80.71342407743496,16.04354078549849,1.2361343012704173
1246,2021-05-31,80.71342407743496,16.04354078549849,1.2361343012704173
1247,2021-01-06,80.71342407743496,16.04354078549849,1.2361343012704173
1248,2021-02-06,80.71342407743496,16.04354078549849,1.2361343012704173
1249,2021-03-06,80.71342407743496,16.04354078549849,1.2361343012704173
1250,2021-04-06,80.71342407743496,16.04354078549849,1.2361343012704173
1251,2021-05-06,80.71342407743496,16.04354078549849,1.2361343012704173
1252,2021-06-06,80.71342407743496,16.04354078549849,1.2361343012704173
1253,2021-07-06,80.71342407743496,16.04354078549849,1.2361343012704173
1254,2021-08-06,23.92,14.8,1.75
1255,2021-09-06,31.13,13.67,1.73
1256,2021-10-06,40.94,12.53,1.75
1257,2021-11-06,34.46,13.84,1.69
1258,2021-12-06,30.36,12.61,1.65
1259,2021-06-13,31.17,13.91,1.67
1260,2021-06-14,30.7,14.09,1.69
1261,2021-06-15,25.66,13.0,1.62
1262,2021-06-16,29.57,14.28,1.7
1263,2021-06-17,30.15,10.61,1.73
1264,2021-06-18,20.77,8.67,1.68
1265,2021-06-19,20.35,8.68,1.56
1266,2021-06-20,21.95,8.68,1.68
1267,2021-06-21,28.54,8.68,1.79
1268,2021-06-22,41.22,8.68,1.86
1269,2021-06-23,62.55,8.69,1.95
1270,2021-06-24,43.17,8.69,1.58
1271,2021-06-25,45.61,8.69,1.54
1272,2021-06-26,36.38,8.69,1.72
1273,2021-06-27,63.68,8.7,1.87
1274,2021-06-28,63.24,8.7,1.74
1275,2021-06-29,62.09,8.71,1.84
1276,2021-06-30,42.45,8.7,1.63
1277,2021-01-07,33.93,8.71,1.51
1278,2021-02-07,36.49,8.73,1.55
1279,2021-03-07,30.24,8.71,1.57
1280,2021-04-07,36.72,8.71,1.77
1281,2021-05-07,34.49,8.71,1.58
1282,2021-06-07,35.71,8.71,1.56
1283,2021-07-07,38.2,8.72,1.58
1284,2021-08-07,36.11,8.72,1.54
1285,2021-09-07,42.02,12.14,1.72
1286,2021-10-07,26.99,13.72,1.74
1287,2021-11-07,38.69,12.27,1.76
1288,2021-12-07,27.87,12.41,1.74
1289,2021-07-13,26.47,13.23,1.83
