,date,SO2,NO2,CO
645,2019-08-10,12.67,11.97,1.35
646,2019-09-10,10.85,44.4,1.65
647,2019-10-10,9.47,56.51,1.66
648,2019-11-10,7.07,34.29,1.53
649,2019-12-10,9.66,40.17,2.22
650,2019-10-13,13.23,44.59,2.1
651,2019-10-14,18.04,48.99,2.74
652,2019-10-15,16.57,63.91,2.88
653,2019-10-16,11.81,64.68,2.09
654,2019-10-17,10.6,62.61,1.8
655,2019-10-18,9.73,43.52,1.15
656,2019-10-19,17.6,60.38,1.52
657,2019-10-20,15.92,48.07,1.78
658,2019-10-21,15.23,49.37,1.35
659,2019-10-22,19.51,53.82,1.74
660,2019-10-23,27.75,63.14,2.2
661,2019-10-24,20.61,95.17,3.8
662,2019-10-25,20.75,50.41,2.68
663,2019-10-26,21.14,53.24,2.64
664,2019-10-27,11.61,30.41,1.76
665,2019-10-28,16.29,31.64,2.56
666,2019-10-29,17.16,40.07,3.3
667,2019-10-30,21.5,41.1,3.6
668,2019-10-31,17.71,46.06,4.0
669,2019-01-11,16.12,45.16,3.18
670,2019-02-11,13.13,31.33,2.4
671,2019-03-11,12.4,36.29,2.58
672,2019-04-11,15.23,50.53,1.65
673,2019-05-11,21.02,52.79,2.15
674,2019-06-11,7.65,67.74,1.75
675,2019-07-11,8.14,71.97,1.95
676,2019-08-11,9.65,65.4,2.27
677,2019-09-11,8.08,47.53,1.39
678,2019-10-11,12.67,61.62,1.85
679,2019-11-11,16.34,94.05,2.57
680,2019-12-11,17.21,49.12,3.15
681,2019-11-13,20.82,39.69,3.9
682,2019-11-14,25.31,36.76,3.79
683,2019-11-15,9.39,21.42,3.27
684,2019-11-16,20.28,26.97,1.54
685,2019-11-17,12.23,35.78,0.97
686,2019-11-18,16.92,49.49,1.87
687,2019-11-19,14.6,62.02,1.88
688,2019-11-20,26.42,76.37,2.53
689,2019-11-21,28.25,118.98,5.46
690,2019-11-22,16.09,94.98,3.45
691,2019-11-23,13.31,52.85,1.22
692,2019-11-24,13.32,50.03,1.21
693,2019-11-25,24.08,80.03,3.11
694,2019-11-26,17.4,74.21,1.51
695,2019-11-27,15.7,53.25,1.13
696,2019-11-28,12.95,36.42,0.66
697,2019-11-29,16.76,52.99,1.36
698,2019-11-30,12.81,44.77,1.36
699,2019-01-12,15.42,51.89,1.56
700,2019-02-12,16.36,59.73,1.67
701,2019-03-12,14.76,60.59,1.57
702,2019-04-12,22.36,70.62,2.9
703,2019-05-12,14.86,91.85,2.92
704,2019-06-12,17.42,70.55,2.36
705,2019-07-12,25.8,70.22,3.56
706,2019-08-12,24.37,62.88,2.92
707,2019-09-12,26.21,70.94,2.99
708,2019-10-12,20.56,72.22,3.01
709,2019-11-12,14.9,99.54,4.13
710,2019-12-12,7.59,71.83,2.03
711,2019-12-13,8.22,36.79,0.74
712,2019-12-14,12.88,47.57,1.12
713,2019-12-15,7.7,32.75,1.0
714,2019-12-16,7.44,28.7,0.86
715,2019-12-17,11.7,29.32,1.13
716,2019-12-18,10.97,40.1,1.52
717,2019-12-19,11.56,70.51,2.32
718,2019-12-20,8.73,52.12,1.81
719,2019-12-21,11.31,42.98,1.69
720,2019-12-22,7.53,31.84,1.22
721,2019-12-23,10.8,35.01,1.38
722,2019-12-24,11.06,64.29,1.99
723,2019-12-25,6.75,32.52,1.12
724,2019-12-26,9.8,39.4,1.23
725,2019-12-27,11.77,47.93,2.04
726,2019-12-28,16.31,44.8,2.41
727,2019-12-29,12.92,61.9,2.52
728,2019-12-30,15.3,52.55,2.13
729,2019-12-31,15.24,45.23,2.47
730,2020-01-01,43.06,59.47,3.63
731,2020-02-01,44.05,71.18,3.68
732,2020-03-01,20.15,59.18,3.63
733,2020-04-01,13.22,58.56,1.71
734,2020-05-01,9.13,47.73,1.19
735,2020-06-01,11.25,53.79,1.27
736,2020-07-01,13.17,51.83,1.11
737,2020-08-01,13.01,40.84,1.45
738,2020-09-01,9.28,29.18,0.9
739,2020-10-01,11.84,45.17,1.44
740,2020-11-01,17.61,58.66,1.8
741,2020-12-01,34.75,53.19,1.92
742,2020-01-13,10.78,61.55,1.81
743,2020-01-14,11.79,41.37,1.07
744,2020-01-15,11.72,61.42,1.21
745,2020-01-16,13.93,57.63,1.34
746,2020-01-17,11.58,46.9,1.61
747,2020-01-18,11.27,62.67,1.55
748,2020-01-19,11.44,37.12,0.89
749,2020-01-20,16.87,45.34,1.88
750,2020-01-21,13.74,71.15,1.99
751,2020-01-22,16.47,52.05,2.09
752,2020-01-23,11.05,48.24,0.64
753,2020-01-24,16.27,56.58,1.24
754,2020-01-25,20.11,70.86,1.4
755,2020-01-26,22.66,50.83,1.11
756,2020-01-27,11.59,92.68,1.42
757,2020-01-28,15.96,55.41,1.91
758,2020-01-29,14.23,49.89,1.39
759,2020-01-30,17.39,61.36,0.98
760,2020-01-31,6.77,60.76,1.09
761,2020-01-02,17.27,55.34,1.4
762,2020-02-02,18.76,56.52,1.26
763,2020-03-02,19.74,69.74,1.89
764,2020-04-02,20.78,96.52,2.7
765,2020-05-02,19.95,63.0,1.21
766,2020-06-02,22.12,62.7,1.75
767,2020-07-02,20.09,74.52,1.65
768,2020-08-02,19.48,58.21,1.19
769,2020-09-02,20.32,67.29,1.43
770,2020-10-02,20.73,81.09,2.43
771,2020-11-02,21.05,87.92,2.91
772,2020-12-02,23.76,68.43,1.45
773,2020-02-13,29.98,48.52,0.91
774,2020-02-14,19.24,51.17,1.0
775,2020-02-15,28.58,64.79,0.97
776,2020-02-16,33.18,75.45,2.19
777,2020-02-17,25.47,79.46,1.47
778,2020-02-18,35.92,72.8,1.92
779,2020-02-19,27.77,74.83,1.64
780,2020-02-20,14.21,48.98,0.88
781,2020-02-21,7.67,39.48,0.83
782,2020-02-22,8.33,69.04,2.14
783,2020-02-23,7.87,53.17,1.36
784,2020-02-24,8.65,60.58,1.28
785,2020-02-25,16.86,60.92,1.7
786,2020-02-26,22.59,71.59,1.91
787,2020-02-27,21.76,70.32,1.24
788,2020-02-28,16.8,48.69,0.93
789,2020-02-29,17.54,43.78,0.78
790,2020-01-03,20.15,56.24,1.35
791,2020-02-03,24.46,69.14,2.3
792,2020-03-03,21.94,64.5,1.6
793,2020-04-03,22.06,62.0,1.56
794,2020-05-03,20.94,40.81,2.932
795,2020-06-03,15.39,47.66,0.5
796,2020-07-03,16.26,57.61,0.26
797,2020-08-03,13.56,49.71,0.21
798,2020-09-03,17.24,46.65,0.31
799,2020-10-03,25.38,39.51,0.07
800,2020-11-03,23.04,41.43,0.11
801,2020-12-03,21.77,48.56,0.21
802,2020-03-13,27.16,52.5,0.12
803,2020-03-14,19.73,43.46,0.11
804,2020-03-15,22.72,49.73,0.16
805,2020-03-16,24.74,47.65,0.34
806,2020-03-17,22.38,53.36,0.17
807,2020-03-18,22.52,55.34,0.32
808,2020-03-19,24.43,51.08,0.15
809,2020-03-20,22.46,71.22,0.2
810,2020-03-21,22.69,56.96,1.49
811,2020-03-22,21.65,34.17,0.45
812,2020-03-23,26.29,32.35,0.65
813,2020-03-24,19.75,32.01,0.63
814,2020-03-25,16.95,22.31,0.49
815,2020-03-26,19.62,18.04,0.42
816,2020-03-27,17.75,15.11,0.37
817,2020-03-28,13.84,17.34,0.38
818,2020-03-29,15.32,13.18,0.33
819,2020-03-30,15.17,14.57,0.35
820,2020-03-31,12.98,12.47,0.32
821,2020-01-04,15.68,13.71,0.36
822,2020-02-04,12.95,11.91,0.31
823,2020-03-04,17.81,13.87,0.32
824,2020-04-04,18.03,18.72,0.48
825,2020-05-04,18.72,20.37,0.56
826,2020-06-04,13.91,18.03,0.51
827,2020-07-04,20.93,12.8,0.38
828,2020-08-04,16.43,11.19,0.31
829,2020-09-04,19.5,15.37,0.39
830,2020-10-04,26.08,26.71,0.73
831,2020-11-04,18.86,21.09,0.57
832,2020-12-04,20.14,16.02,0.43
833,2020-04-13,30.72,24.2,0.72
834,2020-04-14,24.24,27.24,0.78
835,2020-04-15,19.36,25.88,0.66
836,2020-04-16,20.97,20.98,0.53
837,2020-04-17,20.0,12.33,0.3
838,2020-04-18,16.28,12.55,0.32
839,2020-04-19,19.57,19.72,0.46
840,2020-04-20,15.73,24.18,0.59
841,2020-04-21,17.27,15.12,0.39
842,2020-04-22,26.05,24.92,0.58
843,2020-04-23,23.01,22.93,0.54
844,2020-04-24,21.49,20.94,0.56
845,2020-04-25,12.75,14.76,0.39
846,2020-04-26,16.31,12.52,0.43
847,2020-04-27,12.09,11.31,0.41
848,2020-04-28,15.31,14.25,0.54
849,2020-04-29,14.61,18.18,0.63
850,2020-04-30,15.39,15.12,0.59
851,2020-01-05,15.83,16.73,0.6
852,2020-02-05,12.42,10.75,0.47
853,2020-03-05,12.91,11.15,0.49
854,2020-04-05,12.94,17.97,0.55
855,2020-05-05,15.05,21.28,0.64
856,2020-06-05,14.42,22.82,0.55
857,2020-07-05,13.19,17.41,0.44
858,2020-08-05,13.54,18.38,0.54
859,2020-09-05,14.5,15.43,0.6
860,2020-10-05,14.23,14.4,0.51
861,2020-11-05,11.38,15.82,0.53
862,2020-12-05,12.54,15.47,0.54
863,2020-05-13,14.81,19.03,0.69
864,2020-05-14,11.8,24.19,0.58
865,2020-05-15,15.82,19.45,0.52
866,2020-05-16,18.21,21.91,0.58
867,2020-05-17,35.69,29.84,0.77
868,2020-05-18,30.64,34.84,0.78
869,2020-05-19,34.96,40.51,0.88
870,2020-05-20,28.31,32.22,0.61
871,2020-05-21,27.77,40.39,0.74
872,2020-05-22,26.5,45.22,0.83
873,2020-05-23,22.96,33.54,0.58
874,2020-05-24,26.53,20.87,0.48
875,2020-05-25,34.27,32.36,0.77
876,2020-05-26,19.73,39.69,0.94
877,2020-05-27,16.47,27.89,0.5
878,2020-05-28,17.89,14.94,0.5
879,2020-05-29,13.58,19.27,0.53
880,2020-05-30,16.56,17.22,0.51
881,2020-05-31,18.97,15.86,0.48
882,2020-01-06,14.66,29.52,0.79
883,2020-02-06,13.66,26.42,0.59
884,2020-03-06,15.96,29.26,0.61
885,2020-04-06,18.05,40.86,0.87
886,2020-05-06,14.68,31.19,0.68
887,2020-06-06,13.94,23.74,0.64
888,2020-07-06,13.04,29.67,0.72
889,2020-08-06,15.85,29.58,0.76
890,2020-09-06,17.43,39.39,0.9
891,2020-10-06,17.29,38.86,0.86
892,2020-11-06,11.21,44.18,1.06
893,2020-12-06,9.4,37.94,1.15
894,2020-06-13,6.41,29.28,1.11
895,2020-06-14,6.49,33.33,1.08
896,2020-06-15,6.67,38.42,1.0
897,2020-06-16,6.9,34.88,1.0
898,2020-06-17,6.88,21.67,0.86
899,2020-06-18,10.98,24.17,0.9
900,2020-06-19,7.61,22.23,0.93
901,2020-06-20,6.54,26.04,0.78
902,2020-06-21,6.68,25.06,0.85
903,2020-06-22,6.81,25.29,0.93
904,2020-06-23,6.78,17.32,0.81
905,2020-06-24,6.46,18.07,0.8
906,2020-06-25,5.43,24.27,0.89
907,2020-06-26,5.56,27.83,0.94
908,2020-06-27,5.83,25.04,0.75
909,2020-06-28,5.67,28.01,0.78
910,2020-06-29,5.81,21.99,0.72
911,2020-06-30,5.12,21.26,0.83
912,2020-01-07,5.59,24.05,0.99
913,2020-02-07,5.82,26.81,1.05
914,2020-03-07,5.49,30.29,1.05
915,2020-04-07,5.66,17.92,0.91
916,2020-05-07,5.63,20.52,0.87
917,2020-06-07,5.53,24.28,0.92
918,2020-07-07,5.23,15.33,0.72
919,2020-08-07,5.49,23.07,0.87
920,2020-09-07,14.06,32.89,0.96
921,2020-10-07,21.98,22.69,0.82
922,2020-11-07,5.348000000000001,23.96,0.9
923,2020-12-07,5.5520000000000005,16.77,0.76
924,2020-07-13,6.78,20.59,0.83
925,2020-07-14,4.57,23.68,0.92
926,2020-07-15,8.568000000000001,18.54,0.94
927,2020-07-16,9.392,21.78,0.93
928,2020-07-17,5.06,21.67,1.0
929,2020-07-18,9.370000000000001,22.58,0.92
930,2020-07-19,6.154000000000001,21.49,1.03
931,2020-07-20,7.362,24.32,0.88
932,2020-07-21,9.414,25.2,0.92
933,2020-07-22,4.844,28.58,0.92
934,2020-07-23,16.042,37.4,1.2
935,2020-07-24,16.092,32.16,1.01
936,2020-07-25,10.038,22.7,0.99
937,2020-07-26,13.66,34.71,1.27
938,2020-07-27,11.932,26.83,0.94
939,2020-07-28,8.882,26.31,0.91
940,2020-07-29,8.232,30.57,0.9
941,2020-07-30,10.504,28.93,0.93
942,2020-07-31,16.041999999999998,37.38,1.11
943,2020-01-08,3.97,33.12,1.09
944,2020-02-08,3.75,24.15,1.14
945,2020-03-08,4.53,24.83,0.9
946,2020-04-08,4.92,21.65,0.84
947,2020-05-08,23.36,36.32,1.22
948,2020-06-08,3.72,19.15,0.82
949,2020-07-08,4.4,19.96,0.9
950,2020-08-08,4.69,40.1,1.14
951,2020-09-08,4.95,28.69,1.03
952,2020-10-08,5.63,22.48,0.96
953,2020-11-08,5.48,27.52,1.03
954,2020-12-08,5.39,15.88,0.91
955,2020-08-13,5.94,28.26,1.07
956,2020-08-14,5.6,27.01,1.14
957,2020-08-15,5.68,14.87,0.91
958,2020-08-16,5.73,19.67,0.93
959,2020-08-17,5.36,29.55,1.14
960,2020-08-18,5.38,29.99,1.18
961,2020-08-19,5.26,38.91,1.33
962,2020-08-20,5.52,33.0,1.12
963,2020-08-21,5.26,30.98,1.05
964,2020-08-22,4.58,22.86,0.85
965,2020-08-23,2.59,15.54,0.78
966,2020-08-24,2.55,19.67,0.83
967,2020-08-25,2.98,27.49,0.94
968,2020-08-26,3.27,27.72,1.02
969,2020-08-27,2.77,28.78,0.9
970,2020-08-28,3.41,37.25,1.17
971,2020-08-29,2.91,36.22,1.19
972,2020-08-30,3.27,18.9,0.75
973,2020-08-31,3.1,20.37,0.84
974,2020-01-09,28.72,28.39,0.92
975,2020-02-09,4.28,27.58,0.98
976,2020-03-09,1.26,27.74,0.97
977,2020-04-09,3.05,28.72,1.04
978,2020-05-09,3.76,32.23,0.99
979,2020-06-09,2.8,30.81,1.05
980,2020-07-09,18.258,41.51,1.2
981,2020-08-09,7.8,28.1,1.06
982,2020-09-09,6.8,31.05,1.12
983,2020-10-09,6.11,38.55,1.22
984,2020-11-09,5.8,45.67,1.44
985,2020-12-09,7.3,47.09,1.25
986,2020-09-13,5.55,37.22,1.23
987,2020-09-14,5.21,38.06,1.2
988,2020-09-15,6.12,41.23,1.28
989,2020-09-16,6.24,35.87,1.17
990,2020-09-17,6.67,29.96,0.98
991,2020-09-18,6.19,21.83,0.94
992,2020-09-19,6.36,31.56,1.12
993,2020-09-20,6.32,21.98,1.01
994,2020-09-21,7.15,21.32,1.01
995,2020-09-22,7.51,35.75,1.1
996,2020-09-23,7.18,35.14,1.04
997,2020-09-24,7.26,36.63,1.14
998,2020-09-25,8.02,44.54,1.38
999,2020-09-26,7.03,44.01,1.15
1000,2020-09-27,8.56,37.13,1.27
1001,2020-09-28,7.68,35.3,1.09
1002,2020-09-29,7.71,33.9,1.1
1003,2020-09-30,8.76,33.43,0.98
1004,2020-01-10,7.46,44.02,1.35
1005,2020-02-10,6.68,35.22,1.13
1006,2020-03-10,7.56,37.76,1.17
1007,2020-04-10,10.23,44.61,1.08
1008,2020-05-10,9.96,50.44,1.29
1009,2020-06-10,10.25,58.29,1.45
1010,2020-07-10,10.55,56.27,1.57
1011,2020-08-10,11.32,48.32,1.0
1012,2020-09-10,12.98,60.01,1.06
1013,2020-10-10,12.25,62.55,1.27
1014,2020-11-10,12.83,62.92,1.49
1015,2020-12-10,13.2,78.75,2.24
1016,2020-10-13,10.66,89.63,2.32
1017,2020-10-14,12.26,85.8,2.55
1018,2020-10-15,12.14,72.33,1.83
1019,2020-10-16,13.91,75.18,2.41
1020,2020-10-17,14.7,85.65,2.08
1021,2020-10-18,11.53,74.55,1.48
1022,2020-10-19,12.74,70.37,1.23
1023,2020-10-20,15.24,76.62,2.01
1024,2020-10-21,15.34,97.31,2.88
1025,2020-10-22,18.32,127.53,3.25
1026,2020-10-23,19.86,104.78,3.14
1027,2020-10-24,13.88,94.7,2.7
1028,2020-10-25,16.32,116.57,3.1
1029,2020-10-26,16.23,100.48,2.34
1030,2020-10-27,16.12,79.48,2.23
1031,2020-10-28,17.59,104.12,2.95
1032,2020-10-29,16.28,125.14,3.81
1033,2020-10-30,9.92,89.54,1.74
1034,2020-10-31,10.56,73.51,1.58
1035,2020-01-11,13.56,72.3,1.58
1036,2020-02-11,14.6,87.13,2.47
1037,2020-03-11,19.18,78.12,3.87
1038,2020-04-11,15.23,61.0,2.79
1039,2020-05-11,15.37,72.47,3.3
1040,2020-06-11,12.78,74.62,2.67
1041,2020-07-11,16.06,76.17,2.81
1042,2020-08-11,15.04,89.54,3.4
1043,2020-09-11,11.92,90.14,2.94
1044,2020-10-11,11.39,85.51,5.75
1045,2020-11-11,10.5,84.0,3.45
1046,2020-12-11,9.34,109.17,3.59
1047,2020-11-13,7.46,89.52,3.23
1048,2020-11-14,10.91,95.99,2.67
1049,2020-11-15,15.78,46.92,1.04
1050,2020-11-16,6.24,38.39,0.85
1051,2020-11-17,6.85,48.13,0.94
1052,2020-11-18,9.01,66.5,1.89
1053,2020-11-19,8.56,79.03,1.75
1054,2020-11-20,8.83,65.59,1.14
1055,2020-11-21,8.38,61.69,0.9
1056,2020-11-22,8.47,66.71,2.23
1057,2020-11-23,9.96,90.29,2.84
1058,2020-11-24,14.23,127.35,2.98
1059,2020-11-25,9.9,100.69,1.84
1060,2020-11-26,9.12,50.5,0.91
1061,2020-11-27,7.35,53.15,0.89
1062,2020-11-28,7.02,62.02,1.27
1063,2020-11-29,8.56,74.36,1.86
1064,2020-11-30,9.17,81.99,2.72
1065,2020-01-12,12.21,87.27,1.95
1066,2020-02-12,10.27,82.83,2.57
1067,2020-03-12,11.03,83.45,2.79
1068,2020-04-12,8.36,108.12,2.62
1069,2020-05-12,6.36,75.88,1.65
1070,2020-06-12,7.94,78.83,2.16
1071,2020-07-12,6.95,71.26,2.99
1072,2020-08-12,9.56,83.45,3.25
1073,2020-09-12,12.38,93.66,2.64
1074,2020-10-12,9.14,70.21,1.88
1075,2020-11-12,4.71,79.58,1.7
1076,2020-12-12,3.21,56.25,1.69
1077,2020-12-13,2.41,36.92,0.7
1078,2020-12-14,1.99,34.94,0.52
1079,2020-12-15,6.61,48.07,0.8
1080,2020-12-16,2.46,46.62,0.91
1081,2020-12-17,2.59,43.36,0.87
1082,2020-12-18,5.22,70.3,1.3
1083,2020-12-19,5.41,69.96,1.67
1084,2020-12-20,8.2,71.06,1.86
1085,2020-12-21,9.1,79.66,2.32
1086,2020-12-22,9.42,78.18,3.28
1087,2020-12-23,15.08,95.33,3.84
1088,2020-12-24,6.47,76.99,2.58
1089,2020-12-25,12.04,68.6,1.78
1090,2020-12-26,12.1,69.36,2.15
1091,2020-12-27,12.54,70.64,1.44
1092,2020-12-28,13.01,50.36,0.73
1093,2020-12-29,11.47,57.78,0.89
1094,2020-12-30,9.22,50.28,0.92
1095,2020-12-31,9.7,56.14,1.18
1096,2021-01-01,12.82,86.76,2.95
1097,2021-02-01,11.36,81.29,1.33
1098,2021-03-01,11.5,55.09,0.86
1099,2021-04-01,10.49,58.01,0.88
1100,2021-05-01,11.05,51.68,0.87
1101,2021-06-01,10.7,44.17,1.16
1102,2021-07-01,10.68,35.27,0.9
1103,2021-08-01,10.05,43.24,1.1
1104,2021-09-01,12.79,45.79,1.07
1105,2021-10-01,9.39,39.87,0.84
1106,2021-11-01,9.73,47.17,1.0
1107,2021-12-01,11.29,60.66,2.09
1108,2021-01-13,21.37,60.58,2.95
1109,2021-01-14,13.93,114.99,4.58
1110,2021-01-15,13.54,103.42,5.99
1111,2021-01-16,10.01,66.3,2.11
1112,2021-01-17,10.52,54.33,1.6
1113,2021-01-18,16.5,64.87,1.74
1114,2021-01-19,9.67,42.24,1.84
1115,2021-01-20,9.35,37.8,1.2
1116,2021-01-21,12.81,54.94,2.38
1117,2021-01-22,10.23,58.13,2.47
1118,2021-01-23,10.07,46.66,1.33
1119,2021-01-24,9.98,42.95,1.52
1120,2021-01-25,13.83,41.96,1.93
1121,2021-01-26,10.06,48.15,1.55
1122,2021-01-27,13.69,59.14,1.9
1123,2021-01-28,17.5,75.37,2.88
1124,2021-01-29,12.73,70.93,1.51
1125,2021-01-30,15.7,67.45,1.48
1126,2021-01-31,16.42,70.54,2.22
1127,2021-01-02,14.98,86.0,3.23
1128,2021-02-02,19.04,100.28,3.12
1129,2021-03-02,14.63,68.44,1.16
1130,2021-04-02,12.0,61.82,1.1
1131,2021-05-02,10.9,51.2,1.13
1132,2021-06-02,12.6,46.03,0.88
1133,2021-07-02,16.24,52.81,1.54
1134,2021-08-02,15.63,51.37,2.27
1135,2021-09-02,16.06,71.76,1.76
1136,2021-10-02,16.95,83.25,1.89
1137,2021-11-02,16.28,72.14,1.95
1138,2021-12-02,16.98,60.47,2.63
1139,2021-02-13,12.1,64.45,2.4
1140,2021-02-14,15.58,78.69,2.69
1141,2021-02-15,13.47,77.04,1.9
1142,2021-02-16,16.46,67.01,1.66
1143,2021-02-17,16.35,68.01,2.52
1144,2021-02-18,15.64,77.01,2.95
1145,2021-02-19,14.68,63.04,2.07
1146,2021-02-20,11.92,57.69,1.91
1147,2021-02-21,16.17,62.88,1.57
1148,2021-02-22,18.07,65.58,2.16
1149,2021-02-23,19.75,73.3,2.6
1150,2021-02-24,19.45,73.0,2.15
1151,2021-02-25,19.23,68.9,1.88
1152,2021-02-26,18.88,60.19,1.42
1153,2021-02-27,16.46,57.63,1.68
1154,2021-02-28,18.31,54.09,0.65
1155,2021-01-03,18.11,54.51,0.78
1156,2021-02-03,20.48,42.68,0.58
1157,2021-03-03,25.51,57.62,1.9
1158,2021-04-03,20.32,89.1,2.55
1159,2021-05-03,21.07,55.86,1.16
1160,2021-06-03,22.0,59.47,1.61
1161,2021-07-03,21.23,65.93,1.02
1162,2021-08-03,15.86,53.71,1.02
1163,2021-09-03,14.23,53.72,0.99
1164,2021-10-03,18.26,53.9,1.11
1165,2021-11-03,7.43,35.67,1.15
1166,2021-12-03,6.71,27.77,0.57
1167,2021-03-13,9.7,28.93,0.87
1168,2021-03-14,9.96,25.13,0.85
1169,2021-03-15,9.44,27.41,0.83
1170,2021-03-16,10.66,25.96,0.8
1171,2021-03-17,11.33,27.05,1.14
1172,2021-03-18,13.03,30.24,1.53
1173,2021-03-19,10.92,29.21,0.91
1174,2021-03-20,11.53,26.14,0.77
1175,2021-03-21,7.02,26.58,0.68
1176,2021-03-22,7.37,29.14,0.73
1177,2021-03-23,7.06,28.38,0.7
1178,2021-03-24,11.16,23.24,0.52
1179,2021-03-25,8.23,20.4,0.51
1180,2021-03-26,11.83,23.5,0.74
1181,2021-03-27,8.71,31.88,1.25
1182,2021-03-28,7.2,31.68,1.15
1183,2021-03-29,6.93,32.98,1.51
1184,2021-03-30,7.05,22.68,0.67
1185,2021-03-31,6.66,18.0,0.38
1186,2021-01-04,9.79,20.6,0.42
1187,2021-02-04,12.16,25.48,0.57
1188,2021-03-04,6.21,33.31,0.97
1189,2021-04-04,8.88,31.61,1.3
1190,2021-05-04,7.12,43.36,1.06
1191,2021-06-04,7.67,32.78,0.89
1192,2021-07-04,4.32,22.4,0.52
1193,2021-08-04,5.4,27.32,0.61
1194,2021-09-04,7.64,29.11,1.11
1195,2021-10-04,6.64,26.55,0.6
1196,2021-11-04,7.89,26.22,0.82
1197,2021-12-04,10.95,32.46,1.23
1198,2021-04-13,8.9,27.52,0.67
1199,2021-04-14,8.74,22.82,0.47
1200,2021-04-15,7.66,25.08,0.56
1201,2021-04-16,6.7,23.33,0.56
1202,2021-04-17,2.75,14.07,0.33
1203,2021-04-18,3.98,19.46,0.51
1204,2021-04-19,8.49,26.22,0.88
1205,2021-04-20,7.12,15.84,0.36
1206,2021-04-21,4.25,9.63,0.33
1207,2021-04-22,3.28,12.67,0.4
1208,2021-04-23,3.6,11.4,0.37
1209,2021-04-24,4.17,12.69,0.36
1210,2021-04-25,6.64,19.94,0.88
1211,2021-04-26,10.18,27.06,1.28
1212,2021-04-27,13.09,30.09,1.5
1213,2021-04-28,13.28,25.12,0.95
1214,2021-04-29,11.32,20.33,0.79
1215,2021-04-30,7.62,22.67,0.82
1216,2021-01-05,3.78,13.43,0.42
1217,2021-02-05,3.2,14.72,0.53
1218,2021-03-05,6.16,12.56,0.53
1219,2021-04-05,5.65,14.22,0.5
1220,2021-05-05,4.0,9.7,0.53
1221,2021-06-05,2.51,6.61,0.47
1222,2021-07-05,3.19,12.14,0.58
1223,2021-08-05,2.79,17.31,0.67
1224,2021-09-05,2.65,9.82,0.46
1225,2021-10-05,2.58,11.05,0.57
1226,2021-11-05,2.55,6.84,0.46
1227,2021-12-05,2.46,8.28,0.41
1228,2021-05-13,1.59,8.4,0.49
1229,2021-05-14,2.16,8.43,0.48
1230,2021-05-15,1.71,11.42,0.36
1231,2021-05-16,3.89,16.73,0.8300000000000001
1232,2021-05-17,5.15,24.4,0.69
1233,2021-05-18,1.29,13.17,0.35
1234,2021-05-19,0.51,11.57,0.42
1235,2021-05-20,0.63,13.19,0.59
1236,2021-05-21,0.38,12.52,0.44
1237,2021-05-22,0.75,15.68,0.34
1238,2021-05-23,0.83,12.51,0.18
1239,2021-05-24,2.43,16.59,0.34
1240,2021-05-25,3.02,20.18,0.38
1241,2021-05-26,3.37,28.59,0.7
1242,2021-05-27,2.6,25.35,0.64
1243,2021-05-28,1.29,13.56,0.41
1244,2021-05-29,0.92,10.06,0.32
1245,2021-05-30,0.92,10.88,0.38
1246,2021-05-31,1.34,23.33,0.55
1247,2021-01-06,1.32,16.89,0.48
1248,2021-02-06,2.18,20.8,0.53
1249,2021-03-06,3.86,18.52,0.57
1250,2021-04-06,1.91,17.43,0.54
1251,2021-05-06,1.53,18.56,0.45
1252,2021-06-06,1.6,19.63,0.54
1253,2021-07-06,2.44,24.31,0.81
1254,2021-08-06,2.77,19.22,0.56
1255,2021-09-06,1.61,17.65,0.62
1256,2021-10-06,1.32,13.81,0.68
1257,2021-11-06,1.15,17.29,0.7
1258,2021-12-06,0.7,12.07,0.62
1259,2021-06-13,0.88,17.49,0.78
1260,2021-06-14,1.62,18.87,0.86
1261,2021-06-15,1.57,12.49,0.63
1262,2021-06-16,1.28,16.07,0.78
1263,2021-06-17,0.94,14.68,0.68
1264,2021-06-18,0.96,11.08,0.57
1265,2021-06-19,0.99,10.23,0.52
1266,2021-06-20,1.11,9.48,0.53
1267,2021-06-21,1.4,13.57,0.65
1268,2021-06-22,0.82,20.01,0.7
1269,2021-06-23,1.93,21.33,0.73
1270,2021-06-24,0.84,15.08,0.67
1271,2021-06-25,0.98,16.32,0.55
1272,2021-06-26,0.82,21.23,0.75
1273,2021-06-27,1.34,21.01,0.89
1274,2021-06-28,2.56,19.07,0.78
1275,2021-06-29,3.11,23.65,0.87
1276,2021-06-30,2.96,17.47,0.66
1277,2021-01-07,2.59,13.48,0.55
1278,2021-02-07,2.93,13.86,0.55
1279,2021-03-07,2.77,15.3,0.5
1280,2021-04-07,2.54,18.65,0.54
1281,2021-05-07,2.6,15.31,0.5
1282,2021-06-07,2.49,14.12,0.5
1283,2021-07-07,2.26,16.02,0.51
1284,2021-08-07,2.67,14.61,0.48
1285,2021-09-07,2.31,13.86,0.59
1286,2021-10-07,2.47,11.61,0.57
1287,2021-11-07,2.4,7.89,0.47
1288,2021-12-07,2.54,8.36,0.45
1289,2021-07-13,2.95,15.36,0.58
1290,2021-07-14,2.51,17.6,0.62
1291,2021-07-15,2.49,13.14,0.55
1292,2021-07-16,3.07,13.73,0.5
1293,2021-07-17,2.62,14.5,0.49
1294,2021-07-18,2.84,14.01,0.45
