,date,SO2,NO2,CO
102,2018-04-13,13.361863354037265,7.47725,0.5950310559006212
103,2018-04-14,13.361863354037265,7.47725,0.5950310559006212
104,2018-04-15,13.361863354037265,7.47725,0.5950310559006212
105,2018-04-16,13.361863354037265,7.47725,0.5950310559006212
106,2018-04-17,13.361863354037265,7.47725,0.5950310559006212
107,2018-04-18,13.361863354037265,7.47725,0.5950310559006212
108,2018-04-19,13.361863354037265,7.47725,0.5950310559006212
109,2018-04-20,13.361863354037265,7.47725,0.5950310559006212
110,2018-04-21,13.361863354037265,7.47725,0.5950310559006212
111,2018-04-22,13.361863354037265,7.47725,0.5950310559006212
112,2018-04-23,13.361863354037265,7.47725,0.5950310559006212
113,2018-04-24,13.361863354037265,7.47725,0.5950310559006212
114,2018-04-25,13.361863354037265,7.47725,0.5950310559006212
115,2018-04-26,13.361863354037265,7.47725,0.5950310559006212
116,2018-04-27,13.361863354037265,7.47725,0.5950310559006212
117,2018-04-28,13.361863354037265,7.47725,0.5950310559006212
118,2018-04-29,13.361863354037265,7.47725,0.5950310559006212
119,2018-04-30,13.361863354037265,7.47725,0.5950310559006212
120,2018-01-05,13.361863354037265,7.47725,0.5950310559006212
121,2018-02-05,13.361863354037265,7.47725,0.5950310559006212
122,2018-03-05,13.361863354037265,7.47725,0.5950310559006212
123,2018-04-05,13.361863354037265,7.47725,0.5950310559006212
124,2018-05-05,13.361863354037265,7.47725,0.5950310559006212
125,2018-06-05,13.361863354037265,7.47725,0.5950310559006212
126,2018-07-05,13.361863354037265,7.47725,0.5950310559006212
127,2018-08-05,13.361863354037265,7.47725,0.5950310559006212
128,2018-09-05,13.361863354037265,7.47725,0.5950310559006212
129,2018-10-05,13.361863354037265,7.47725,0.5950310559006212
130,2018-11-05,13.361863354037265,7.47725,0.5950310559006212
131,2018-12-05,13.361863354037265,7.47725,0.5950310559006212
132,2018-05-13,13.361863354037265,7.47725,0.5950310559006212
133,2018-05-14,13.361863354037265,7.47725,0.5950310559006212
134,2018-05-15,13.361863354037265,7.47725,0.5950310559006212
135,2018-05-16,13.361863354037265,7.47725,0.5950310559006212
136,2018-05-17,13.361863354037265,7.47725,0.5950310559006212
137,2018-05-18,13.361863354037265,7.47725,0.5950310559006212
138,2018-05-19,13.361863354037265,7.47725,0.5950310559006212
139,2018-05-20,13.361863354037265,7.47725,0.5950310559006212
140,2018-05-21,13.361863354037265,7.47725,0.5950310559006212
141,2018-05-22,13.361863354037265,7.47725,0.5950310559006212
142,2018-05-23,13.361863354037265,7.47725,0.5950310559006212
143,2018-05-24,13.361863354037265,7.47725,0.5950310559006212
144,2018-05-25,13.361863354037265,7.47725,0.5950310559006212
145,2018-05-26,13.361863354037265,7.47725,0.5950310559006212
146,2018-05-27,13.361863354037265,7.47725,0.5950310559006212
147,2018-05-28,13.361863354037265,7.47725,0.5950310559006212
148,2018-05-29,13.361863354037265,7.47725,0.5950310559006212
149,2018-05-30,13.361863354037265,7.47725,0.5950310559006212
150,2018-05-31,13.361863354037265,7.47725,0.5950310559006212
151,2018-01-06,13.361863354037265,7.47725,0.5950310559006212
152,2018-02-06,13.361863354037265,7.47725,0.5950310559006212
153,2018-03-06,13.361863354037265,7.47725,0.5950310559006212
154,2018-04-06,13.361863354037265,7.47725,0.5950310559006212
155,2018-05-06,13.361863354037265,7.47725,0.5950310559006212
156,2018-06-06,13.361863354037265,7.47725,0.5950310559006212
157,2018-07-06,13.361863354037265,7.47725,0.5950310559006212
158,2018-08-06,13.361863354037265,7.47725,0.5950310559006212
159,2018-09-06,13.361863354037265,7.47725,0.5950310559006212
160,2018-10-06,13.361863354037265,7.47725,0.5950310559006212
161,2018-11-06,13.361863354037265,7.47725,0.5950310559006212
162,2018-12-06,13.361863354037265,7.47725,0.5950310559006212
163,2018-06-13,13.361863354037265,7.47725,0.5950310559006212
164,2018-06-14,13.361863354037265,7.47725,0.5950310559006212
165,2018-06-15,13.361863354037265,7.47725,0.5950310559006212
166,2018-06-16,13.361863354037265,7.47725,0.5950310559006212
167,2018-06-17,13.361863354037265,7.47725,0.5950310559006212
168,2018-06-18,13.361863354037265,7.47725,0.5950310559006212
169,2018-06-19,13.361863354037265,7.47725,0.5950310559006212
170,2018-06-20,13.361863354037265,7.47725,0.5950310559006212
171,2018-06-21,13.361863354037265,7.47725,0.5950310559006212
172,2018-06-22,13.361863354037265,7.47725,0.5950310559006212
173,2018-06-23,13.361863354037265,7.47725,0.5950310559006212
174,2018-06-24,13.361863354037265,7.47725,0.5950310559006212
175,2018-06-25,13.361863354037265,7.47725,0.5950310559006212
176,2018-06-26,13.361863354037265,7.47725,0.5950310559006212
177,2018-06-27,13.361863354037265,7.47725,0.5950310559006212
178,2018-06-28,13.361863354037265,7.47725,0.5950310559006212
179,2018-06-29,13.361863354037265,7.47725,0.5950310559006212
180,2018-06-30,13.361863354037265,7.47725,0.5950310559006212
181,2018-01-07,13.361863354037265,7.47725,0.5950310559006212
182,2018-02-07,13.361863354037265,7.47725,0.5950310559006212
183,2018-03-07,13.361863354037265,7.47725,0.5950310559006212
184,2018-04-07,13.361863354037265,7.47725,0.5950310559006212
185,2018-05-07,13.361863354037265,7.47725,0.5950310559006212
186,2018-06-07,13.361863354037265,7.47725,0.5950310559006212
187,2018-07-07,13.361863354037265,7.47725,0.5950310559006212
188,2018-08-07,13.361863354037265,7.47725,0.5950310559006212
189,2018-09-07,13.361863354037265,7.47725,0.5950310559006212
190,2018-10-07,13.361863354037265,7.47725,0.5950310559006212
191,2018-11-07,13.361863354037265,7.47725,0.5950310559006212
192,2018-12-07,13.361863354037265,7.47725,0.5950310559006212
193,2018-07-13,13.361863354037265,7.47725,0.5950310559006212
194,2018-07-14,13.361863354037265,7.47725,0.5950310559006212
195,2018-07-15,13.361863354037265,7.47725,0.5950310559006212
196,2018-07-16,13.361863354037265,7.47725,0.5950310559006212
197,2018-07-17,13.361863354037265,7.47725,0.5950310559006212
198,2018-07-18,13.361863354037265,7.47725,0.5950310559006212
199,2018-07-19,13.361863354037265,7.47725,0.5950310559006212
200,2018-07-20,13.361863354037265,7.47725,0.5950310559006212
201,2018-07-21,13.361863354037265,7.47725,0.5950310559006212
202,2018-07-22,13.361863354037265,7.47725,0.5950310559006212
203,2018-07-23,13.361863354037265,7.47725,0.5950310559006212
204,2018-07-24,13.361863354037265,7.47725,0.5950310559006212
205,2018-07-25,13.361863354037265,7.47725,0.5950310559006212
206,2018-07-26,13.361863354037265,7.47725,0.5950310559006212
207,2018-07-27,13.361863354037265,7.47725,0.5950310559006212
208,2018-07-28,13.361863354037265,7.47725,0.5950310559006212
209,2018-07-29,13.361863354037265,7.47725,0.5950310559006212
210,2018-07-30,13.361863354037265,7.47725,0.5950310559006212
211,2018-07-31,13.361863354037265,7.47725,0.5950310559006212
212,2018-01-08,13.361863354037265,7.47725,0.5950310559006212
213,2018-02-08,13.361863354037265,7.47725,0.5950310559006212
214,2018-03-08,13.361863354037265,7.47725,0.5950310559006212
215,2018-04-08,13.361863354037265,7.47725,0.5950310559006212
216,2018-05-08,13.361863354037265,7.47725,0.5950310559006212
217,2018-06-08,13.361863354037265,7.47725,0.5950310559006212
218,2018-07-08,13.361863354037265,7.47725,0.5950310559006212
219,2018-08-08,13.361863354037265,7.47725,0.5950310559006212
220,2018-09-08,13.361863354037265,7.47725,0.5950310559006212
221,2018-10-08,13.361863354037265,7.47725,0.5950310559006212
222,2018-11-08,13.361863354037265,7.47725,0.5950310559006212
223,2018-12-08,13.361863354037265,7.47725,0.5950310559006212
224,2018-08-13,13.361863354037265,7.47725,0.5950310559006212
225,2018-08-14,13.361863354037265,7.47725,0.5950310559006212
226,2018-08-15,13.361863354037265,7.47725,0.5950310559006212
227,2018-08-16,13.361863354037265,7.47725,0.5950310559006212
228,2018-08-17,13.361863354037265,7.47725,0.5950310559006212
229,2018-08-18,13.361863354037265,7.47725,0.5950310559006212
230,2018-08-19,13.361863354037265,7.47725,0.5950310559006212
231,2018-08-20,13.361863354037265,7.47725,0.5950310559006212
232,2018-08-21,13.361863354037265,7.47725,0.5950310559006212
233,2018-08-22,13.361863354037265,7.47725,0.5950310559006212
234,2018-08-23,13.361863354037265,7.47725,0.5950310559006212
235,2018-08-24,13.361863354037265,7.47725,0.5950310559006212
236,2018-08-25,13.361863354037265,7.47725,0.5950310559006212
237,2018-08-26,13.361863354037265,7.47725,0.5950310559006212
238,2018-08-27,13.361863354037265,7.47725,0.5950310559006212
239,2018-08-28,13.361863354037265,7.47725,0.5950310559006212
240,2018-08-29,13.361863354037265,7.47725,0.5950310559006212
241,2018-08-30,13.361863354037265,7.47725,0.5950310559006212
242,2018-08-31,13.361863354037265,7.47725,0.5950310559006212
243,2018-01-09,13.361863354037265,7.47725,0.5950310559006212
244,2018-02-09,13.361863354037265,7.47725,0.5950310559006212
245,2018-03-09,13.361863354037265,7.47725,0.5950310559006212
246,2018-04-09,13.361863354037265,7.47725,0.5950310559006212
247,2018-05-09,13.361863354037265,7.47725,0.5950310559006212
248,2018-06-09,13.361863354037265,7.47725,0.5950310559006212
249,2018-07-09,13.361863354037265,7.47725,0.5950310559006212
250,2018-08-09,13.361863354037265,7.47725,0.5950310559006212
251,2018-09-09,13.361863354037265,7.47725,0.5950310559006212
252,2018-10-09,13.361863354037265,7.47725,0.5950310559006212
253,2018-11-09,13.361863354037265,7.47725,0.5950310559006212
254,2018-12-09,13.361863354037265,7.47725,0.5950310559006212
255,2018-09-13,13.361863354037265,7.47725,0.5950310559006212
256,2018-09-14,13.361863354037265,7.47725,0.5950310559006212
257,2018-09-15,13.361863354037265,7.47725,0.5950310559006212
258,2018-09-16,13.361863354037265,7.47725,0.5950310559006212
259,2018-09-17,13.361863354037265,7.47725,0.5950310559006212
260,2018-09-18,13.361863354037265,7.47725,0.5950310559006212
261,2018-09-19,13.361863354037265,7.47725,0.5950310559006212
262,2018-09-20,13.361863354037265,7.47725,0.5950310559006212
263,2018-09-21,13.361863354037265,7.47725,0.5950310559006212
264,2018-09-22,13.361863354037265,7.47725,0.5950310559006212
265,2018-09-23,13.361863354037265,7.47725,0.5950310559006212
266,2018-09-24,13.361863354037265,7.47725,0.5950310559006212
267,2018-09-25,13.361863354037265,7.47725,0.5950310559006212
268,2018-09-26,13.361863354037265,7.47725,0.5950310559006212
269,2018-09-27,13.361863354037265,7.47725,0.5950310559006212
270,2018-09-28,13.361863354037265,7.47725,0.5950310559006212
271,2018-09-29,13.361863354037265,7.47725,0.5950310559006212
272,2018-09-30,13.361863354037265,7.47725,0.5950310559006212
273,2018-01-10,13.361863354037265,7.47725,0.5950310559006212
274,2018-02-10,13.361863354037265,7.47725,0.5950310559006212
275,2018-03-10,13.361863354037265,7.47725,0.5950310559006212
276,2018-04-10,13.361863354037265,7.47725,0.5950310559006212
277,2018-05-10,13.361863354037265,7.47725,0.5950310559006212
278,2018-06-10,13.361863354037265,7.47725,0.5950310559006212
279,2018-07-10,13.361863354037265,7.47725,0.5950310559006212
280,2018-08-10,13.361863354037265,7.47725,0.5950310559006212
281,2018-09-10,13.361863354037265,7.47725,0.5950310559006212
282,2018-10-10,13.361863354037265,7.47725,0.5950310559006212
283,2018-11-10,13.361863354037265,7.47725,0.5950310559006212
284,2018-12-10,13.361863354037265,7.47725,0.5950310559006212
285,2018-10-13,13.361863354037265,7.47725,0.5950310559006212
286,2018-10-14,13.361863354037265,7.47725,0.5950310559006212
287,2018-10-15,13.361863354037265,7.47725,0.5950310559006212
288,2018-10-16,13.361863354037265,7.47725,0.5950310559006212
289,2018-10-17,13.361863354037265,7.47725,0.5950310559006212
290,2018-10-18,13.361863354037265,7.47725,0.5950310559006212
291,2018-10-19,13.361863354037265,7.47725,0.5950310559006212
292,2018-10-20,13.361863354037265,7.47725,0.5950310559006212
293,2018-10-21,13.361863354037265,7.47725,0.5950310559006212
294,2018-10-22,13.361863354037265,7.47725,0.5950310559006212
295,2018-10-23,13.361863354037265,7.47725,0.5950310559006212
296,2018-10-24,13.361863354037265,7.47725,0.5950310559006212
297,2018-10-25,13.361863354037265,7.47725,0.5950310559006212
298,2018-10-26,13.361863354037265,7.47725,0.5950310559006212
299,2018-10-27,13.361863354037265,7.47725,0.5950310559006212
300,2018-10-28,13.361863354037265,7.47725,0.5950310559006212
301,2018-10-29,13.361863354037265,7.47725,0.5950310559006212
302,2018-10-30,13.361863354037265,7.47725,0.5950310559006212
303,2018-10-31,13.361863354037265,7.47725,0.5950310559006212
304,2018-01-11,13.361863354037265,7.47725,0.5950310559006212
305,2018-02-11,13.361863354037265,7.47725,0.5950310559006212
306,2018-03-11,13.361863354037265,7.47725,0.5950310559006212
307,2018-04-11,13.361863354037265,7.47725,0.5950310559006212
308,2018-05-11,13.361863354037265,7.47725,0.5950310559006212
309,2018-06-11,13.361863354037265,7.47725,0.5950310559006212
310,2018-07-11,13.361863354037265,7.47725,0.5950310559006212
311,2018-08-11,13.361863354037265,7.47725,0.5950310559006212
312,2018-09-11,13.361863354037265,7.47725,0.5950310559006212
313,2018-10-11,13.361863354037265,7.47725,0.5950310559006212
314,2018-11-11,13.361863354037265,7.47725,0.5950310559006212
315,2018-12-11,13.361863354037265,7.47725,0.5950310559006212
316,2018-11-13,13.361863354037265,7.47725,0.5950310559006212
317,2018-11-14,13.361863354037265,7.47725,0.5950310559006212
318,2018-11-15,13.361863354037265,7.47725,0.5950310559006212
319,2018-11-16,13.361863354037265,7.47725,0.5950310559006212
320,2018-11-17,13.361863354037265,7.47725,0.5950310559006212
321,2018-11-18,13.361863354037265,7.47725,0.5950310559006212
322,2018-11-19,13.361863354037265,7.47725,0.5950310559006212
323,2018-11-20,13.361863354037265,7.47725,0.5950310559006212
324,2018-11-21,13.361863354037265,7.47725,0.5950310559006212
325,2018-11-22,13.361863354037265,7.47725,0.5950310559006212
326,2018-11-23,13.361863354037265,7.47725,0.5950310559006212
327,2018-11-24,13.361863354037265,7.47725,0.5950310559006212
328,2018-11-25,13.361863354037265,7.47725,0.5950310559006212
329,2018-11-26,13.361863354037265,7.47725,0.5950310559006212
330,2018-11-27,13.361863354037265,7.47725,0.5950310559006212
331,2018-11-28,13.361863354037265,7.47725,0.5950310559006212
332,2018-11-29,13.361863354037265,7.47725,0.5950310559006212
333,2018-11-30,13.361863354037265,7.47725,0.5950310559006212
334,2018-01-12,13.361863354037265,7.47725,0.5950310559006212
335,2018-02-12,13.361863354037265,7.47725,0.5950310559006212
336,2018-03-12,13.361863354037265,7.47725,0.5950310559006212
337,2018-04-12,13.361863354037265,7.47725,0.5950310559006212
338,2018-05-12,13.361863354037265,7.47725,0.5950310559006212
339,2018-06-12,13.361863354037265,7.47725,0.5950310559006212
340,2018-07-12,13.361863354037265,7.47725,0.5950310559006212
341,2018-08-12,13.361863354037265,7.47725,0.5950310559006212
342,2018-09-12,13.361863354037265,7.47725,0.5950310559006212
343,2018-10-12,13.361863354037265,7.47725,0.5950310559006212
344,2018-11-12,13.361863354037265,7.47725,0.5950310559006212
345,2018-12-12,13.361863354037265,7.47725,0.5950310559006212
346,2018-12-13,13.361863354037265,7.47725,0.5950310559006212
347,2018-12-14,13.361863354037265,7.47725,0.5950310559006212
348,2018-12-15,13.361863354037265,7.47725,0.5950310559006212
349,2018-12-16,13.361863354037265,7.47725,0.5950310559006212
350,2018-12-17,13.361863354037265,7.47725,0.5950310559006212
351,2018-12-18,13.361863354037265,7.47725,0.5950310559006212
352,2018-12-19,13.361863354037265,7.47725,0.5950310559006212
353,2018-12-20,13.361863354037265,7.47725,0.5950310559006212
354,2018-12-21,13.361863354037265,7.47725,0.5950310559006212
355,2018-12-22,13.361863354037265,7.47725,0.5950310559006212
356,2018-12-23,13.361863354037265,7.47725,0.5950310559006212
357,2018-12-24,13.361863354037265,7.47725,0.5950310559006212
358,2018-12-25,13.361863354037265,7.47725,0.5950310559006212
359,2018-12-26,13.361863354037265,7.47725,0.5950310559006212
360,2018-12-27,13.361863354037265,7.47725,0.5950310559006212
361,2018-12-28,13.361863354037265,7.47725,0.5950310559006212
362,2018-12-29,13.361863354037265,7.47725,0.5950310559006212
363,2018-12-30,13.361863354037265,7.47725,0.5950310559006212
364,2018-12-31,13.361863354037265,7.47725,0.5950310559006212
365,2019-01-01,13.361863354037265,7.47725,0.5950310559006212
366,2019-02-01,13.361863354037265,7.47725,0.5950310559006212
367,2019-03-01,13.361863354037265,7.47725,0.5950310559006212
368,2019-04-01,13.361863354037265,7.47725,0.5950310559006212
369,2019-05-01,13.361863354037265,7.47725,0.5950310559006212
370,2019-06-01,13.361863354037265,7.47725,0.5950310559006212
371,2019-07-01,13.361863354037265,7.47725,0.5950310559006212
372,2019-08-01,13.361863354037265,7.47725,0.5950310559006212
373,2019-09-01,13.361863354037265,7.47725,0.5950310559006212
374,2019-10-01,13.361863354037265,7.47725,0.5950310559006212
375,2019-11-01,13.361863354037265,7.47725,0.5950310559006212
376,2019-12-01,13.361863354037265,7.47725,0.5950310559006212
377,2019-01-13,13.361863354037265,7.47725,0.5950310559006212
378,2019-01-14,13.361863354037265,7.47725,0.5950310559006212
379,2019-01-15,13.361863354037265,7.47725,0.5950310559006212
380,2019-01-16,13.361863354037265,7.47725,0.5950310559006212
381,2019-01-17,13.361863354037265,7.47725,0.5950310559006212
382,2019-01-18,13.361863354037265,7.47725,0.5950310559006212
383,2019-01-19,13.361863354037265,7.47725,0.5950310559006212
384,2019-01-20,13.361863354037265,7.47725,0.5950310559006212
385,2019-01-21,13.361863354037265,7.47725,0.5950310559006212
386,2019-01-22,13.361863354037265,7.47725,0.5950310559006212
387,2019-01-23,13.361863354037265,7.47725,0.5950310559006212
388,2019-01-24,13.361863354037265,7.47725,0.5950310559006212
389,2019-01-25,13.361863354037265,7.47725,0.5950310559006212
390,2019-01-26,13.361863354037265,7.47725,0.5950310559006212
391,2019-01-27,13.361863354037265,7.47725,0.5950310559006212
392,2019-01-28,13.361863354037265,7.47725,0.5950310559006212
393,2019-01-29,13.361863354037265,7.47725,0.5950310559006212
394,2019-01-30,13.361863354037265,7.47725,0.5950310559006212
395,2019-01-31,13.361863354037265,7.47725,0.5950310559006212
396,2019-01-02,13.361863354037265,7.47725,0.5950310559006212
397,2019-02-02,13.361863354037265,7.47725,0.5950310559006212
398,2019-03-02,13.361863354037265,7.47725,0.5950310559006212
399,2019-04-02,13.361863354037265,7.47725,0.5950310559006212
400,2019-05-02,13.361863354037265,7.47725,0.5950310559006212
401,2019-06-02,13.361863354037265,7.47725,0.5950310559006212
402,2019-07-02,13.361863354037265,7.47725,0.5950310559006212
403,2019-08-02,13.361863354037265,7.47725,0.5950310559006212
404,2019-09-02,13.361863354037265,7.47725,0.5950310559006212
405,2019-10-02,13.361863354037265,7.47725,0.5950310559006212
406,2019-11-02,13.361863354037265,7.47725,0.5950310559006212
407,2019-12-02,13.361863354037265,7.47725,0.5950310559006212
408,2019-02-13,13.361863354037265,7.47725,0.5950310559006212
409,2019-02-14,13.361863354037265,7.47725,0.5950310559006212
410,2019-02-15,13.361863354037265,7.47725,0.5950310559006212
411,2019-02-16,13.361863354037265,7.47725,0.5950310559006212
412,2019-02-17,13.361863354037265,7.47725,0.5950310559006212
413,2019-02-18,13.361863354037265,7.47725,0.5950310559006212
414,2019-02-19,13.361863354037265,7.47725,0.5950310559006212
415,2019-02-20,13.361863354037265,7.47725,0.5950310559006212
416,2019-02-21,13.361863354037265,7.47725,0.5950310559006212
417,2019-02-22,13.361863354037265,7.47725,0.5950310559006212
418,2019-02-23,13.361863354037265,7.47725,0.5950310559006212
419,2019-02-24,13.361863354037265,7.47725,0.5950310559006212
420,2019-02-25,13.361863354037265,7.47725,0.5950310559006212
421,2019-02-26,13.361863354037265,7.47725,0.5950310559006212
422,2019-02-27,13.361863354037265,7.47725,0.5950310559006212
423,2019-02-28,13.361863354037265,7.47725,0.5950310559006212
424,2019-01-03,13.361863354037265,7.47725,0.5950310559006212
425,2019-02-03,13.361863354037265,7.47725,0.5950310559006212
426,2019-03-03,13.361863354037265,7.47725,0.5950310559006212
427,2019-04-03,13.361863354037265,7.47725,0.5950310559006212
428,2019-05-03,13.361863354037265,7.47725,0.5950310559006212
429,2019-06-03,13.361863354037265,7.47725,0.5950310559006212
430,2019-07-03,13.361863354037265,7.47725,0.5950310559006212
431,2019-08-03,13.361863354037265,7.47725,0.5950310559006212
432,2019-09-03,13.361863354037265,7.47725,0.5950310559006212
433,2019-10-03,13.361863354037265,7.47725,0.5950310559006212
434,2019-11-03,13.361863354037265,7.47725,0.5950310559006212
435,2019-12-03,13.361863354037265,7.47725,0.5950310559006212
436,2019-03-13,13.361863354037265,7.47725,0.5950310559006212
437,2019-03-14,13.361863354037265,7.47725,0.5950310559006212
438,2019-03-15,13.361863354037265,7.47725,0.5950310559006212
439,2019-03-16,13.361863354037265,7.47725,0.5950310559006212
440,2019-03-17,13.361863354037265,7.47725,0.5950310559006212
441,2019-03-18,13.361863354037265,7.47725,0.5950310559006212
442,2019-03-19,13.361863354037265,7.47725,0.5950310559006212
443,2019-03-20,13.361863354037265,7.47725,0.5950310559006212
444,2019-03-21,13.361863354037265,7.47725,0.5950310559006212
445,2019-03-22,13.361863354037265,7.47725,0.5950310559006212
446,2019-03-23,13.361863354037265,7.47725,0.5950310559006212
447,2019-03-24,13.361863354037265,7.47725,0.5950310559006212
448,2019-03-25,13.361863354037265,7.47725,0.5950310559006212
449,2019-03-26,13.361863354037265,7.47725,0.5950310559006212
