,date,SO2,NO2,CO
0,2018-01-01,1.17,42.06,0.7
1,2018-02-01,1.25,36.91,0.46
2,2018-03-01,1.23,44.65,0.59
3,2018-04-01,2.04,41.55,0.37
4,2018-05-01,7.28,43.51,0.61
5,2018-06-01,4.19,49.45,0.45
6,2018-07-01,1.51,35.84,0.48
7,2018-08-01,1.52,44.64,0.35
8,2018-09-01,1.18,37.65,0.36
9,2018-10-01,1.07,39.94,0.45
10,2018-11-01,1.19,40.91,0.57
11,2018-12-01,1.35,39.57,0.58
12,2018-01-13,1.54,44.47,0.51
13,2018-01-14,1.7,38.27,0.45
14,2018-01-15,2.45,38.07,0.39
15,2018-01-16,1.94,37.02,0.43
16,2018-01-17,2.72,35.23,0.41
17,2018-01-18,2.23,36.94,0.44
18,2018-01-19,1.69,38.62,0.41
19,2018-01-20,1.65,37.21,0.45
20,2018-01-21,1.28,32.5,0.36
21,2018-01-22,1.36,41.59,0.49
22,2018-01-23,1.14,44.19,0.64
23,2018-01-24,1.24,44.96,0.5
24,2018-01-25,1.03,38.36,0.48
25,2018-01-26,1.01,40.86,0.47
26,2018-01-27,1.32,45.38,0.8
27,2018-01-28,1.16,33.15,0.36
28,2018-01-29,1.04,37.26,0.44
29,2018-01-30,1.58,37.21,0.43
30,2018-01-31,1.61,41.83,0.46
31,2018-01-02,1.56,49.86,0.48
32,2018-02-02,1.78,47.25,0.48
33,2018-03-02,1.93,36.58,0.44
34,2018-04-02,1.74,29.84,0.43
35,2018-05-02,1.61,31.65,0.44
36,2018-06-02,1.75,30.22,0.47
37,2018-07-02,1.81,22.85,0.47
38,2018-08-02,1.89,36.98,0.7
39,2018-09-02,1.86,30.17,0.41
40,2018-10-02,1.99,35.45,0.47
41,2018-11-02,1.72,25.22,0.39
42,2018-12-02,1.63,24.73,0.44
43,2018-02-13,1.57,22.39,0.39
44,2018-02-14,1.61,24.95,0.41
45,2018-02-15,1.67,25.38,0.44
46,2018-02-16,3.72,34.48,0.48
47,2018-02-17,7.99,34.78,0.48
48,2018-02-18,8.05,28.23,0.38
49,2018-02-19,5.39,27.95,0.45
50,2018-02-20,0.98,20.55,0.38
51,2018-02-21,2.1,31.17,0.39
52,2018-02-22,1.9,29.65,0.41
53,2018-02-23,0.67,35.07,0.52
54,2018-02-24,0.54,26.75,0.47
55,2018-02-25,0.4,19.14,0.45
56,2018-02-26,1.37,31.61,0.49
57,2018-02-27,3.0,33.32,0.5
58,2018-02-28,2.8,31.22,0.55
59,2018-01-03,2.22,26.66,0.48
60,2018-02-03,2.62,31.51,0.73
61,2018-03-03,2.64,32.64,0.46
62,2018-04-03,1.55,19.16,0.25
63,2018-05-03,2.86,32.29,0.39
64,2018-06-03,2.77,32.6,0.37
65,2018-07-03,2.7,32.58,0.54
66,2018-08-03,3.0,32.79,0.65
67,2018-09-03,3.7,42.08,0.7
68,2018-10-03,3.36,32.31,0.58
69,2018-11-03,3.0,27.62,0.61
70,2018-12-03,2.97,26.1,0.65
71,2018-03-13,2.86,21.29,0.64
72,2018-03-14,3.26,26.79,0.91
73,2018-03-15,3.65,23.8,0.74
74,2018-03-16,3.27,21.93,0.69
75,2018-03-17,2.18,21.97,0.71
76,2018-03-18,2.4,19.54,0.68
77,2018-03-19,2.38,31.74,0.74
78,2018-03-20,2.64,42.42,0.75
79,2018-03-21,2.52,33.17,0.72
80,2018-03-22,3.63,36.37,1.01
81,2018-03-23,3.99,35.82,0.76
82,2018-03-24,3.5,32.43,0.67
83,2018-03-25,3.62,27.58,0.72
84,2018-03-26,4.65,32.46,0.62
85,2018-03-27,6.75,32.58,0.55
86,2018-03-28,5.368,12.419999999999998,0.0
87,2018-03-29,1.35,44.55,0.99
88,2018-03-30,1.57,24.88,0.8
89,2018-03-31,2.62,24.58,0.87
90,2018-01-04,2.83,22.55,0.84
91,2018-02-04,3.06,28.46,0.93
92,2018-03-04,3.87,39.6,0.97
93,2018-04-04,3.42,35.46,0.85
94,2018-05-04,3.39,29.29,0.83
95,2018-06-04,3.55,35.42,0.85
96,2018-07-04,3.42,25.7,0.59
97,2018-08-04,3.37,22.74,0.58
98,2018-09-04,2.36,16.65,0.44
99,2018-10-04,3.2,27.73,0.67
100,2018-11-04,1.83,12.93,0.49
101,2018-12-04,2.94,25.98,0.81
102,2018-04-13,3.56,25.39,0.81
103,2018-04-14,3.8,21.79,0.77
104,2018-04-15,3.49,16.81,0.78
105,2018-04-16,3.07,19.74,0.9
106,2018-04-17,2.74,28.91,0.96
107,2018-04-18,2.76,32.06,0.91
108,2018-04-19,1.98,20.59,0.74
109,2018-04-20,2.21,36.5,0.86
110,2018-04-21,2.86,38.45,1.0
111,2018-04-22,3.96,18.81,0.78
112,2018-04-23,4.04,16.7,0.75
113,2018-04-24,3.26,33.52,0.94
114,2018-04-25,3.14,20.0,0.77
115,2018-04-26,6.376046814044214,17.508669786096256,0.5708723540731238
116,2018-04-27,6.376046814044214,17.508669786096256,0.5708723540731238
117,2018-04-28,6.376046814044214,17.508669786096256,0.5708723540731238
118,2018-04-29,6.376046814044214,17.508669786096256,0.5708723540731238
119,2018-04-30,6.376046814044214,17.508669786096256,0.5708723540731238
120,2018-01-05,6.376046814044214,17.508669786096256,0.5708723540731238
121,2018-02-05,6.376046814044214,17.508669786096256,0.5708723540731238
122,2018-03-05,6.376046814044214,17.508669786096256,0.5708723540731238
123,2018-04-05,5.368,12.419999999999998,0.0
124,2018-05-05,5.368,12.419999999999998,0.0
125,2018-06-05,5.368,12.419999999999998,0.0
126,2018-07-05,5.368,12.419999999999998,0.0
127,2018-08-05,5.368,12.419999999999998,0.0
128,2018-09-05,5.368,12.419999999999998,0.0
129,2018-10-05,5.368,12.419999999999998,0.0
130,2018-11-05,5.368,12.419999999999998,0.0
131,2018-12-05,5.368,12.419999999999998,0.0
132,2018-05-13,5.368,12.419999999999998,0.0
133,2018-05-14,5.368,12.419999999999998,0.0
134,2018-05-15,5.368,12.419999999999998,0.0
135,2018-05-16,5.368,12.419999999999998,0.0
136,2018-05-17,5.368,12.419999999999998,0.0
137,2018-05-18,4.04,44.22,1.86
138,2018-05-19,5.75,37.81,0.79
139,2018-05-20,3.34,14.7,0.87
140,2018-05-21,4.17,19.73,0.97
141,2018-05-22,1.95,19.83,1.0
142,2018-05-23,2.46,23.22,0.9
143,2018-05-24,2.28,21.42,0.98
144,2018-05-25,2.14,19.01,0.86
145,2018-05-26,2.42,15.78,0.96
146,2018-05-27,2.73,22.85,0.82
147,2018-05-28,2.67,16.12,0.84
148,2018-05-29,2.47,11.17,0.83
149,2018-05-30,2.55,12.9,0.86
150,2018-05-31,2.28,14.65,0.79
151,2018-01-06,2.4,18.68,0.93
152,2018-02-06,3.49,27.27,1.07
153,2018-03-06,3.27,13.37,0.82
154,2018-04-06,2.35,10.74,0.66
155,2018-05-06,2.95,12.51,0.68
156,2018-06-06,3.91,13.27,0.81
157,2018-07-06,4.09,11.33,0.83
158,2018-08-06,4.44,11.69,0.81
159,2018-09-06,4.36,11.67,0.78
160,2018-10-06,3.44,8.46,0.69
161,2018-11-06,3.64,11.55,0.81
162,2018-12-06,1.01,11.26,0.8
163,2018-06-13,1.72,11.5,0.84
164,2018-06-14,2.15,12.67,0.84
165,2018-06-15,2.04,13.94,0.79
166,2018-06-16,1.95,14.54,0.83
167,2018-06-17,0.97,11.5,0.83
168,2018-06-18,4.33,12.84,0.8
169,2018-06-19,4.5,11.57,0.89
170,2018-06-20,3.14,14.47,0.83
171,2018-06-21,2.54,10.51,0.84
172,2018-06-22,2.16,17.86,0.82
173,2018-06-23,2.73,13.13,0.87
174,2018-06-24,2.45,11.05,0.82
175,2018-06-25,2.19,11.56,0.84
176,2018-06-26,1.18,10.84,0.83
177,2018-06-27,2.2,13.05,0.88
178,2018-06-28,4.33,13.15,0.85
179,2018-06-29,4.37,14.26,0.87
180,2018-06-30,4.36,14.85,0.86
181,2018-01-07,3.19,13.05,0.84
182,2018-02-07,2.74,11.79,0.79
183,2018-03-07,1.34,12.92,0.88
184,2018-04-07,1.1,10.95,0.82
185,2018-05-07,1.95,12.76,0.73
186,2018-06-07,2.37,12.86,0.8
187,2018-07-07,2.0,11.72,0.81
188,2018-08-07,3.72,11.68,0.84
189,2018-09-07,5.11,12.92,0.88
190,2018-10-07,5.15,18.39,0.7
191,2018-11-07,3.42,12.94,0.83
192,2018-12-07,0.91,9.61,0.83
193,2018-07-13,1.22,11.64,0.83
194,2018-07-14,1.33,11.75,0.86
195,2018-07-15,1.63,9.97,0.64
196,2018-07-16,0.99,10.76,0.81
197,2018-07-17,3.58,12.51,0.87
198,2018-07-18,3.38,11.05,0.82
199,2018-07-19,1.57,12.76,0.84
200,2018-07-20,1.48,9.07,0.81
201,2018-07-21,2.42,13.36,0.71
202,2018-07-22,2.53,12.21,0.78
203,2018-07-23,2.12,12.83,0.86
204,2018-07-24,2.26,11.89,0.89
205,2018-07-25,2.88,11.54,0.83
206,2018-07-26,3.8,16.27,0.81
207,2018-07-27,4.04,11.75,0.84
208,2018-07-28,4.11,13.85,0.93
209,2018-07-29,3.4,12.28,0.84
210,2018-07-30,3.47,12.76,0.84
211,2018-07-31,3.39,12.2,0.84
212,2018-01-08,3.42,14.76,0.84
213,2018-02-08,3.78,16.15,0.86
214,2018-03-08,3.66,14.04,0.84
215,2018-04-08,3.76,14.24,0.8
216,2018-05-08,3.52,10.48,0.83
217,2018-06-08,3.53,11.54,0.86
218,2018-07-08,3.7,12.91,0.84
219,2018-08-08,3.72,13.39,0.89
220,2018-09-08,3.77,11.88,0.85
221,2018-10-08,3.72,11.76,0.86
222,2018-11-08,3.18,11.05,0.79
223,2018-12-08,1.85,9.92,0.8
224,2018-08-13,1.63,8.54,0.8
225,2018-08-14,1.66,10.24,0.88
226,2018-08-15,1.58,7.67,0.82
227,2018-08-16,1.89,15.16,0.82
228,2018-08-17,2.62,10.54,0.84
229,2018-08-18,2.73,10.79,0.79
230,2018-08-19,2.69,8.6,0.86
231,2018-08-20,2.95,12.07,0.79
232,2018-08-21,2.69,11.58,0.76
233,2018-08-22,3.73,11.07,0.81
234,2018-08-23,3.68,10.57,0.84
235,2018-08-24,3.78,10.65,0.84
236,2018-08-25,3.63,8.75,0.81
237,2018-08-26,6.376046814044214,17.508669786096256,0.5708723540731238
238,2018-08-27,4.23,13.4,0.91
239,2018-08-28,3.8,13.58,0.78
240,2018-08-29,2.15,11.18,0.85
241,2018-08-30,2.6,10.83,0.87
242,2018-08-31,1.58,10.08,0.86
243,2018-01-09,1.5,11.6,0.87
244,2018-02-09,2.62,10.39,0.78
245,2018-03-09,2.94,12.18,0.8
246,2018-04-09,3.16,14.54,0.8
247,2018-05-09,3.22,8.6,0.57
248,2018-06-09,6.376046814044214,17.508669786096256,0.5708723540731238
249,2018-07-09,6.376046814044214,17.508669786096256,0.5708723540731238
250,2018-08-09,6.376046814044214,17.508669786096256,0.5708723540731238
251,2018-09-09,6.376046814044214,17.508669786096256,0.5708723540731238
252,2018-10-09,2.85,19.22,1.01
253,2018-11-09,2.94,15.79,0.83
254,2018-12-09,3.52,15.94,0.88
255,2018-09-13,4.03,17.17,0.79
256,2018-09-14,4.32,19.19,0.82
257,2018-09-15,3.58,18.12,0.96
258,2018-09-16,3.81,15.97,0.96
259,2018-09-17,3.37,13.82,0.8
260,2018-09-18,2.47,8.26,0.8
261,2018-09-19,4.12,17.62,0.88
262,2018-09-20,2.97,13.82,0.87
263,2018-09-21,1.51,12.29,0.85
264,2018-09-22,1.85,14.34,0.89
265,2018-09-23,1.51,19.58,0.88
266,2018-09-24,1.8,15.93,0.85
267,2018-09-25,1.89,21.14,0.98
268,2018-09-26,2.51,19.05,0.81
269,2018-09-27,1.95,23.42,0.94
270,2018-09-28,2.11,21.9,0.68
271,2018-09-29,1.63,24.14,0.98
272,2018-09-30,1.75,16.47,0.92
273,2018-01-10,1.24,16.93,0.86
274,2018-02-10,2.04,15.24,0.84
275,2018-03-10,3.62,16.66,0.82
276,2018-04-10,4.23,19.21,0.83
277,2018-05-10,4.11,15.65,0.82
278,2018-06-10,3.35,17.92,0.92
279,2018-07-10,2.71,18.03,0.84
280,2018-08-10,4.86,15.67,0.83
281,2018-09-10,4.04,19.63,0.92
282,2018-10-10,2.85,22.72,0.95
283,2018-11-10,2.3,25.52,1.02
284,2018-12-10,2.85,25.71,1.09
285,2018-10-13,1.82,32.19,0.93
286,2018-10-14,1.11,19.38,0.87
287,2018-10-15,3.22,24.61,1.0
288,2018-10-16,3.7,19.73,0.84
289,2018-10-17,2.93,13.68,0.77
290,2018-10-18,3.46,17.4,0.85
291,2018-10-19,2.45,14.47,0.83
292,2018-10-20,2.34,13.06,0.86
293,2018-10-21,2.67,14.79,0.81
294,2018-10-22,2.33,22.88,0.88
295,2018-10-23,2.95,25.57,0.85
296,2018-10-24,3.45,24.46,0.84
297,2018-10-25,4.69,18.76,0.83
298,2018-10-26,4.75,16.47,0.82
299,2018-10-27,3.67,19.26,0.82
300,2018-10-28,1.26,18.73,0.81
301,2018-10-29,1.33,21.12,0.86
302,2018-10-30,2.05,23.19,0.88
303,2018-10-31,2.93,18.46,0.81
304,2018-01-11,2.81,16.85,0.74
305,2018-02-11,3.52,24.58,0.53
306,2018-03-11,3.63,23.11,0.54
307,2018-04-11,2.64,18.96,0.47
308,2018-05-11,2.89,25.68,0.51
309,2018-06-11,4.27,29.6,0.52
310,2018-07-11,5.26,23.07,0.57
311,2018-08-11,4.54,26.91,0.63
312,2018-09-11,3.98,22.58,0.61
313,2018-10-11,5.53,26.39,0.62
314,2018-11-11,6.52,27.79,0.6
315,2018-12-11,5.78,32.29,0.66
316,2018-11-13,3.66,39.4,0.64
317,2018-11-14,1.39,36.18,0.63
318,2018-11-15,1.51,27.99,0.6
319,2018-11-16,1.56,27.6,0.59
320,2018-11-17,1.99,34.07,0.6
321,2018-11-18,2.28,30.33,0.58
322,2018-11-19,1.84,23.54,0.6
323,2018-11-20,1.8,22.81,0.59
324,2018-11-21,1.55,18.59,0.55
325,2018-11-22,1.59,15.95,0.59
326,2018-11-23,1.65,19.95,0.65
327,2018-11-24,2.23,26.9,0.66
328,2018-11-25,2.31,25.46,0.61
329,2018-11-26,2.37,28.49,0.62
330,2018-11-27,2.1,29.75,0.61
331,2018-11-28,2.21,32.98,0.6
332,2018-11-29,1.94,24.13,0.61
333,2018-11-30,2.15,25.82,0.58
334,2018-01-12,3.12,28.08,0.58
335,2018-02-12,2.71,24.72,0.58
336,2018-03-12,2.67,28.34,0.59
337,2018-04-12,2.84,24.51,0.63
338,2018-05-12,2.91,26.96,0.63
339,2018-06-12,3.7,31.38,0.58
340,2018-07-12,4.81,24.17,0.68
341,2018-08-12,5.05,31.13,0.55
342,2018-09-12,6.376046814044214,17.508669786096256,0.5708723540731238
343,2018-10-12,0.11,50.75,0.95
344,2018-11-12,0.88,34.44,0.69
345,2018-12-12,0.79,38.75,0.59
346,2018-12-13,1.35,26.24,0.63
347,2018-12-14,2.55,28.38,0.62
348,2018-12-15,3.0,15.43,0.56
349,2018-12-16,2.09,14.92,0.63
350,2018-12-17,2.59,33.71,1.13
351,2018-12-18,2.41,43.96,0.5
352,2018-12-19,1.81,31.4,0.61
353,2018-12-20,0.72,25.7,0.61
354,2018-12-21,1.04,28.14,0.68
355,2018-12-22,1.05,24.43,0.61
356,2018-12-23,1.69,14.8,0.59
357,2018-12-24,2.96,25.74,0.65
358,2018-12-25,2.96,26.71,0.6
359,2018-12-26,2.73,33.81,0.61
360,2018-12-27,2.43,20.31,0.67
361,2018-12-28,2.21,31.12,0.64
362,2018-12-29,2.52,25.72,0.62
363,2018-12-30,2.25,20.74,0.63
364,2018-12-31,2.77,30.2,0.66
365,2019-01-01,2.72,30.85,0.61
366,2019-02-01,2.79,36.53,0.61
367,2019-03-01,2.73,41.94,0.65
368,2019-04-01,1.99,33.31,0.58
369,2019-05-01,2.24,38.19,0.74
370,2019-06-01,2.49,28.79,0.59
371,2019-07-01,2.57,40.67,0.62
372,2019-08-01,2.43,42.98,0.61
373,2019-09-01,2.76,49.26,0.73
374,2019-10-01,3.5,55.62,0.69
375,2019-11-01,4.65,45.95,0.72
376,2019-12-01,4.72,41.36,0.67
377,2019-01-13,4.77,37.77,0.61
378,2019-01-14,3.18,42.19,0.75
379,2019-01-15,0.45,33.59,0.54
380,2019-01-16,3.24,39.92,0.64
381,2019-01-17,3.97,38.72,0.63
382,2019-01-18,3.96,35.13,0.64
383,2019-01-19,1.9,36.96,0.65
384,2019-01-20,2.09,35.94,0.58
385,2019-01-21,3.51,42.52,0.56
386,2019-01-22,4.38,43.31,0.93
387,2019-01-23,5.76,41.91,0.72
388,2019-01-24,5.65,27.52,0.6
389,2019-01-25,3.01,40.44,0.73
390,2019-01-26,2.46,30.84,0.69
391,2019-01-27,0.27,25.63,0.61
392,2019-01-28,1.25,20.19,0.57
393,2019-01-29,4.29,23.77,0.59
394,2019-01-30,5.24,38.02,0.62
395,2019-01-31,5.75,32.77,0.56
396,2019-01-02,5.82,41.77,0.56
397,2019-02-02,5.19,31.77,0.61
398,2019-03-02,4.66,26.6,0.6
399,2019-04-02,4.69,25.31,0.6
400,2019-05-02,6.28,27.13,0.63
401,2019-06-02,7.01,33.05,0.65
402,2019-07-02,7.37,39.62,0.66
403,2019-08-02,7.5,28.81,0.62
404,2019-09-02,8.26,38.14,0.7
405,2019-10-02,7.48,27.96,0.66
406,2019-11-02,1.12,30.02,0.58
407,2019-12-02,1.01,25.92,0.61
408,2019-02-13,7.85,28.77,0.61
409,2019-02-14,8.38,31.4,0.61
410,2019-02-15,5.7,48.78,0.43
411,2019-02-16,4.26,36.41,0.54
412,2019-02-17,3.45,26.37,0.42
413,2019-02-18,2.76,39.6,0.85
414,2019-02-19,5.24,35.47,0.56
415,2019-02-20,3.97,28.06,0.58
416,2019-02-21,3.86,28.44,0.64
417,2019-02-22,3.88,31.75,0.59
418,2019-02-23,5.14,39.85,0.61
419,2019-02-24,5.61,41.03,0.44
420,2019-02-25,1.33,43.43,0.69
421,2019-02-26,2.21,30.15,0.67
422,2019-02-27,2.63,29.75,0.66
423,2019-02-28,3.9,28.12,0.61
424,2019-01-03,4.83,40.46,0.62
425,2019-02-03,5.73,20.14,0.6
426,2019-03-03,6.75,22.7,0.66
427,2019-04-03,7.73,20.8,0.49
428,2019-05-03,0.56,2.02,1.18
429,2019-06-03,1.91,4.31,0.52
430,2019-07-03,4.37,10.12,0.8
431,2019-08-03,7.22,10.04,0.55
432,2019-09-03,10.85,9.95,0.6
433,2019-10-03,3.9,10.22,0.61
434,2019-11-03,4.14,9.95,0.61
435,2019-12-03,4.45,10.14,0.59
436,2019-03-13,2.84,9.8,0.55
437,2019-03-14,2.16,9.67,0.62
438,2019-03-15,1.68,10.45,0.52
439,2019-03-16,3.45,10.18,0.66
440,2019-03-17,4.17,10.18,0.59
441,2019-03-18,4.45,10.37,0.62
442,2019-03-19,4.78,10.16,0.62
443,2019-03-20,1.84,10.81,0.61
444,2019-03-21,3.5,10.04,0.65
445,2019-03-22,4.25,10.09,0.71
446,2019-03-23,9.0,12.38,0.56
447,2019-03-24,24.41,14.32,0.42
448,2019-03-25,20.58,14.04,0.53
449,2019-03-26,6.376046814044214,17.508669786096256,0.5708723540731238
450,2019-03-27,6.376046814044214,17.508669786096256,0.5708723540731238
451,2019-03-28,6.376046814044214,17.508669786096256,0.5708723540731238
452,2019-03-29,2.54,8.65,0.94
453,2019-03-30,2.76,8.97,0.54
454,2019-03-31,6.376046814044214,17.508669786096256,0.5708723540731238
455,2019-01-04,6.376046814044214,17.508669786096256,0.5708723540731238
456,2019-02-04,0.24,7.18,0.46
457,2019-03-04,6.376046814044214,17.508669786096256,0.5708723540731238
458,2019-04-04,6.376046814044214,17.508669786096256,0.5708723540731238
459,2019-05-04,6.376046814044214,17.508669786096256,0.5708723540731238
460,2019-06-04,6.376046814044214,17.508669786096256,0.5708723540731238
461,2019-07-04,6.376046814044214,17.508669786096256,0.5708723540731238
462,2019-08-04,6.376046814044214,17.508669786096256,0.5708723540731238
463,2019-09-04,6.376046814044214,17.508669786096256,0.5708723540731238
464,2019-10-04,0.37,10.89,1.17
465,2019-11-04,4.96,10.16,0.64
466,2019-12-04,8.18,10.03,0.54
467,2019-04-13,15.14,10.22,0.59
468,2019-04-14,15.74,9.97,0.55
469,2019-04-15,16.02,9.94,0.58
470,2019-04-16,9.97,10.1,0.55
471,2019-04-17,2.6,9.49,0.49
472,2019-04-18,0.37,16.31,0.7
473,2019-04-19,5.31,9.98,0.57
474,2019-04-20,6.376046814044214,17.508669786096256,0.5708723540731238
475,2019-04-21,6.376046814044214,17.508669786096256,0.5708723540731238
476,2019-04-22,2.38,9.68,0.67
477,2019-04-23,3.88,10.0,0.67
478,2019-04-24,3.75,9.92,0.55
479,2019-04-25,3.16,9.17,0.58
480,2019-04-26,1.5,9.74,0.54
481,2019-04-27,6.48,9.4,0.6
482,2019-04-28,3.96,9.54,0.74
483,2019-04-29,2.3,9.61,0.63
484,2019-04-30,2.58,9.3,0.58
485,2019-01-05,4.37,9.83,0.57
486,2019-02-05,4.28,9.93,0.56
487,2019-03-05,4.22,9.76,0.55
488,2019-04-05,3.41,10.43,0.63
489,2019-05-05,3.04,9.9,0.58
490,2019-06-05,1.47,9.8,0.58
491,2019-07-05,2.71,9.17,0.54
492,2019-08-05,2.36,9.61,0.58
493,2019-09-05,1.16,10.38,0.84
494,2019-10-05,3.22,10.15,0.54
495,2019-11-05,1.19,9.72,0.63
496,2019-12-05,0.08,9.88,0.72
497,2019-05-13,1.95,9.65,0.52
498,2019-05-14,5.04,9.95,0.68
499,2019-05-15,2.09,10.08,0.56
500,2019-05-16,4.61,9.76,0.83
501,2019-05-17,2.92,10.14,0.67
502,2019-05-18,0.88,9.74,0.77
503,2019-05-19,3.4,10.56,0.72
504,2019-05-20,4.75,10.25,0.68
505,2019-05-21,4.62,9.74,0.45
506,2019-05-22,7.73,9.95,0.54
507,2019-05-23,0.53,9.51,0.57
508,2019-05-24,9.53,9.58,0.58
509,2019-05-25,21.54,9.79,0.53
510,2019-05-26,3.6,11.23,0.49
511,2019-05-27,2.31,10.63,0.82
512,2019-05-28,5.84,9.5,0.52
513,2019-05-29,5.03,8.86,0.55
514,2019-05-30,3.43,9.1,0.57
515,2019-05-31,3.37,8.83,0.54
516,2019-01-06,5.28,8.74,0.72
517,2019-02-06,5.43,9.16,0.55
518,2019-03-06,5.36,8.95,0.59
519,2019-04-06,5.41,21.97,0.52
520,2019-05-06,5.21,26.18,0.44
521,2019-06-06,2.87,30.9,0.48
522,2019-07-06,7.7,23.39,0.47
523,2019-08-06,7.59,11.1,0.47
524,2019-09-06,2.9,11.24,0.44
525,2019-10-06,0.29,10.88,0.45
526,2019-11-06,2.34,10.72,0.44
527,2019-12-06,5.15,10.69,0.45
528,2019-06-13,3.9,10.59,0.35
529,2019-06-14,2.38,10.84,0.09
530,2019-06-15,2.18,10.63,0.08
531,2019-06-16,6.376046814044214,17.508669786096256,0.5708723540731238
532,2019-06-17,6.376046814044214,17.508669786096256,0.5708723540731238
533,2019-06-18,6.376046814044214,17.508669786096256,0.5708723540731238
534,2019-06-19,7.94,19.89,0.39
535,2019-06-20,9.52,9.78,0.34
536,2019-06-21,12.06,17.32,0.35
537,2019-06-22,7.33,13.69,0.39
538,2019-06-23,1.0,13.75,0.37
539,2019-06-24,1.19,16.3,0.37
540,2019-06-25,1.05,16.99,0.34
541,2019-06-26,1.22,16.49,0.36
542,2019-06-27,1.21,15.32,0.37
543,2019-06-28,1.04,15.79,0.37
544,2019-06-29,0.92,15.21,0.41
545,2019-06-30,3.752,14.66,0.35
546,2019-01-07,2.58,15.42,0.36
547,2019-02-07,2.42,14.84,0.36
548,2019-03-07,3.66,15.34,0.36
549,2019-04-07,3.82,16.69,0.32
550,2019-05-07,4.51,18.5,0.33
551,2019-06-07,5.04,19.31,0.32
552,2019-07-07,4.11,15.98,0.38
553,2019-08-07,4.45,15.6,0.34
554,2019-09-07,4.19,17.25,0.32
555,2019-10-07,3.46,18.58,0.31
556,2019-11-07,9.06,19.25,0.34
557,2019-12-07,8.21,12.7,0.34
558,2019-07-13,9.91,12.91,0.34
559,2019-07-14,5.424,11.88,0.31
560,2019-07-15,3.46,12.8,0.33
561,2019-07-16,4.61,12.9,0.33
562,2019-07-17,3.27,13.79,0.33
563,2019-07-18,4.73,14.07,0.34
564,2019-07-19,4.39,14.18,0.33
565,2019-07-20,24.5,12.39,0.35
566,2019-07-21,56.63,15.73,0.31
567,2019-07-22,56.39,15.02,0.31
568,2019-07-23,3.24,13.49,0.34
569,2019-07-24,2.67,14.16,0.38
570,2019-07-25,3.12,18.02,0.36
571,2019-07-26,2.49,16.18,0.3
572,2019-07-27,3.38,16.12,0.28
573,2019-07-28,2.7,15.71,0.33
574,2019-07-29,2.24,16.67,0.32
575,2019-07-30,2.32,17.55,0.34
576,2019-07-31,2.82,17.49,0.4
577,2019-01-08,2.84,13.84,0.34
578,2019-02-08,2.85,13.99,0.37
579,2019-03-08,2.36,12.79,0.34
580,2019-04-08,2.27,11.99,0.35
581,2019-05-08,2.62,12.77,0.33
582,2019-06-08,2.67,13.01,0.36
583,2019-07-08,2.55,13.19,0.35
584,2019-08-08,2.77,10.82,0.34
585,2019-09-08,3.01,8.1,0.37
586,2019-10-08,2.93,7.39,0.36
587,2019-11-08,3.23,7.3,0.35
588,2019-12-08,3.58,7.51,0.37
589,2019-08-13,2.55,7.95,0.35
590,2019-08-14,2.59,10.39,0.35
591,2019-08-15,2.72,7.63,0.32
592,2019-08-16,2.58,9.11,0.35
593,2019-08-17,2.46,13.04,0.34
594,2019-08-18,2.88,10.62,0.38
595,2019-08-19,3.47,11.42,0.34
596,2019-08-20,3.46,10.06,0.38
597,2019-08-21,2.82,6.25,0.3
598,2019-08-22,0.68,5.95,0.06
599,2019-08-23,0.65,6.53,0.21
600,2019-08-24,3.19,6.21,0.39
601,2019-08-25,6.376046814044214,17.508669786096256,0.5708723540731238
602,2019-08-26,4.43,14.18,0.31
603,2019-08-27,2.01,7.66,0.36
604,2019-08-28,2.56,7.18,0.39
605,2019-08-29,3.3,6.03,0.37
606,2019-08-30,3.62,6.5,0.35
607,2019-08-31,2.59,5.66,0.36
608,2019-01-09,2.87,5.82,0.37
609,2019-02-09,3.59,5.81,0.35
610,2019-03-09,4.94,5.88,0.36
611,2019-04-09,4.78,5.93,0.36
612,2019-05-09,2.14,6.12,0.41
613,2019-06-09,3.13,6.77,0.36
614,2019-07-09,10.11,7.79,0.3
615,2019-08-09,8.65,6.17,0.36
616,2019-09-09,6.77,5.37,0.37
617,2019-10-09,7.26,5.61,0.36
618,2019-11-09,2.71,5.99,0.42
619,2019-12-09,3.85,5.8,0.36
620,2019-09-13,2.58,5.71,0.35
621,2019-09-14,2.16,5.41,0.34
622,2019-09-15,2.85,5.51,0.39
623,2019-09-16,2.94,5.13,0.39
624,2019-09-17,2.73,6.36,0.36
625,2019-09-18,2.18,6.11,0.36
626,2019-09-19,2.08,6.12,0.35
627,2019-09-20,2.08,5.88,0.34
628,2019-09-21,6.376046814044214,17.508669786096256,0.5708723540731238
629,2019-09-22,6.376046814044214,17.508669786096256,0.5708723540731238
630,2019-09-23,6.376046814044214,17.508669786096256,0.5708723540731238
631,2019-09-24,6.376046814044214,17.508669786096256,0.5708723540731238
632,2019-09-25,6.376046814044214,17.508669786096256,0.5708723540731238
633,2019-09-26,1.88,6.12,0.38
634,2019-09-27,2.43,10.64,0.42
635,2019-09-28,3.31,10.74,0.39
636,2019-09-29,4.92,13.79,0.34
637,2019-09-30,4.15,12.92,0.38
638,2019-01-10,2.39,10.44,0.37
639,2019-02-10,14.52,11.04,0.36
