,date,SO2,NO2
828,2020-08-04,15.46,19.77
829,2020-09-04,18.14,24.04
830,2020-10-04,21.54,25.81
831,2020-11-04,35.6,21.26
832,2020-12-04,18.45,21.16
833,2020-04-13,22.28,26.73
834,2020-04-14,24.36,27.19
835,2020-04-15,20.97,28.24
836,2020-04-16,27.62,29.21
837,2020-04-17,17.81,21.36
838,2020-04-18,15.66,20.09
839,2020-04-19,19.03,25.77
840,2020-04-20,26.61,27.67
841,2020-04-21,18.09,23.32
842,2020-04-22,28.56,27.01
843,2020-04-23,19.81,29.69
844,2020-04-24,19.7,28.72
845,2020-04-25,15.23,24.64
846,2020-04-26,16.25,21.42
847,2020-04-27,13.98,18.9
848,2020-04-28,17.94,20.94
849,2020-04-29,17.72,21.9
850,2020-04-30,16.87,23.12
851,2020-01-05,19.91,21.66
852,2020-02-05,15.49,19.01
853,2020-03-05,17.89,20.04
854,2020-04-05,19.02,20.79
855,2020-05-05,35.75,24.62
856,2020-06-05,22.99,24.89
857,2020-07-05,22.51,21.68
858,2020-08-05,17.25,24.0
859,2020-09-05,17.277408575031526,61.10681818181818
860,2020-10-05,17.277408575031526,61.10681818181818
861,2020-11-05,17.277408575031526,61.10681818181818
862,2020-12-05,17.277408575031526,61.10681818181818
863,2020-05-13,13.21,42.17
864,2020-05-14,25.84,35.67
865,2020-05-15,18.99,33.32
866,2020-05-16,19.63,33.82
867,2020-05-17,23.68,35.14
868,2020-05-18,25.5,41.78
869,2020-05-19,30.19,40.54
870,2020-05-20,20.71,39.59
871,2020-05-21,21.08,43.59
872,2020-05-22,32.69,62.12
873,2020-05-23,23.2,46.62
874,2020-05-24,23.08,33.1
875,2020-05-25,20.6,34.99
876,2020-05-26,17.43,46.91
877,2020-05-27,19.4,32.0
878,2020-05-28,13.82,22.66
879,2020-05-29,13.09,26.57
880,2020-05-30,13.21,24.9
881,2020-05-31,12.87,24.87
882,2020-01-06,30.52,28.56
883,2020-02-06,22.92,28.35
884,2020-03-06,28.03,35.38
885,2020-04-06,30.4,39.7
886,2020-05-06,18.84,31.35
887,2020-06-06,14.12,28.8
888,2020-07-06,18.51,27.41
889,2020-08-06,35.77,27.8
890,2020-09-06,26.31,34.44
891,2020-10-06,21.38,44.48
892,2020-11-06,24.27,31.67
893,2020-12-06,16.82,30.91
894,2020-06-13,15.65,34.0
895,2020-06-14,26.33,29.49
896,2020-06-15,19.28,31.58
897,2020-06-16,16.25,26.17
898,2020-06-17,15.37,21.49
899,2020-06-18,16.19,21.06
900,2020-06-19,21.48,28.81
901,2020-06-20,19.8,32.23
902,2020-06-21,23.65,80.57
903,2020-06-22,34.81,15.38
904,2020-06-23,33.87,23.27
905,2020-06-24,33.34,30.12
906,2020-06-25,33.66,25.58
907,2020-06-26,17.84,33.14
908,2020-06-27,10.33,42.74
909,2020-06-28,10.75,38.61
910,2020-06-29,20.66,34.86
911,2020-06-30,13.18,26.79
912,2020-01-07,15.45,29.87
913,2020-02-07,17.0,30.08
914,2020-03-07,19.23,33.41
915,2020-04-07,12.03,27.82
916,2020-05-07,16.17,28.01
917,2020-06-07,22.08,31.77
918,2020-07-07,12.66,27.09
919,2020-08-07,9.79,36.53
920,2020-09-07,24.96,28.76
921,2020-10-07,32.76,17.39
922,2020-11-07,32.15,30.59
923,2020-12-07,25.2,60.86
924,2020-07-13,37.16,28.0
925,2020-07-14,15.29,27.08
926,2020-07-15,16.44,26.85
927,2020-07-16,16.37,27.35
928,2020-07-17,16.84,30.89
929,2020-07-18,18.26,28.61
930,2020-07-19,11.37,34.15
931,2020-07-20,23.15,22.21
932,2020-07-21,34.02,18.99
933,2020-07-22,15.16,50.78
934,2020-07-23,18.53,42.68
935,2020-07-24,21.17,32.31
936,2020-07-25,14.58,26.78
937,2020-07-26,16.27,40.1
938,2020-07-27,13.19,39.29
939,2020-07-28,41.98,31.69
940,2020-07-29,16.28,48.51
941,2020-07-30,13.6,38.65
942,2020-07-31,27.64,40.28
943,2020-01-08,15.17,41.93
944,2020-02-08,11.94,40.72
945,2020-03-08,11.93,37.78
946,2020-04-08,16.94,28.3
947,2020-05-08,24.98,41.29
948,2020-06-08,36.03,28.19
949,2020-07-08,19.09,30.52
950,2020-08-08,25.53,42.26
951,2020-09-08,14.68,32.63
952,2020-10-08,15.45,33.98
953,2020-11-08,11.91,42.71
954,2020-12-08,12.16,31.8
955,2020-08-13,16.89,36.01
956,2020-08-14,25.63,34.92
957,2020-08-15,11.8,26.82
958,2020-08-16,12.6,30.93
959,2020-08-17,15.3,39.87
960,2020-08-18,14.09,44.57
961,2020-08-19,20.18,53.12
962,2020-08-20,22.08,46.9
963,2020-08-21,29.48,36.15
964,2020-08-22,29.13,27.2
965,2020-08-23,18.12,25.11
966,2020-08-24,11.08,30.35
967,2020-08-25,12.87,33.89
968,2020-08-26,11.48,42.04
969,2020-08-27,12.06,42.9
970,2020-08-28,17.52,57.82
