,date,PM2.5,NO2,CO
591,2019-08-15,76.69399999999999,31.27,0.46
592,2019-08-16,71.752,30.28,0.42
593,2019-08-17,82.68999999999998,35.74,0.38
594,2019-08-18,74.072,29.68,0.47
595,2019-08-19,59.012,35.63,0.65
596,2019-08-20,61.379999999999995,35.13,0.56
597,2019-08-21,55.568000000000005,36.1,0.53
598,2019-08-22,66.232,39.06,0.59
599,2019-08-23,61.25,37.71,0.71
600,2019-08-24,34.766,41.56,0.8
601,2019-08-25,66.232,33.5,0.62
602,2019-08-26,66.232,35.02,0.6
603,2019-08-27,61.25,37.56,0.71
604,2019-08-28,68.998,56.81,0.68
605,2019-08-29,68.998,41.1,0.67
606,2019-08-30,66.174,40.42,0.69
607,2019-08-31,67.47999999999999,40.9,0.7
608,2019-01-09,58.459999999999994,38.16,0.75
609,2019-02-09,68.99799999999999,36.54,0.68
610,2019-03-09,34.766000000000005,31.99,0.79
611,2019-04-09,54.54600000000001,32.72,0.96
612,2019-05-09,34.088,30.12,0.86
613,2019-06-09,53.269999999999996,30.03,1.0
614,2019-07-09,44.75599999999999,29.57,0.91
615,2019-08-09,34.766,29.22,0.81
616,2019-09-09,34.766,31.79,0.8
617,2019-10-09,34.766000000000005,36.89,0.8
618,2019-11-09,48.312,41.29,0.82
619,2019-12-09,34.088,36.67,0.82
620,2019-09-13,34.766000000000005,31.96,0.79
621,2019-09-14,36.222,31.74,0.78
622,2019-09-15,54.54600000000001,32.09,0.95
623,2019-09-16,63.242,42.64,1.08
624,2019-09-17,63.242,38.62,1.09
625,2019-09-18,62.645999999999994,43.21,1.04
626,2019-09-19,54.54600000000001,36.1,0.96
627,2019-09-20,62.646,42.45,1.07
628,2019-09-21,63.242,38.02,1.1
629,2019-09-22,62.645999999999994,38.02,1.06
630,2019-09-23,58.85799999999999,38.38,1.0
631,2019-09-24,53.269999999999996,38.04,0.98
632,2019-09-25,64.408,38.62,0.95
633,2019-09-26,54.54600000000001,39.37,0.95
634,2019-09-27,63.758,38.43,0.93
635,2019-09-28,64.952,39.75,0.94
636,2019-09-29,56.366,37.03,0.92
637,2019-09-30,66.592,38.88,0.92
638,2019-01-10,43.94,37.76,0.93
639,2019-02-10,42.01,36.92,0.84
640,2019-03-10,68.27,34.22,0.92
641,2019-04-10,45.4,5.86,1.05
642,2019-05-10,41.25,5.7,0.46
643,2019-06-10,54.47,7.22,0.49
644,2019-07-10,38.62,7.11,0.39
645,2019-08-10,49.16,6.95,0.4
646,2019-09-10,74.5,7.31,0.74
647,2019-10-10,103.7,7.6,0.86
648,2019-11-10,95.51,7.73,0.92
649,2019-12-10,108.51,8.03,0.93
650,2019-10-13,130.9,8.09,0.93
651,2019-10-14,110.87,8.04,0.84
652,2019-10-15,126.71,8.69,1.11
653,2019-10-16,141.7,8.6,1.16
654,2019-10-17,129.13,8.55,0.92
655,2019-10-18,87.81,8.0,0.64
656,2019-10-19,73.39,8.41,0.39
657,2019-10-20,94.55,8.33,0.49
658,2019-10-21,106.97,8.49,0.5
659,2019-10-22,88.0,8.42,0.43
660,2019-10-23,118.72,8.97,0.82
661,2019-10-24,190.5,9.52,1.43
662,2019-10-25,143.64,8.48,1.37
663,2019-10-26,156.52,8.73,1.86
664,2019-10-27,240.14,8.84,1.88
665,2019-10-28,250.28,8.33,1.14
666,2019-10-29,297.0,8.92,1.69
667,2019-10-30,306.84,9.96,2.35
668,2019-10-31,348.56,9.99,2.83
669,2019-01-11,366.9,9.42,2.08
670,2019-02-11,337.92,8.46,1.27
671,2019-03-11,565.65,7.35,2.23
672,2019-04-11,314.96,7.45,0.92
673,2019-05-11,195.34,10.79,1.07
674,2019-06-11,104.8,18.8,1.59
675,2019-07-11,164.2,15.6,1.73
676,2019-08-11,134.46,16.39,1.67
677,2019-09-11,122.44,14.85,1.23
678,2019-10-11,178.45,15.64,1.36
679,2019-11-11,256.45,19.45,1.83
680,2019-12-11,372.61,18.24,2.24
681,2019-11-13,334.14,19.18,2.3
682,2019-11-14,307.39,24.92,2.62
683,2019-11-15,343.25,19.33,2.22
684,2019-11-16,141.56,14.64,1.42
685,2019-11-17,80.97,10.39,1.0
686,2019-11-18,94.68,11.73,1.29
687,2019-11-19,127.84,16.49,1.73
688,2019-11-20,184.44,23.34,2.49
689,2019-11-21,182.26,25.27,2.34
690,2019-11-22,160.09,21.7,2.09
691,2019-11-23,102.21,14.6,1.23
692,2019-11-24,89.8,13.89,1.02
693,2019-11-25,101.71,15.67,1.15
694,2019-11-26,102.98,17.72,1.28
695,2019-11-27,55.02,14.19,0.95
696,2019-11-28,28.1,11.38,1.27
697,2019-11-29,44.22,13.01,1.34
698,2019-11-30,82.61,14.49,1.53
699,2019-01-12,109.67,14.03,1.48
700,2019-02-12,130.26,15.13,1.7
701,2019-03-12,130.69,16.93,1.83
702,2019-04-12,133.78,24.63,2.19
703,2019-05-12,241.75,28.79,2.76
704,2019-06-12,201.01,21.86,2.25
705,2019-07-12,133.96,21.28,2.92
706,2019-08-12,205.69,29.18,3.18
707,2019-09-12,166.69,25.49,2.13
708,2019-10-12,187.68,24.02,2.3
709,2019-11-12,307.54,27.36,3.18
710,2019-12-12,234.59,18.35,2.15
711,2019-12-13,81.53,14.03,1.33
712,2019-12-14,118.42913659793814,38.291213450292396,0.9465845464725643
713,2019-12-15,118.42913659793814,38.291213450292396,0.9465845464725643
714,2019-12-16,118.42913659793814,38.291213450292396,0.9465845464725643
715,2019-12-17,118.42913659793814,38.291213450292396,0.9465845464725643
716,2019-12-18,118.42913659793814,38.291213450292396,0.9465845464725643
717,2019-12-19,118.42913659793814,38.291213450292396,0.9465845464725643
718,2019-12-20,118.42913659793814,38.291213450292396,0.9465845464725643
719,2019-12-21,118.42913659793814,38.291213450292396,0.9465845464725643
720,2019-12-22,118.42913659793814,38.291213450292396,0.9465845464725643
721,2019-12-23,118.42913659793814,38.291213450292396,0.9465845464725643
722,2019-12-24,118.42913659793814,38.291213450292396,0.9465845464725643
723,2019-12-25,118.42913659793814,38.291213450292396,0.9465845464725643
724,2019-12-26,118.42913659793814,38.291213450292396,0.9465845464725643
725,2019-12-27,118.42913659793814,38.291213450292396,0.9465845464725643
726,2019-12-28,118.42913659793814,38.291213450292396,0.9465845464725643
727,2019-12-29,118.42913659793814,38.291213450292396,0.9465845464725643
728,2019-12-30,118.42913659793814,38.291213450292396,0.9465845464725643
729,2019-12-31,118.42913659793814,38.291213450292396,0.9465845464725643
730,2020-01-01,118.42913659793814,38.291213450292396,0.9465845464725643
731,2020-02-01,118.42913659793814,38.291213450292396,0.9465845464725643
732,2020-03-01,118.42913659793814,38.291213450292396,0.9465845464725643
733,2020-04-01,118.42913659793814,38.291213450292396,0.9465845464725643
734,2020-05-01,118.42913659793814,38.291213450292396,0.9465845464725643
735,2020-06-01,118.42913659793814,38.291213450292396,0.9465845464725643
736,2020-07-01,118.42913659793814,38.291213450292396,0.9465845464725643
737,2020-08-01,118.42913659793814,38.291213450292396,0.9465845464725643
738,2020-09-01,118.42913659793814,38.291213450292396,0.9465845464725643
739,2020-10-01,118.42913659793814,38.291213450292396,0.9465845464725643
740,2020-11-01,118.42913659793814,38.291213450292396,0.9465845464725643
741,2020-12-01,118.42913659793814,38.291213450292396,0.9465845464725643
742,2020-01-13,118.42913659793814,38.291213450292396,0.9465845464725643
743,2020-01-14,118.42913659793814,38.291213450292396,0.9465845464725643
744,2020-01-15,118.42913659793814,38.291213450292396,0.9465845464725643
745,2020-01-16,118.42913659793814,38.291213450292396,0.9465845464725643
746,2020-01-17,118.42913659793814,38.291213450292396,0.9465845464725643
747,2020-01-18,118.42913659793814,38.291213450292396,0.9465845464725643
748,2020-01-19,118.42913659793814,38.291213450292396,0.9465845464725643
749,2020-01-20,118.42913659793814,38.291213450292396,0.9465845464725643
750,2020-01-21,118.42913659793814,38.291213450292396,0.9465845464725643
751,2020-01-22,118.42913659793814,38.291213450292396,0.9465845464725643
752,2020-01-23,118.42913659793814,38.291213450292396,0.9465845464725643
753,2020-01-24,118.42913659793814,38.291213450292396,0.9465845464725643
754,2020-01-25,118.42913659793814,38.291213450292396,0.9465845464725643
755,2020-01-26,118.42913659793814,38.291213450292396,0.9465845464725643
756,2020-01-27,118.42913659793814,38.291213450292396,0.9465845464725643
757,2020-01-28,118.42913659793814,38.291213450292396,0.9465845464725643
758,2020-01-29,118.42913659793814,38.291213450292396,0.9465845464725643
759,2020-01-30,118.42913659793814,38.291213450292396,0.9465845464725643
760,2020-01-31,118.42913659793814,38.291213450292396,0.9465845464725643
761,2020-01-02,118.42913659793814,38.291213450292396,0.9465845464725643
762,2020-02-02,118.42913659793814,38.291213450292396,0.9465845464725643
763,2020-03-02,118.42913659793814,38.291213450292396,0.9465845464725643
764,2020-04-02,118.42913659793814,38.291213450292396,0.9465845464725643
765,2020-05-02,118.42913659793814,38.291213450292396,0.9465845464725643
766,2020-06-02,118.42913659793814,38.291213450292396,0.9465845464725643
767,2020-07-02,118.42913659793814,38.291213450292396,0.9465845464725643
768,2020-08-02,118.42913659793814,38.291213450292396,0.9465845464725643
769,2020-09-02,118.42913659793814,38.291213450292396,0.9465845464725643
770,2020-10-02,118.42913659793814,38.291213450292396,0.9465845464725643
771,2020-11-02,118.42913659793814,38.291213450292396,0.9465845464725643
772,2020-12-02,118.42913659793814,38.291213450292396,0.9465845464725643
773,2020-02-13,118.42913659793814,38.291213450292396,0.9465845464725643
774,2020-02-14,118.42913659793814,38.291213450292396,0.9465845464725643
775,2020-02-15,118.42913659793814,38.291213450292396,0.9465845464725643
776,2020-02-16,118.42913659793814,38.291213450292396,0.9465845464725643
777,2020-02-17,118.42913659793814,38.291213450292396,0.9465845464725643
778,2020-02-18,118.42913659793814,38.291213450292396,0.9465845464725643
779,2020-02-19,118.42913659793814,38.291213450292396,0.9465845464725643
780,2020-02-20,118.42913659793814,38.291213450292396,0.9465845464725643
781,2020-02-21,118.42913659793814,38.291213450292396,0.9465845464725643
782,2020-02-22,118.42913659793814,38.291213450292396,0.9465845464725643
783,2020-02-23,118.42913659793814,38.291213450292396,0.9465845464725643
784,2020-02-24,118.42913659793814,38.291213450292396,0.9465845464725643
785,2020-02-25,118.42913659793814,38.291213450292396,0.9465845464725643
786,2020-02-26,118.42913659793814,38.291213450292396,0.9465845464725643
787,2020-02-27,118.42913659793814,38.291213450292396,0.9465845464725643
788,2020-02-28,118.42913659793814,38.291213450292396,0.9465845464725643
789,2020-02-29,118.42913659793814,38.291213450292396,0.9465845464725643
790,2020-01-03,118.42913659793814,38.291213450292396,0.9465845464725643
791,2020-02-03,118.42913659793814,38.291213450292396,0.9465845464725643
792,2020-03-03,118.42913659793814,38.291213450292396,0.9465845464725643
793,2020-04-03,118.42913659793814,38.291213450292396,0.9465845464725643
794,2020-05-03,118.42913659793814,38.291213450292396,0.9465845464725643
795,2020-06-03,118.42913659793814,38.291213450292396,0.9465845464725643
796,2020-07-03,118.42913659793814,38.291213450292396,0.9465845464725643
797,2020-08-03,118.42913659793814,38.291213450292396,0.9465845464725643
798,2020-09-03,118.42913659793814,38.291213450292396,0.9465845464725643
799,2020-10-03,118.42913659793814,38.291213450292396,0.9465845464725643
800,2020-11-03,118.42913659793814,38.291213450292396,0.9465845464725643
801,2020-12-03,118.42913659793814,38.291213450292396,0.9465845464725643
802,2020-03-13,118.42913659793814,38.291213450292396,0.9465845464725643
803,2020-03-14,118.42913659793814,38.291213450292396,0.9465845464725643
804,2020-03-15,118.42913659793814,38.291213450292396,0.9465845464725643
805,2020-03-16,118.42913659793814,38.291213450292396,0.9465845464725643
806,2020-03-17,118.42913659793814,38.291213450292396,0.9465845464725643
807,2020-03-18,118.42913659793814,38.291213450292396,0.9465845464725643
808,2020-03-19,118.42913659793814,38.291213450292396,0.9465845464725643
809,2020-03-20,118.42913659793814,38.291213450292396,0.9465845464725643
810,2020-03-21,118.42913659793814,38.291213450292396,0.9465845464725643
811,2020-03-22,118.42913659793814,38.291213450292396,0.9465845464725643
812,2020-03-23,118.42913659793814,38.291213450292396,0.9465845464725643
813,2020-03-24,118.42913659793814,38.291213450292396,0.9465845464725643
814,2020-03-25,118.42913659793814,38.291213450292396,0.9465845464725643
815,2020-03-26,118.42913659793814,38.291213450292396,0.9465845464725643
816,2020-03-27,118.42913659793814,38.291213450292396,0.9465845464725643
817,2020-03-28,118.42913659793814,38.291213450292396,0.9465845464725643
818,2020-03-29,118.42913659793814,38.291213450292396,0.9465845464725643
819,2020-03-30,118.42913659793814,38.291213450292396,0.9465845464725643
820,2020-03-31,118.42913659793814,38.291213450292396,0.9465845464725643
821,2020-01-04,118.42913659793814,38.291213450292396,0.9465845464725643
822,2020-02-04,118.42913659793814,38.291213450292396,0.9465845464725643
823,2020-03-04,118.42913659793814,38.291213450292396,0.9465845464725643
824,2020-04-04,118.42913659793814,38.291213450292396,0.9465845464725643
825,2020-05-04,118.42913659793814,38.291213450292396,0.9465845464725643
826,2020-06-04,118.42913659793814,38.291213450292396,0.9465845464725643
827,2020-07-04,118.42913659793814,38.291213450292396,0.9465845464725643
828,2020-08-04,118.42913659793814,38.291213450292396,0.9465845464725643
829,2020-09-04,118.42913659793814,38.291213450292396,0.9465845464725643
830,2020-10-04,118.42913659793814,38.291213450292396,0.9465845464725643
831,2020-11-04,118.42913659793814,38.291213450292396,0.9465845464725643
832,2020-12-04,118.42913659793814,38.291213450292396,0.9465845464725643
833,2020-04-13,118.42913659793814,38.291213450292396,0.9465845464725643
834,2020-04-14,118.42913659793814,38.291213450292396,0.9465845464725643
835,2020-04-15,118.42913659793814,38.291213450292396,0.9465845464725643
836,2020-04-16,118.42913659793814,38.291213450292396,0.9465845464725643
837,2020-04-17,118.42913659793814,38.291213450292396,0.9465845464725643
838,2020-04-18,118.42913659793814,38.291213450292396,0.9465845464725643
839,2020-04-19,118.42913659793814,38.291213450292396,0.9465845464725643
840,2020-04-20,118.42913659793814,38.291213450292396,0.9465845464725643
841,2020-04-21,118.42913659793814,38.291213450292396,0.9465845464725643
842,2020-04-22,118.42913659793814,38.291213450292396,0.9465845464725643
843,2020-04-23,118.42913659793814,38.291213450292396,0.9465845464725643
844,2020-04-24,118.42913659793814,38.291213450292396,0.9465845464725643
845,2020-04-25,118.42913659793814,38.291213450292396,0.9465845464725643
846,2020-04-26,118.42913659793814,38.291213450292396,0.9465845464725643
847,2020-04-27,118.42913659793814,38.291213450292396,0.9465845464725643
848,2020-04-28,118.42913659793814,38.291213450292396,0.9465845464725643
849,2020-04-29,118.42913659793814,38.291213450292396,0.9465845464725643
850,2020-04-30,118.42913659793814,38.291213450292396,0.9465845464725643
851,2020-01-05,118.42913659793814,38.291213450292396,0.9465845464725643
852,2020-02-05,118.42913659793814,38.291213450292396,0.9465845464725643
853,2020-03-05,118.42913659793814,38.291213450292396,0.9465845464725643
854,2020-04-05,118.42913659793814,38.291213450292396,0.9465845464725643
855,2020-05-05,118.42913659793814,38.291213450292396,0.9465845464725643
856,2020-06-05,118.42913659793814,38.291213450292396,0.9465845464725643
857,2020-07-05,118.42913659793814,38.291213450292396,0.9465845464725643
858,2020-08-05,118.42913659793814,38.291213450292396,0.9465845464725643
859,2020-09-05,118.42913659793814,38.291213450292396,0.9465845464725643
860,2020-10-05,118.42913659793814,38.291213450292396,0.9465845464725643
861,2020-11-05,118.42913659793814,38.291213450292396,0.9465845464725643
862,2020-12-05,118.42913659793814,38.291213450292396,0.9465845464725643
863,2020-05-13,118.42913659793814,38.291213450292396,0.9465845464725643
864,2020-05-14,118.42913659793814,38.291213450292396,0.9465845464725643
865,2020-05-15,118.42913659793814,38.291213450292396,0.9465845464725643
866,2020-05-16,118.42913659793814,38.291213450292396,0.9465845464725643
867,2020-05-17,118.42913659793814,38.291213450292396,0.9465845464725643
868,2020-05-18,118.42913659793814,38.291213450292396,0.9465845464725643
869,2020-05-19,118.42913659793814,38.291213450292396,0.9465845464725643
870,2020-05-20,118.42913659793814,38.291213450292396,0.9465845464725643
871,2020-05-21,118.42913659793814,38.291213450292396,0.9465845464725643
872,2020-05-22,118.42913659793814,38.291213450292396,0.9465845464725643
873,2020-05-23,118.42913659793814,38.291213450292396,0.9465845464725643
874,2020-05-24,118.42913659793814,38.291213450292396,0.9465845464725643
875,2020-05-25,118.42913659793814,38.291213450292396,0.9465845464725643
876,2020-05-26,118.42913659793814,38.291213450292396,0.9465845464725643
877,2020-05-27,118.42913659793814,38.291213450292396,0.9465845464725643
878,2020-05-28,118.42913659793814,38.291213450292396,0.9465845464725643
879,2020-05-29,118.42913659793814,38.291213450292396,0.9465845464725643
880,2020-05-30,118.42913659793814,38.291213450292396,0.9465845464725643
881,2020-05-31,118.42913659793814,38.291213450292396,0.9465845464725643
882,2020-01-06,118.42913659793814,38.291213450292396,0.9465845464725643
883,2020-02-06,118.42913659793814,38.291213450292396,0.9465845464725643
884,2020-03-06,118.42913659793814,38.291213450292396,0.9465845464725643
885,2020-04-06,118.42913659793814,38.291213450292396,0.9465845464725643
886,2020-05-06,118.42913659793814,38.291213450292396,0.9465845464725643
887,2020-06-06,118.42913659793814,38.291213450292396,0.9465845464725643
888,2020-07-06,118.42913659793814,38.291213450292396,0.9465845464725643
889,2020-08-06,118.42913659793814,38.291213450292396,0.9465845464725643
890,2020-09-06,118.42913659793814,38.291213450292396,0.9465845464725643
891,2020-10-06,118.42913659793814,38.291213450292396,0.9465845464725643
892,2020-11-06,118.42913659793814,38.291213450292396,0.9465845464725643
893,2020-12-06,118.42913659793814,38.291213450292396,0.9465845464725643
894,2020-06-13,118.42913659793814,38.291213450292396,0.9465845464725643
895,2020-06-14,118.42913659793814,38.291213450292396,0.9465845464725643
896,2020-06-15,118.42913659793814,38.291213450292396,0.9465845464725643
897,2020-06-16,118.42913659793814,38.291213450292396,0.9465845464725643
898,2020-06-17,118.42913659793814,38.291213450292396,0.9465845464725643
899,2020-06-18,118.42913659793814,38.291213450292396,0.9465845464725643
900,2020-06-19,118.42913659793814,38.291213450292396,0.9465845464725643
901,2020-06-20,118.42913659793814,38.291213450292396,0.9465845464725643
902,2020-06-21,118.42913659793814,38.291213450292396,0.9465845464725643
903,2020-06-22,118.42913659793814,38.291213450292396,0.9465845464725643
904,2020-06-23,118.42913659793814,38.291213450292396,0.9465845464725643
905,2020-06-24,118.42913659793814,38.291213450292396,0.9465845464725643
906,2020-06-25,118.42913659793814,38.291213450292396,0.9465845464725643
907,2020-06-26,118.42913659793814,38.291213450292396,0.9465845464725643
908,2020-06-27,118.42913659793814,38.291213450292396,0.9465845464725643
909,2020-06-28,118.42913659793814,38.291213450292396,0.9465845464725643
910,2020-06-29,118.42913659793814,38.291213450292396,0.9465845464725643
911,2020-06-30,118.42913659793814,38.291213450292396,0.9465845464725643
912,2020-01-07,118.42913659793814,38.291213450292396,0.9465845464725643
913,2020-02-07,118.42913659793814,38.291213450292396,0.9465845464725643
914,2020-03-07,118.42913659793814,38.291213450292396,0.9465845464725643
915,2020-04-07,118.42913659793814,38.291213450292396,0.9465845464725643
916,2020-05-07,118.42913659793814,38.291213450292396,0.9465845464725643
917,2020-06-07,118.42913659793814,38.291213450292396,0.9465845464725643
918,2020-07-07,118.42913659793814,38.291213450292396,0.9465845464725643
919,2020-08-07,118.42913659793814,38.291213450292396,0.9465845464725643
920,2020-09-07,118.42913659793814,38.291213450292396,0.9465845464725643
921,2020-10-07,118.42913659793814,38.291213450292396,0.9465845464725643
922,2020-11-07,118.42913659793814,38.291213450292396,0.9465845464725643
923,2020-12-07,118.42913659793814,38.291213450292396,0.9465845464725643
924,2020-07-13,118.42913659793814,38.291213450292396,0.9465845464725643
925,2020-07-14,118.42913659793814,38.291213450292396,0.9465845464725643
926,2020-07-15,118.42913659793814,38.291213450292396,0.9465845464725643
927,2020-07-16,118.42913659793814,38.291213450292396,0.9465845464725643
928,2020-07-17,118.42913659793814,38.291213450292396,0.9465845464725643
929,2020-07-18,118.42913659793814,38.291213450292396,0.9465845464725643
930,2020-07-19,118.42913659793814,38.291213450292396,0.9465845464725643
931,2020-07-20,118.42913659793814,38.291213450292396,0.9465845464725643
932,2020-07-21,118.42913659793814,38.291213450292396,0.9465845464725643
933,2020-07-22,118.42913659793814,38.291213450292396,0.9465845464725643
934,2020-07-23,118.42913659793814,38.291213450292396,0.9465845464725643
935,2020-07-24,118.42913659793814,38.291213450292396,0.9465845464725643
936,2020-07-25,118.42913659793814,38.291213450292396,0.9465845464725643
937,2020-07-26,118.42913659793814,38.291213450292396,0.9465845464725643
938,2020-07-27,118.42913659793814,38.291213450292396,0.9465845464725643
939,2020-07-28,118.42913659793814,38.291213450292396,0.9465845464725643
940,2020-07-29,118.42913659793814,38.291213450292396,0.9465845464725643
941,2020-07-30,118.42913659793814,38.291213450292396,0.9465845464725643
942,2020-07-31,118.42913659793814,38.291213450292396,0.9465845464725643
943,2020-01-08,118.42913659793814,38.291213450292396,0.9465845464725643
944,2020-02-08,118.42913659793814,38.291213450292396,0.9465845464725643
945,2020-03-08,118.42913659793814,38.291213450292396,0.9465845464725643
946,2020-04-08,118.42913659793814,38.291213450292396,0.9465845464725643
947,2020-05-08,118.42913659793814,38.291213450292396,0.9465845464725643
948,2020-06-08,118.42913659793814,38.291213450292396,0.9465845464725643
949,2020-07-08,118.42913659793814,38.291213450292396,0.9465845464725643
950,2020-08-08,118.42913659793814,38.291213450292396,0.9465845464725643
951,2020-09-08,118.42913659793814,38.291213450292396,0.9465845464725643
952,2020-10-08,118.42913659793814,38.291213450292396,0.9465845464725643
953,2020-11-08,118.42913659793814,38.291213450292396,0.9465845464725643
954,2020-12-08,118.42913659793814,38.291213450292396,0.9465845464725643
955,2020-08-13,118.42913659793814,38.291213450292396,0.9465845464725643
956,2020-08-14,118.42913659793814,38.291213450292396,0.9465845464725643
957,2020-08-15,118.42913659793814,38.291213450292396,0.9465845464725643
958,2020-08-16,118.42913659793814,38.291213450292396,0.9465845464725643
959,2020-08-17,118.42913659793814,38.291213450292396,0.9465845464725643
960,2020-08-18,118.42913659793814,38.291213450292396,0.9465845464725643
961,2020-08-19,118.42913659793814,38.291213450292396,0.9465845464725643
962,2020-08-20,118.42913659793814,38.291213450292396,0.9465845464725643
963,2020-08-21,118.42913659793814,38.291213450292396,0.9465845464725643
964,2020-08-22,118.42913659793814,38.291213450292396,0.9465845464725643
965,2020-08-23,118.42913659793814,38.291213450292396,0.9465845464725643
966,2020-08-24,118.42913659793814,38.291213450292396,0.9465845464725643
967,2020-08-25,118.42913659793814,38.291213450292396,0.9465845464725643
968,2020-08-26,118.42913659793814,38.291213450292396,0.9465845464725643
969,2020-08-27,118.42913659793814,38.291213450292396,0.9465845464725643
970,2020-08-28,118.42913659793814,38.291213450292396,0.9465845464725643
971,2020-08-29,118.42913659793814,38.291213450292396,0.9465845464725643
972,2020-08-30,118.42913659793814,38.291213450292396,0.9465845464725643
973,2020-08-31,118.42913659793814,38.291213450292396,0.9465845464725643
974,2020-01-09,118.42913659793814,38.291213450292396,0.9465845464725643
975,2020-02-09,118.42913659793814,38.291213450292396,0.9465845464725643
976,2020-03-09,118.42913659793814,38.291213450292396,0.9465845464725643
977,2020-04-09,118.42913659793814,38.291213450292396,0.9465845464725643
978,2020-05-09,118.42913659793814,38.291213450292396,0.9465845464725643
979,2020-06-09,118.42913659793814,38.291213450292396,0.9465845464725643
980,2020-07-09,118.42913659793814,38.291213450292396,0.9465845464725643
981,2020-08-09,118.42913659793814,38.291213450292396,0.9465845464725643
982,2020-09-09,118.42913659793814,38.291213450292396,0.9465845464725643
983,2020-10-09,118.42913659793814,38.291213450292396,0.9465845464725643
984,2020-11-09,118.42913659793814,38.291213450292396,0.9465845464725643
985,2020-12-09,118.42913659793814,38.291213450292396,0.9465845464725643
986,2020-09-13,118.42913659793814,38.291213450292396,0.9465845464725643
987,2020-09-14,118.42913659793814,38.291213450292396,0.9465845464725643
988,2020-09-15,118.42913659793814,38.291213450292396,0.9465845464725643
989,2020-09-16,118.42913659793814,38.291213450292396,0.9465845464725643
990,2020-09-17,118.42913659793814,38.291213450292396,0.9465845464725643
991,2020-09-18,118.42913659793814,38.291213450292396,0.9465845464725643
992,2020-09-19,118.42913659793814,38.291213450292396,0.9465845464725643
993,2020-09-20,118.42913659793814,38.291213450292396,0.9465845464725643
994,2020-09-21,118.42913659793814,38.291213450292396,0.9465845464725643
995,2020-09-22,118.42913659793814,38.291213450292396,0.9465845464725643
996,2020-09-23,118.42913659793814,38.291213450292396,0.9465845464725643
997,2020-09-24,118.42913659793814,38.291213450292396,0.9465845464725643
998,2020-09-25,118.42913659793814,38.291213450292396,0.9465845464725643
999,2020-09-26,118.42913659793814,38.291213450292396,0.9465845464725643
1000,2020-09-27,118.42913659793814,38.291213450292396,0.9465845464725643
1001,2020-09-28,118.42913659793814,38.291213450292396,0.9465845464725643
1002,2020-09-29,118.42913659793814,38.291213450292396,0.9465845464725643
1003,2020-09-30,118.42913659793814,38.291213450292396,0.9465845464725643
1004,2020-01-10,118.42913659793814,38.291213450292396,0.9465845464725643
1005,2020-02-10,118.42913659793814,38.291213450292396,0.9465845464725643
1006,2020-03-10,118.42913659793814,38.291213450292396,0.9465845464725643
1007,2020-04-10,118.42913659793814,38.291213450292396,0.9465845464725643
1008,2020-05-10,118.42913659793814,38.291213450292396,0.9465845464725643
1009,2020-06-10,118.42913659793814,38.291213450292396,0.9465845464725643
1010,2020-07-10,118.42913659793814,38.291213450292396,0.9465845464725643
1011,2020-08-10,118.42913659793814,38.291213450292396,0.9465845464725643
1012,2020-09-10,118.42913659793814,38.291213450292396,0.9465845464725643
1013,2020-10-10,118.42913659793814,38.291213450292396,0.9465845464725643
1014,2020-11-10,118.42913659793814,38.291213450292396,0.9465845464725643
1015,2020-12-10,118.42913659793814,38.291213450292396,0.9465845464725643
1016,2020-10-13,118.42913659793814,38.291213450292396,0.9465845464725643
1017,2020-10-14,118.42913659793814,38.291213450292396,0.9465845464725643
1018,2020-10-15,118.42913659793814,38.291213450292396,0.9465845464725643
1019,2020-10-16,118.42913659793814,38.291213450292396,0.9465845464725643
1020,2020-10-17,118.42913659793814,38.291213450292396,0.9465845464725643
1021,2020-10-18,118.42913659793814,38.291213450292396,0.9465845464725643
1022,2020-10-19,118.42913659793814,38.291213450292396,0.9465845464725643
1023,2020-10-20,118.42913659793814,38.291213450292396,0.9465845464725643
1024,2020-10-21,118.42913659793814,38.291213450292396,0.9465845464725643
1025,2020-10-22,118.42913659793814,38.291213450292396,0.9465845464725643
1026,2020-10-23,118.42913659793814,38.291213450292396,0.9465845464725643
1027,2020-10-24,118.42913659793814,38.291213450292396,0.9465845464725643
1028,2020-10-25,118.42913659793814,38.291213450292396,0.9465845464725643
1029,2020-10-26,118.42913659793814,38.291213450292396,0.9465845464725643
1030,2020-10-27,118.42913659793814,38.291213450292396,0.9465845464725643
1031,2020-10-28,118.42913659793814,38.291213450292396,0.9465845464725643
1032,2020-10-29,118.42913659793814,38.291213450292396,0.9465845464725643
1033,2020-10-30,118.42913659793814,38.291213450292396,0.9465845464725643
1034,2020-10-31,118.42913659793814,38.291213450292396,0.9465845464725643
1035,2020-01-11,118.42913659793814,38.291213450292396,0.9465845464725643
1036,2020-02-11,118.42913659793814,38.291213450292396,0.9465845464725643
1037,2020-03-11,118.42913659793814,38.291213450292396,0.9465845464725643
1038,2020-04-11,118.42913659793814,38.291213450292396,0.9465845464725643
1039,2020-05-11,118.42913659793814,38.291213450292396,0.9465845464725643
1040,2020-06-11,118.42913659793814,38.291213450292396,0.9465845464725643
1041,2020-07-11,118.42913659793814,38.291213450292396,0.9465845464725643
1042,2020-08-11,118.42913659793814,38.291213450292396,0.9465845464725643
1043,2020-09-11,118.42913659793814,38.291213450292396,0.9465845464725643
