,date,SO2,NO2
802,2020-03-13,8.83,11.43
803,2020-03-14,12.98,12.11
804,2020-03-15,21.3,13.01
805,2020-03-16,9.7,12.44
806,2020-03-17,9.57,10.36
807,2020-03-18,9.77,10.4
808,2020-03-19,16.38,10.28
809,2020-03-20,28.04,10.9
810,2020-03-21,22.97,11.48
811,2020-03-22,18.95,11.33
812,2020-03-23,9.37,10.31
813,2020-03-24,7.63,10.94
814,2020-03-25,6.42,10.88
815,2020-03-26,7.24,11.92
816,2020-03-27,6.17,13.85
817,2020-03-28,6.22,12.69
818,2020-03-29,6.67,11.54
819,2020-03-30,7.25,11.1
820,2020-03-31,6.8,10.63
821,2020-01-04,6.35,10.35
822,2020-02-04,6.2,10.68
823,2020-03-04,6.61,10.73
824,2020-04-04,7.39,10.91
825,2020-05-04,8.85,10.65
826,2020-06-04,10.746602067183463,20.483573591762568
827,2020-07-04,10.746602067183463,20.483573591762568
828,2020-08-04,10.746602067183463,20.483573591762568
829,2020-09-04,10.746602067183463,20.483573591762568
830,2020-10-04,10.746602067183463,20.483573591762568
831,2020-11-04,7.16,12.85
832,2020-12-04,8.53,11.09
833,2020-04-13,9.69,11.58
834,2020-04-14,6.32,10.69
835,2020-04-15,6.54,16.01
836,2020-04-16,7.67,16.98
837,2020-04-17,7.74,11.54
838,2020-04-18,5.85,11.42
839,2020-04-19,8.96,11.39
840,2020-04-20,9.57,12.25
841,2020-04-21,13.14,13.01
842,2020-04-22,9.17,14.03
843,2020-04-23,8.63,17.13
844,2020-04-24,10.18,16.19
845,2020-04-25,16.13,16.55
846,2020-04-26,10.89,15.64
847,2020-04-27,6.43,31.3
848,2020-04-28,7.09,21.18
849,2020-04-29,9.08,19.47
850,2020-04-30,8.51,17.05
851,2020-01-05,9.63,15.22
852,2020-02-05,8.31,17.83
853,2020-03-05,7.12,16.89
854,2020-04-05,8.7,16.0
855,2020-05-05,7.37,14.59
856,2020-06-05,10.36,12.57
857,2020-07-05,9.12,27.52
858,2020-08-05,10.26,23.8
859,2020-09-05,10.75,18.97
860,2020-10-05,9.28,13.56
861,2020-11-05,7.79,15.65
862,2020-12-05,9.83,16.73
863,2020-05-13,9.15,15.39
864,2020-05-14,8.93,15.93
865,2020-05-15,9.95,16.09
866,2020-05-16,9.29,14.87
867,2020-05-17,11.74,15.94
868,2020-05-18,34.47,15.84
869,2020-05-19,20.75,14.91
870,2020-05-20,12.16,15.07
871,2020-05-21,10.89,15.52
872,2020-05-22,22.92,13.14
873,2020-05-23,18.93,12.83
874,2020-05-24,18.33,11.24
875,2020-05-25,18.85,10.74
876,2020-05-26,33.29,10.31
877,2020-05-27,16.7,10.86
878,2020-05-28,11.58,10.36
879,2020-05-29,12.81,11.46
880,2020-05-30,5.78,15.37
881,2020-05-31,8.27,21.26
882,2020-01-06,14.14,30.07
883,2020-02-06,15.86,20.85
884,2020-03-06,11.15,12.55
885,2020-04-06,16.68,16.24
886,2020-05-06,10.89,20.2
887,2020-06-06,8.7,15.98
888,2020-07-06,6.14,15.23
889,2020-08-06,8.92,13.13
890,2020-09-06,12.57,11.33
891,2020-10-06,13.09,10.65
892,2020-11-06,10.69,9.47
893,2020-12-06,12.05,9.13
894,2020-06-13,10.95,8.18
895,2020-06-14,11.18,7.97
896,2020-06-15,18.11,8.08
897,2020-06-16,14.35,16.25
898,2020-06-17,9.56,26.87
899,2020-06-18,14.34,17.86
900,2020-06-19,9.14,12.84
901,2020-06-20,5.5,53.58
902,2020-06-21,4.7,34.55
903,2020-06-22,4.78,18.54
904,2020-06-23,4.32,12.26
905,2020-06-24,6.7,10.09
906,2020-06-25,6.01,10.65
907,2020-06-26,4.76,18.02
908,2020-06-27,4.55,20.9
909,2020-06-28,5.1,16.66
910,2020-06-29,4.91,20.52
911,2020-06-30,4.61,15.52
912,2020-01-07,5.42,17.54
913,2020-02-07,6.64,14.22
914,2020-03-07,4.55,14.17
915,2020-04-07,4.16,15.0
916,2020-05-07,4.44,17.5
917,2020-06-07,4.68,21.09
918,2020-07-07,4.34,15.01
919,2020-08-07,4.54,11.84
920,2020-09-07,5.09,10.3
921,2020-10-07,4.69,9.72
922,2020-11-07,4.55,10.89
923,2020-12-07,5.99,7.7
924,2020-07-13,8.79,8.76
925,2020-07-14,5.01,8.62
926,2020-07-15,5.58,9.96
927,2020-07-16,4.19,12.21
928,2020-07-17,5.4,15.02
929,2020-07-18,5.88,20.142000000000003
930,2020-07-19,6.56,16.144
931,2020-07-20,4.69,35.7
932,2020-07-21,7.27,15.79
933,2020-07-22,13.02,9.81
934,2020-07-23,5.84,9.26
935,2020-07-24,4.27,9.75
936,2020-07-25,4.44,9.01
937,2020-07-26,4.61,10.53
938,2020-07-27,3.9,9.54
939,2020-07-28,4.57,10.3
940,2020-07-29,4.63,9.48
941,2020-07-30,4.56,8.76
942,2020-07-31,4.7,9.6
943,2020-01-08,4.51,10.05
944,2020-02-08,4.5,9.94
945,2020-03-08,4.41,8.56
946,2020-04-08,4.45,9.98
947,2020-05-08,4.44,9.67
948,2020-06-08,4.38,10.16
949,2020-07-08,4.81,10.07
950,2020-08-08,4.6,9.79
951,2020-09-08,4.54,9.51
952,2020-10-08,5.34,9.49
953,2020-11-08,6.59,9.82
954,2020-12-08,6.61,9.16
955,2020-08-13,6.7,9.11
956,2020-08-14,6.47,8.43
957,2020-08-15,6.84,8.54
958,2020-08-16,6.82,8.27
959,2020-08-17,7.11,7.92
960,2020-08-18,7.17,8.33
961,2020-08-19,9.15,8.01
962,2020-08-20,8.84,8.35
963,2020-08-21,8.58,9.24
964,2020-08-22,8.67,9.31
965,2020-08-23,8.45,8.51
966,2020-08-24,8.64,9.02
967,2020-08-25,8.28,8.84
968,2020-08-26,8.49,8.79
969,2020-08-27,8.49,9.51
970,2020-08-28,8.51,7.93
971,2020-08-29,8.73,8.06
972,2020-08-30,8.66,9.49
973,2020-08-31,8.21,15.59
974,2020-01-09,8.53,11.66
975,2020-02-09,8.71,10.96
976,2020-03-09,9.07,20.259999999999998
977,2020-04-09,11.69,136.89
978,2020-05-09,12.6,18.466
979,2020-06-09,10.25,17.93
980,2020-07-09,13.55,22.35
981,2020-08-09,9.44,12.817999999999998
982,2020-09-09,9.39,10.187999999999999
983,2020-10-09,10.39,17.322
984,2020-11-09,9.1,39.216
985,2020-12-09,8.99,10.912
986,2020-09-13,8.93,21.060000000000002
987,2020-09-14,8.83,13.696000000000002
988,2020-09-15,9.52,18.625999999999998
989,2020-09-16,10.21,15.962
990,2020-09-17,10.12,8.8
991,2020-09-18,12.66,11.03
992,2020-09-19,9.55,18.15
993,2020-09-20,10.12,19.28
994,2020-09-21,10.23,19.16
995,2020-09-22,11.25,19.46
996,2020-09-23,12.57,19.47
997,2020-09-24,9.84,19.47
998,2020-09-25,10.78,19.36
999,2020-09-26,11.74,19.8
1000,2020-09-27,13.59,19.36
1001,2020-09-28,12.95,19.37
1002,2020-09-29,10.83,21.82
1003,2020-09-30,11.48,19.34
1004,2020-01-10,16.14,20.68
1005,2020-02-10,11.84,19.5
1006,2020-03-10,12.99,19.82
1007,2020-04-10,11.74,20.0
1008,2020-05-10,15.74,19.04
1009,2020-06-10,12.79,19.43
1010,2020-07-10,15.28,19.36
1011,2020-08-10,14.92,35.65
1012,2020-09-10,21.04,24.31
1013,2020-10-10,17.73,21.22
1014,2020-11-10,14.02,26.27
1015,2020-12-10,19.14,19.58
1016,2020-10-13,15.23,19.56
1017,2020-10-14,13.31,15.9
1018,2020-10-15,28.7,17.5
1019,2020-10-16,13.45,17.21
1020,2020-10-17,9.45,16.63
1021,2020-10-18,7.6,15.01
1022,2020-10-19,10.29,15.12
1023,2020-10-20,12.4,21.13
1024,2020-10-21,13.74,41.7
1025,2020-10-22,19.94,48.59
1026,2020-10-23,12.91,54.11
1027,2020-10-24,11.41,52.61
1028,2020-10-25,15.31,48.75
1029,2020-10-26,6.75,38.43
1030,2020-10-27,7.46,16.41
1031,2020-10-28,9.59,15.56
1032,2020-10-29,20.32,15.36
1033,2020-10-30,11.74,13.2
1034,2020-10-31,7.33,11.39
1035,2020-01-11,15.68,14.98
1036,2020-02-11,17.82,14.84
1037,2020-03-11,15.24,18.22
1038,2020-04-11,15.48,19.01
1039,2020-05-11,13.76,23.36
1040,2020-06-11,19.68,18.61
1041,2020-07-11,14.4,15.72
1042,2020-08-11,12.64,17.17
1043,2020-09-11,11.55,17.99
1044,2020-10-11,23.46,17.07
1045,2020-11-11,21.07,20.26
1046,2020-12-11,12.18,19.73
1047,2020-11-13,10.65,16.48
1048,2020-11-14,18.82,15.6
1049,2020-11-15,19.28,22.91
1050,2020-11-16,13.37,21.43
1051,2020-11-17,7.7,23.49
1052,2020-11-18,3.89,18.17
1053,2020-11-19,6.16,12.0
1054,2020-11-20,3.11,9.29
1055,2020-11-21,4.47,8.51
1056,2020-11-22,10.88,9.58
1057,2020-11-23,14.39,9.9
1058,2020-11-24,11.93,8.39
1059,2020-11-25,14.75,5.48
1060,2020-11-26,17.97,6.12
1061,2020-11-27,6.0,7.99
1062,2020-11-28,6.14,7.06
1063,2020-11-29,8.57,8.11
1064,2020-11-30,7.9,4.3
1065,2020-01-12,7.72,4.46
1066,2020-02-12,6.25,20.84
1067,2020-03-12,8.2,24.5
1068,2020-04-12,7.45,21.64
1069,2020-05-12,9.24,22.73
1070,2020-06-12,10.21,21.37
1071,2020-07-12,5.46,22.91
1072,2020-08-12,9.49,21.85
1073,2020-09-12,4.82,21.39
1074,2020-10-12,3.54,21.11
1075,2020-11-12,6.29,21.25
1076,2020-12-12,5.18,22.21
1077,2020-12-13,2.92,23.06
1078,2020-12-14,3.26,21.95
1079,2020-12-15,2.57,21.38
1080,2020-12-16,2.73,20.8
1081,2020-12-17,3.34,24.35
1082,2020-12-18,5.32,28.74
1083,2020-12-19,7.86,32.27
1084,2020-12-20,4.12,34.17
1085,2020-12-21,3.13,38.83
1086,2020-12-22,5.35,41.79
1087,2020-12-23,5.37,38.87
1088,2020-12-24,5.95,41.14
1089,2020-12-25,6.42,38.79
1090,2020-12-26,3.18,33.53
1091,2020-12-27,2.86,29.46
1092,2020-12-28,2.55,27.2
1093,2020-12-29,6.65,27.49
1094,2020-12-30,11.63,30.01
1095,2020-12-31,17.97,31.32
1096,2021-01-01,7.27,29.34
1097,2021-02-01,18.08,31.86
1098,2021-03-01,13.9,30.66
1099,2021-04-01,11.41,34.03
1100,2021-05-01,8.24,28.81
1101,2021-06-01,9.61,23.56
1102,2021-07-01,8.01,23.18
1103,2021-08-01,10.0,22.33
1104,2021-09-01,5.36,20.17
1105,2021-10-01,5.17,20.49
1106,2021-11-01,5.98,21.33
1107,2021-12-01,6.88,21.36
1108,2021-01-13,8.65,20.14
1109,2021-01-14,5.91,18.63
1110,2021-01-15,13.22,20.85
1111,2021-01-16,6.82,18.92
1112,2021-01-17,6.99,19.96
1113,2021-01-18,10.52,22.6
1114,2021-01-19,8.32,21.03
1115,2021-01-20,7.33,21.1
1116,2021-01-21,10.33,21.71
1117,2021-01-22,9.8,20.24
1118,2021-01-23,8.13,20.72
1119,2021-01-24,10.54,21.07
1120,2021-01-25,7.3,24.51
1121,2021-01-26,7.84,22.88
1122,2021-01-27,6.03,22.4
1123,2021-01-28,8.4,22.22
1124,2021-01-29,8.85,20.96
1125,2021-01-30,7.68,21.48
1126,2021-01-31,9.19,22.73
1127,2021-01-02,11.04,22.11
1128,2021-02-02,10.17,22.03
1129,2021-03-02,12.88,21.18
1130,2021-04-02,8.24,19.0
1131,2021-05-02,13.75,19.26
1132,2021-06-02,8.56,18.41
1133,2021-07-02,10.02,19.44
1134,2021-08-02,7.83,24.47
1135,2021-09-02,11.66,21.29
1136,2021-10-02,14.56,20.44
1137,2021-11-02,8.92,21.53
1138,2021-12-02,9.51,19.85
1139,2021-02-13,10.18,19.16
1140,2021-02-14,8.6,19.31
1141,2021-02-15,14.77,21.03
1142,2021-02-16,17.33,19.18
1143,2021-02-17,15.43,21.19
1144,2021-02-18,13.96,20.86
1145,2021-02-19,10.14,21.62
1146,2021-02-20,9.26,23.72
1147,2021-02-21,9.34,23.42
1148,2021-02-22,10.41,22.75
1149,2021-02-23,10.65,24.64
1150,2021-02-24,25.85,31.27
1151,2021-02-25,16.42,30.92
1152,2021-02-26,15.74,18.25
1153,2021-02-27,9.51,19.15
1154,2021-02-28,17.97,20.68
1155,2021-01-03,14.61,21.22
1156,2021-02-03,10.53,20.16
1157,2021-03-03,15.18,13.25
1158,2021-04-03,17.82,9.62
1159,2021-05-03,11.47,8.92
1160,2021-06-03,17.8,9.85
1161,2021-07-03,14.12,8.59
1162,2021-08-03,16.18,9.07
1163,2021-09-03,23.22,8.93
1164,2021-10-03,17.76,8.12
1165,2021-11-03,21.74,8.08
1166,2021-12-03,16.56,7.89
1167,2021-03-13,34.05,8.92
1168,2021-03-14,11.93,8.23
1169,2021-03-15,10.35,7.77
1170,2021-03-16,11.43,8.07
1171,2021-03-17,15.98,8.24
1172,2021-03-18,17.08,7.63
1173,2021-03-19,11.68,7.29
1174,2021-03-20,14.47,7.68
1175,2021-03-21,15.59,7.19
1176,2021-03-22,10.6,7.03
1177,2021-03-23,9.27,7.11
1178,2021-03-24,15.89,7.26
1179,2021-03-25,12.27,8.99
1180,2021-03-26,12.07,26.03
1181,2021-03-27,13.78,32.104
1182,2021-03-28,17.61,18.630000000000003
1183,2021-03-29,14.74,14.324000000000002
1184,2021-03-30,15.5,8.92
1185,2021-03-31,10.54,15.18
1186,2021-01-04,8.84,17.75
1187,2021-02-04,14.94,29.69
1188,2021-03-04,22.87,54.64
1189,2021-04-04,23.36,69.34
1190,2021-05-04,26.73,57.97
1191,2021-06-04,21.48,35.45
1192,2021-07-04,17.85,26.68
1193,2021-08-04,10.09,28.56
1194,2021-09-04,19.49,32.17
1195,2021-10-04,29.76,37.82
1196,2021-11-04,25.14,46.13
1197,2021-12-04,20.27,37.95
1198,2021-04-13,19.56,39.08
1199,2021-04-14,18.69,45.78
1200,2021-04-15,14.23,25.96
1201,2021-04-16,16.73,24.32
1202,2021-04-17,10.746602067183463,20.483573591762568
1203,2021-04-18,10.95,17.83
1204,2021-04-19,11.45,22.62
1205,2021-04-20,13.96,14.33
1206,2021-04-21,15.54,14.47
1207,2021-04-22,14.7,14.17
1208,2021-04-23,15.28,14.78
1209,2021-04-24,13.14,4.64
1210,2021-04-25,12.47,3.75
1211,2021-04-26,13.96,15.45
1212,2021-04-27,12.04,22.41
1213,2021-04-28,14.74,19.46
1214,2021-04-29,18.5,16.94
1215,2021-04-30,18.86,17.72
1216,2021-01-05,13.69,18.22
1217,2021-02-05,11.91,17.83
1218,2021-03-05,11.28,17.27
1219,2021-04-05,10.39,15.8
1220,2021-05-05,16.2,15.61
1221,2021-06-05,12.35,17.73
1222,2021-07-05,11.02,12.67
1223,2021-08-05,12.05,14.15
1224,2021-09-05,12.82,14.99
1225,2021-10-05,10.26,12.43
1226,2021-11-05,10.58,13.04
1227,2021-12-05,11.64,12.34
1228,2021-05-13,9.29,8.5
1229,2021-05-14,13.13,6.73
1230,2021-05-15,14.05,8.7
1231,2021-05-16,13.85,9.5
1232,2021-05-17,10.26,8.98
1233,2021-05-18,10.56,7.98
1234,2021-05-19,9.97,5.84
1235,2021-05-20,10.17,5.75
1236,2021-05-21,10.42,6.08
1237,2021-05-22,10.13,6.65
1238,2021-05-23,13.37,7.5
1239,2021-05-24,10.44,6.87
1240,2021-05-25,10.28,9.08
1241,2021-05-26,12.0,9.27
1242,2021-05-27,14.17,10.12
1243,2021-05-28,12.55,8.59
1244,2021-05-29,10.45,7.84
1245,2021-05-30,9.37,6.89
1246,2021-05-31,9.5,7.97
1247,2021-01-06,9.07,6.76
1248,2021-02-06,10.55,7.45
1249,2021-03-06,10.64,7.69
1250,2021-04-06,12.46,8.27
1251,2021-05-06,11.33,7.36
1252,2021-06-06,12.93,7.83
1253,2021-07-06,9.49,8.58
1254,2021-08-06,24.0,19.74
1255,2021-09-06,16.36,26.16
1256,2021-10-06,12.03,20.0
1257,2021-11-06,15.04,10.47
1258,2021-12-06,12.09,4.75
1259,2021-06-13,11.21,4.12
1260,2021-06-14,13.98,4.62
1261,2021-06-15,13.5,4.78
1262,2021-06-16,12.23,4.25
1263,2021-06-17,16.4,4.38
1264,2021-06-18,18.86,4.71
1265,2021-06-19,14.03,4.52
1266,2021-06-20,16.34,4.08
1267,2021-06-21,17.48,4.16
1268,2021-06-22,18.73,4.47
1269,2021-06-23,16.19,4.91
1270,2021-06-24,16.16,5.35
1271,2021-06-25,15.52,4.82
1272,2021-06-26,14.35,5.28
1273,2021-06-27,16.65,5.9
1274,2021-06-28,15.15,6.17
1275,2021-06-29,14.91,7.63
1276,2021-06-30,13.77,9.69
1277,2021-01-07,12.05,6.78
1278,2021-02-07,11.12,6.75
1279,2021-03-07,9.48,6.36
1280,2021-04-07,12.29,10.16
1281,2021-05-07,15.93,9.73
1282,2021-06-07,15.57,10.87
1283,2021-07-07,18.01,8.59
1284,2021-08-07,22.59,8.18
1285,2021-09-07,14.85,7.52
1286,2021-10-07,16.59,6.08
1287,2021-11-07,15.4,5.52
1288,2021-12-07,15.0,6.49
1289,2021-07-13,16.29,8.73
1290,2021-07-14,15.38,5.5
1291,2021-07-15,17.21,5.33
1292,2021-07-16,14.02,5.26
1293,2021-07-17,13.69,6.57
1294,2021-07-18,13.29,9.42
1295,2021-07-19,11.66,7.24
1296,2021-07-20,6.33,4.61
1297,2021-07-21,9.16,5.32
1298,2021-07-22,14.55,7.35
1299,2021-07-23,15.71,5.07
1300,2021-07-24,19.19,6.05
1301,2021-07-25,18.76,4.64
1302,2021-07-26,17.64,3.72
1303,2021-07-27,14.97,3.0
1304,2021-07-28,17.84,4.0
1305,2021-07-29,18.35,16.27
1306,2021-07-30,14.71,12.33
1307,2021-07-31,15.16,12.52
1308,2021-01-08,18.76,13.44
1309,2021-02-08,15.56,12.59
1310,2021-03-08,16.78,13.76
1311,2021-04-08,17.29,12.48
1312,2021-05-08,16.21,12.53
1313,2021-06-08,14.84,13.27
1314,2021-07-08,17.95,11.76
1315,2021-08-08,16.13,11.41
1316,2021-09-08,15.85,12.2
1317,2021-10-08,16.75,11.39
1318,2021-11-08,14.07,12.14
1319,2021-12-08,17.85,11.93
1320,2021-08-13,16.01,12.75
1321,2021-08-14,18.18,13.24
1322,2021-08-15,17.18,13.39
1323,2021-08-16,17.92,13.57
1324,2021-08-17,17.02,13.26
1325,2021-08-18,17.59,13.4
1326,2021-08-19,18.82,14.32
1327,2021-08-20,17.15,14.42
1328,2021-08-21,17.52,14.73
1329,2021-08-22,15.26,14.68
1330,2021-08-23,18.19,14.03
1331,2021-08-24,17.44,18.61
1332,2021-08-25,15.79,22.3
1333,2021-08-26,17.75,21.8
1334,2021-08-27,16.48,21.45
1335,2021-08-28,19.06,21.47
1336,2021-08-29,15.89,21.24
1337,2021-08-30,18.22,20.81
1338,2021-08-31,19.96,20.72
1339,2021-01-09,18.06,19.9
1340,2021-02-09,19.3,21.48
1341,2021-03-09,20.33,20.6
1342,2021-04-09,26.09,31.91
1343,2021-05-09,21.83,32.87
1344,2021-06-09,18.19,25.4
1345,2021-07-09,19.34,23.01
1346,2021-08-09,18.39,17.65
1347,2021-09-09,19.17,15.12
1348,2021-10-09,15.77,15.03
1349,2021-11-09,15.32,14.9
1350,2021-12-09,14.97,14.75
1351,2021-09-13,20.2,15.6
1352,2021-09-14,17.3,22.62
1353,2021-09-15,16.88,21.04
1354,2021-09-16,16.92,11.62
1355,2021-09-17,15.89,11.7
1356,2021-09-18,18.42,11.7
1357,2021-09-19,18.66,11.71
1358,2021-09-20,17.36,11.67
1359,2021-09-21,13.59,11.53
1360,2021-09-22,19.38,11.58
1361,2021-09-23,16.77,17.16
1362,2021-09-24,19.05,21.54
1363,2021-09-25,14.87,21.53
1364,2021-09-26,21.44,21.53
1365,2021-09-27,17.03,21.53
1366,2021-09-28,18.68,21.59
1367,2021-09-29,15.46,21.53
1368,2021-09-30,16.99,21.53
1369,2021-01-10,16.19,21.56
1370,2021-02-10,17.72,21.54
1371,2021-03-10,15.31,21.57
1372,2021-04-10,16.93,21.54
1373,2021-05-10,14.27,15.85
1374,2021-06-10,15.83,10.25
1375,2021-07-10,16.99,11.31
1376,2021-08-10,13.24,17.04
1377,2021-09-10,16.65,16.11
1378,2021-10-10,15.75,11.44
1379,2021-11-10,16.4,10.91
1380,2021-12-10,14.74,17.38
1381,2021-10-13,15.69,9.47
1382,2021-10-14,13.71,8.56
1383,2021-10-15,20.48,14.39
1384,2021-10-16,18.58,14.1
1385,2021-10-17,21.1,8.63
1386,2021-10-18,16.67,10.14
1387,2021-10-19,20.4,30.95
1388,2021-10-20,16.74,47.47
1389,2021-10-21,14.76,51.98
1390,2021-10-22,16.12,33.6
1391,2021-10-23,13.7,20.06
1392,2021-10-24,16.08,20.4
1393,2021-10-25,19.11,23.88
1394,2021-10-26,14.77,10.81
1395,2021-10-27,14.19,6.78
1396,2021-10-28,13.84,5.56
1397,2021-10-29,16.2,5.52
1398,2021-10-30,14.75,8.25
1399,2021-10-31,16.26,9.23
1400,2021-01-11,17.96,14.61
1401,2021-02-11,16.79,18.67
1402,2021-03-11,21.27,54.44
1403,2021-04-11,26.3,62.59
1404,2021-05-11,19.76,35.94
1405,2021-06-11,12.9,80.11
1406,2021-07-11,13.77,77.29
1407,2021-08-11,12.88,93.57
1408,2021-09-11,14.02,101.35
1409,2021-10-11,13.35,55.91
1410,2021-11-11,14.3,71.21
1411,2021-12-11,13.81,54.86
1412,2021-11-13,11.0,70.06
1413,2021-11-14,14.88,43.18
1414,2021-11-15,18.54,46.96
1415,2021-11-16,12.51,46.06
1416,2021-11-17,11.5,34.0
1417,2021-11-18,11.17,35.59
1418,2021-11-19,17.9,40.27
1419,2021-11-20,14.27,32.67
1420,2021-11-21,13.65,26.0
1421,2021-11-22,13.03,22.91
1422,2021-11-23,14.41,25.77
1423,2021-11-24,14.14,21.18
1424,2021-11-25,12.47,21.25
1425,2021-11-26,12.55,21.16
1426,2021-11-27,11.34,20.64
1427,2021-11-28,13.28,19.67
1428,2021-11-29,12.9,17.43
1429,2021-11-30,10.7,17.87
1430,2021-01-12,12.9,23.33
1431,2021-02-12,12.85,17.87
1432,2021-03-12,12.89,16.27
1433,2021-04-12,12.65,12.11
1434,2021-05-12,11.22,9.97
1435,2021-06-12,11.55,14.78
1436,2021-07-12,12.52,14.64
1437,2021-08-12,9.63,10.39
1438,2021-09-12,12.51,22.64
1439,2021-10-12,11.28,28.9
1440,2021-11-12,10.39,22.97
1441,2021-12-12,12.7,10.75
1442,2021-12-13,11.48,10.72
1443,2021-12-14,11.29,10.67
1444,2021-12-15,11.53,10.55
1445,2021-12-16,11.01,10.82
1446,2021-12-17,10.59,10.83
1447,2021-12-18,10.92,10.73
1448,2021-12-19,11.21,10.81
1449,2021-12-20,11.6,10.96
1450,2021-12-21,12.6,9.68
1451,2021-12-22,12.84,14.86
1452,2021-12-23,13.75,20.74
1453,2021-12-24,12.42,20.75
1454,2021-12-25,13.23,20.65
1455,2021-12-26,12.48,20.86
1456,2021-12-27,13.11,20.66
1457,2021-12-28,12.26,20.84
1458,2021-12-29,12.17,20.77
1459,2021-12-30,12.84,20.79
1460,2021-12-31,12.66,20.77
1461,2022-01-01,14.84,20.58
1462,2022-02-01,11.84,23.2
1463,2022-03-01,12.95,20.65
1464,2022-04-01,13.45,20.6
1465,2022-05-01,11.44,19.76
1466,2022-06-01,11.0,19.98
1467,2022-07-01,11.34,19.34
1468,2022-08-01,10.08,19.64
1469,2022-09-01,12.05,20.88
1470,2022-10-01,10.81,20.97
1471,2022-11-01,11.09,21.13
1472,2022-12-01,10.9,21.21
1473,2022-01-13,11.31,21.27
1474,2022-01-14,11.68,21.06
1475,2022-01-15,11.29,21.23
1476,2022-01-16,11.12,22.09
1477,2022-01-17,9.78,16.24
1478,2022-01-18,9.28,11.23
1479,2022-01-19,10.88,11.12
1480,2022-01-20,7.22,11.16
1481,2022-01-21,6.99,11.3
1482,2022-01-22,7.74,11.04
1483,2022-01-23,8.9,10.92
1484,2022-01-24,8.04,11.21
1485,2022-01-25,6.71,11.26
1486,2022-01-26,6.8,11.03
1487,2022-01-27,6.6,11.08
1488,2022-01-28,5.52,11.13
1489,2022-01-29,6.96,11.16
1490,2022-01-30,6.85,68.9
1491,2022-01-31,4.9,140.54
1492,2022-01-02,7.89,38.99
1493,2022-02-02,11.49,43.32
1494,2022-03-02,10.8,35.57
1495,2022-04-02,11.83,39.54
1496,2022-05-02,10.66,38.35
1497,2022-06-02,11.43,40.49
1498,2022-07-02,13.89,46.36
1499,2022-08-02,11.14,53.78
1500,2022-09-02,12.06,49.73
1501,2022-10-02,11.32,38.5
1502,2022-11-02,11.48,38.98
1503,2022-12-02,12.1,40.31
1504,2022-02-13,10.88,41.38
1505,2022-02-14,12.57,41.46
1506,2022-02-15,14.97,54.99
1507,2022-02-16,9.86,47.07
1508,2022-02-17,13.51,39.38
1509,2022-02-18,14.38,35.56
1510,2022-02-19,12.03,34.47
1511,2022-02-20,13.31,31.87
1512,2022-02-21,18.04,36.24
1513,2022-02-22,14.4,33.01
1514,2022-02-23,11.37,29.44
1515,2022-02-24,14.8,32.39
1516,2022-02-25,13.78,30.92
1517,2022-02-26,11.49,28.5
1518,2022-02-27,12.67,29.86
1519,2022-02-28,10.87,31.37
1520,2022-01-03,12.27,33.92
1521,2022-02-03,12.04,20.28
1522,2022-03-03,13.57,11.5
1523,2022-04-03,10.16,11.49
1524,2022-05-03,10.93,11.46
1525,2022-06-03,13.48,11.57
1526,2022-07-03,12.86,22.37
1527,2022-08-03,13.15,10.58
1528,2022-09-03,11.04,10.66
1529,2022-10-03,11.67,11.04
1530,2022-11-03,12.46,10.78
1531,2022-12-03,13.06,8.68
1532,2022-03-13,11.91,8.9
1533,2022-03-14,11.74,8.52
1534,2022-03-15,12.49,8.72
1535,2022-03-16,12.38,9.3
1536,2022-03-17,11.82,9.25
1537,2022-03-18,10.41,9.52
1538,2022-03-19,10.55,8.72
1539,2022-03-20,11.92,8.29
1540,2022-03-21,12.67,8.34
1541,2022-03-22,15.63,4.63
1542,2022-03-23,14.59,17.97
1543,2022-03-24,16.78,19.57
1544,2022-03-25,15.24,20.68
1545,2022-03-26,13.85,21.04
1546,2022-03-27,15.51,19.96
1547,2022-03-28,13.95,20.46
1548,2022-03-29,18.49,21.82
1549,2022-03-30,25.31,22.41
1550,2022-03-31,27.04,21.58
1551,2022-01-04,19.85,21.17
1552,2022-02-04,22.85,21.51
1553,2022-03-04,24.23,22.03
1554,2022-04-04,17.18,26.34
1555,2022-05-04,17.29,21.61
1556,2022-06-04,22.27,21.37
1557,2022-07-04,25.6,21.61
1558,2022-08-04,27.78,21.08
1559,2022-09-04,30.0,22.22
1560,2022-10-04,21.84,21.76
1561,2022-11-04,22.39,21.28
1562,2022-12-04,18.48,22.59
1563,2022-04-13,17.96,22.6
1564,2022-04-14,20.3,22.25
1565,2022-04-15,21.81,22.05
1566,2022-04-16,26.21,22.23
1567,2022-04-17,22.01,42.1
1568,2022-04-18,30.26,80.04
1569,2022-04-19,18.1,76.69
1570,2022-04-20,13.73,70.06
1571,2022-04-21,19.29,69.36
1572,2022-04-22,16.33,57.9
1573,2022-04-23,30.36,101.65
1574,2022-04-24,25.73,110.62
1575,2022-04-25,22.34,95.96
1576,2022-04-26,12.96,69.23
1577,2022-04-27,23.61,60.86
1578,2022-04-28,26.11,51.1
1579,2022-04-29,21.14,21.43
1580,2022-04-30,24.63,21.1
1581,2022-01-05,22.19,20.97
1582,2022-02-05,18.44,20.37
1583,2022-03-05,16.88,21.46
1584,2022-04-05,14.73,21.05
