date,open_NO2,sate_NO2,"Manoharpur, Agra - UPPCB","Rohta, Agra - UPPCB","Sanjay Palace, Agra - UPPCB","Sector-3B Avas Vikas Colony, Agra - UPPCB","Shahjahan Garden, Agra - UPPCB","Shastripuram, Agra - UPPCB"
2021-08-01,6.350833333333334,4564500000000000.0,0.73,3.99,3.26,1.59,10.35,10.83
2021-08-02,8.514583333333333,4479712000000000.0,0.46,6.15,8.27,2.28,12.662222222222224,12.442666666666666
2021-08-03,7.59875,5370808000000000.0,0.24,3.13,4.2,2.21,14.863,12.891333333333332
2021-08-04,7.853333333333334,4505068000000000.0,1.02,4.71,7.15,3.98,15.994,12.59266666666667
2021-08-05,13.845416666666669,5180806000000000.0,3.51,9.36,8.72,3.66,15.026,12.749333333333334
2021-08-06,21.1825,3649620000000000.0,1.9,16.03,13.08,4.66,12.776666666666667,12.691999999999998
2021-08-07,15.0125,5192344000000000.0,1.28,10.98,6.59,3.73,14.202000000000002,14.194
2021-08-08,26.596666666666664,5076390000000000.0,0.01,10.5,14.7,5.12,13.301999999999998,12.768661013527154
2021-08-09,21.178750000000004,4491844000000000.0,13.605714285714283,10.28,11.21,2.8,14.867,13.605714285714283
2021-08-10,6.144583333333334,4756120000000000.0,0.13,7.73,8.19,1.59,14.392,12.024
2021-08-11,6.900416666666668,4303490000000000.0,0.75,7.93,7.5,1.3,11.393,12.438
2021-08-12,8.813333333333334,4192874000000000.0,1.94,7.89,7.63,1.11,11.327000000000002,13.791999999999998
2021-08-13,6.7491666666666665,4804980000000000.0,1.9,8.28,10.03,1.31,11.112,14.408
2021-08-14,5.597083333333333,4210600000000000.0,2.16,8.84,10.95,1.41,9.028,14.985
2021-08-15,7.0808333333333335,5307920000000000.0,2.01,10.04,13.04,1.29,7.693,13.8
2021-08-16,12.246666666666664,5013740000000000.0,1.65,16.11,13.22,3.62,11.35,14.4225
2021-08-17,28.230416666666656,5883830000000000.0,3.47,19.39,12.03,3.4,12.594,19.19125
2021-08-18,24.826666666666668,5187000000000000.0,4.56,11.468571428571426,11.39,4.04,10.395,11.468571428571426
2021-08-19,15.222916666666665,5326576000000000.0,3.86,10.476428571428572,9.06,4.18,14.053999999999998,10.476428571428572
2021-08-20,15.758749999999996,5500400000000000.0,1.81,10.88857142857143,6.98,2.46,12.796,10.88857142857143
2021-08-21,10.320833333333336,4753496000000000.0,2.39,10.19,6.8,4.05,13.193333333333332,10.19
2021-08-22,11.772916666666667,4922790000000000.0,1.92,10.353636363636364,6.41,1.91,14.765,10.353636363636364
2021-08-23,9.773333333333332,5152180000000000.0,1.79,10.352142857142857,7.07,2.02,11.42875,10.352142857142857
2021-08-24,9.3925,7235640000000000.0,2.43,11.102307692307692,8.78,2.77,11.9425,11.102307692307692
2021-08-25,5.88375,5409860000000000.0,2.12,11.055384615384618,8.51,2.04,12.20888888888889,11.055384615384618
2021-08-26,6.96875,5818580000000000.0,1.66,10.632142857142856,7.24,1.49,12.593333333333335,10.632142857142856
2021-08-27,12.485,4484980000000000.0,1.7,10.890769230769232,6.97,1.91,20.28375,10.890769230769232
2021-08-28,20.61416666666667,4395000000000000.0,2.24,9.979166666666666,7.33,3.27,13.874285714285715,9.979166666666666
2021-08-29,11.256666666666666,4603682000000000.0,4.09,9.603636363636364,9.03,5.9,13.065714285714282,9.603636363636364
2021-08-30,11.375416666666666,5407062000000000.0,1.18,9.840769230769231,8.0,2.43,12.1675,9.840769230769231
2021-08-31,14.622916666666663,5411340000000000.0,1.08,11.996923076923077,7.94,2.12,14.04625,11.996923076923077
2021-09-01,13.499166666666666,5501030000000000.0,1.5,12.657142857142857,7.58,2.74,13.6125,12.657142857142857
2021-09-02,16.262499999999996,5123550000000000.0,1.55,11.76214285714286,13.25,3.86,14.82875,11.76214285714286
2021-09-03,17.258333333333333,4578220000000000.0,2.26,12.657142857142857,14.31,2.3,15.621111111111112,12.657142857142857
2021-09-04,14.134166666666664,5769528000000000.0,1.87,12.786923076923076,8.47,1.91,16.985555555555557,12.786923076923076
2021-09-05,13.815,5204430000000000.0,2.64,12.701538461538462,11.04,3.02,15.128749999999998,12.701538461538462
2021-09-06,16.1725,5371484000000000.0,3.17,12.962142857142856,12.34,4.39,13.984444444444444,12.962142857142856
2021-09-07,7.687916666666667,4267820000000000.0,1.84,13.92357142857143,12.1,2.88,15.851111111111113,13.92357142857143
2021-09-08,9.459583333333333,4389980000000000.0,1.58,13.548461538461538,7.11,2.3,14.88888888888889,13.548461538461538
2021-09-09,10.760833333333332,5364660000000000.0,2.51,13.508571428571427,6.95,2.01,14.654444444444444,13.508571428571427
2021-09-10,12.598749999999995,5393988000000000.0,2.2,13.744615384615384,7.85,2.16,14.214444444444446,13.744615384615384
2021-09-11,10.635416666666666,3508740000000000.0,1.64,12.16153846153846,6.15,2.45,13.48,12.16153846153846
2021-09-12,9.62625,5074150000000000.0,1.64,11.809166666666668,6.09,2.44,12.69,11.809166666666668
2021-09-13,12.788333333333336,4707608000000000.0,1.54,12.03,10.0,4.45,14.003333333333336,12.03
2021-09-14,5.135416666666666,5627550000000000.0,0.65,11.688461538461535,6.67,3.55,11.625555555555556,11.688461538461535
2021-09-15,6.059583333333332,4432726000000000.0,0.46,11.549285714285713,4.98,1.43,13.44,11.549285714285713
2021-09-16,6.749583333333334,4839886000000000.0,0.29,11.642857142857144,3.57,1.04,10.485555555555557,11.642857142857144
2021-09-17,14.22,4792070000000000.0,0.23,11.75,6.09,3.79,9.76125,11.75
2021-09-18,7.972916666666666,6337312000000000.0,0.98,12.119285714285716,8.61,3.33,10.0325,12.119285714285716
2021-09-19,12.085833333333332,4964562000000000.0,2.13,13.98153846153846,7.09,2.65,11.24375,13.98153846153846
2021-09-20,11.48,5101368000000000.0,2.38,13.095714285714283,8.07,4.55,11.14125,13.095714285714283
2021-09-21,11.826666666666666,4738742000000000.0,3.94,13.239285714285714,17.82,7.79,12.07875,13.239285714285714
2021-09-22,13.353333333333332,5446860000000000.0,2.47,13.702666666666667,11.1,8.03,11.01375,13.702666666666667
2021-09-23,9.844583333333334,4998180000000000.0,1.29,13.208666666666668,10.25,7.21,10.02375,13.208666666666668
2021-09-24,10.948333333333332,3856360000000000.0,0.54,14.631428571428572,5.95,5.29,10.937500000000002,14.631428571428572
2021-09-25,11.853333333333332,4552954000000000.0,0.71,14.633571428571427,7.78,5.47,11.381249999999998,14.633571428571427
2021-09-26,10.75875,5464080000000000.0,1.3,13.49076923076923,8.89,5.87,8.895,13.49076923076923
2021-09-27,10.835,5280086000000000.0,1.41,14.023846153846154,11.86,6.53,10.392500000000002,14.023846153846154
2021-09-28,7.207083333333332,4905680000000000.0,1.49,13.783571428571433,9.49,5.76,9.76875,13.783571428571433
2021-09-29,11.132083333333334,4827836000000000.0,2.83,13.031428571428572,7.58,5.29,12.23,13.031428571428572
2021-09-30,22.21625,5583270000000000.0,3.14,12.722857142857142,7.88,4.34,12.4425,12.722857142857142
2021-10-01,23.18083333333333,4839492000000000.0,4.53,13.993571428571428,21.24,5.74,12.06,13.993571428571428
2021-10-02,10.054166666666667,5718720000000000.0,2.54,13.753076923076922,14.62,5.09,11.815714285714284,13.753076923076922
2021-10-03,7.160833333333333,4346530000000000.0,2.04,13.364285714285712,14.86,5.03,13.327142857142858,13.364285714285712
2021-10-04,17.612916666666667,4685614000000000.0,3.32,13.251428571428573,16.11,6.27,16.20625,13.251428571428573
2021-10-05,42.6025,4782970000000000.0,2.95,15.120714285714284,14.58,8.82,15.156666666666666,15.120714285714284
2021-10-06,30.416249999999994,5731152000000000.0,2.68,15.710714285714287,16.48,8.68,14.650000000000002,15.710714285714287
2021-10-07,36.63458333333333,5170760000000000.0,2.36,17.105,21.29,11.54,15.278888888888888,17.105
2021-10-08,32.813333333333325,5245970000000000.0,3.2,21.127857142857145,29.3,16.21,15.849999999999998,21.127857142857145
2021-10-09,21.89583333333333,6103230000000000.0,4.89,23.250714285714285,32.59,24.9,15.735555555555557,23.250714285714285
2021-10-10,31.27958333333333,4800390000000000.0,7.93,19.77785714285714,28.4,23.71,15.954444444444448,19.77785714285714
2021-10-11,36.94125000000001,5793708000000000.0,11.66,20.532857142857143,34.01,21.56,18.32888888888889,20.532857142857143
2021-10-12,40.82041666666667,6570790000000000.0,7.57,19.287857142857145,26.82,24.7,18.361111111111107,19.287857142857145
2021-10-13,20.6075,5516902000000000.0,6.41,19.11,21.26,21.47,19.942222222222224,19.11
2021-10-14,24.6325,5439030000000000.0,6.8,20.540000000000003,19.64,22.44,17.443999999999996,20.540000000000003
2021-10-15,48.225,4696034000000000.0,8.12,18.68416666666667,24.3,29.27,21.565,18.68416666666667
2021-10-16,20.08458333333333,5508930000000000.0,10.22,17.553846153846152,21.65,31.58,16.766,17.553846153846152
2021-10-17,10.385000000000003,3996062000000000.0,6.95,16.440714285714282,16.08,14.01,15.821000000000002,16.440714285714282
2021-10-18,26.032083333333333,4979592000000000.0,1.1,13.260714285714284,11.37,7.44,11.701999999999998,13.260714285714284
2021-10-19,21.7175,4770960000000000.0,3.3,13.16,21.23,11.79,13.066999999999998,13.16
2021-10-20,23.680000000000003,5579810000000000.0,5.97,15.103333333333335,44.47,18.43,15.514999999999995,15.103333333333335
2021-10-21,17.89375,6306440000000000.0,11.19,19.27642857142857,28.41,21.25,19.820000000000004,19.27642857142857
2021-10-22,13.62375,4713124000000000.0,9.84,18.83642857142857,20.97,18.43,22.949,18.83642857142857
2021-10-23,27.11500000000001,5116110000000000.0,10.19,24.758,53.0,18.63,22.937,24.758
2021-10-24,26.10916666666667,4933170000000000.0,10.98,17.040000000000003,32.73,23.32,18.945,17.040000000000003
2021-10-25,35.11708333333335,4773030000000000.0,5.9,18.30785714285715,21.86,17.25,19.814,18.30785714285715
2021-10-26,31.70958333333333,5341350000000000.0,7.25,19.26642857142857,32.73,25.06,24.068000000000005,19.26642857142857
2021-10-27,42.00791666666667,4823256000000000.0,9.68,20.63357142857143,51.39,30.66,23.465,20.63357142857143
2021-10-28,48.83291666666667,6401650000000000.0,10.47,22.337857142857143,43.81,38.47,24.995,22.337857142857143
2021-10-29,49.685,5179444000000000.0,11.53,24.41142857142857,50.03,46.48,25.107,24.41142857142857
2021-10-30,25.165416666666676,5509910000000000.0,13.14,24.476666666666667,42.88,38.36,27.635,24.476666666666667
2021-10-31,31.28333333333332,3903062000000000.0,12.43,25.813571428571432,38.33,39.7,29.077000000000005,25.813571428571432
2021-11-01,37.359583333333326,5415080000000000.0,19.91,24.570666666666664,39.55,50.46,42.845,24.570666666666664
2021-11-02,38.31208333333333,5482984000000000.0,19.41,26.14,29.78,37.5,60.769000000000005,26.14
2021-11-03,54.82916666666667,4948200000000000.0,17.44,25.255333333333333,32.39,38.28,41.25666666666667,25.255333333333333
2021-11-04,47.24625,7253120000000000.0,13.98,27.64214285714285,51.13,43.82,42.797,27.64214285714285
2021-11-05,47.32791666666666,4353490000000000.0,13.29,26.71692307692308,50.56,49.34,31.713,26.71692307692308
2021-11-06,26.572916666666668,5367060000000000.0,13.37,25.050714285714285,55.94,49.9,27.099,25.050714285714285
2021-11-07,41.38719999999999,5389296000000000.0,14.85,24.65,56.58,47.27,24.014,24.65
2021-11-08,32.066250000000004,5040858000000000.0,21.6,30.165000000000003,46.85,63.19,30.08300000000001,30.165000000000003
2021-11-09,37.77916666666667,5114654000000000.0,18.7,27.71846153846154,58.63,45.33,34.905,27.71846153846154
2021-11-10,44.812916666666666,4090340000000000.0,16.0,29.893076923076915,84.61,55.33,36.719,29.893076923076915
2021-11-11,47.1675,6433560000000000.0,19.38,27.93,53.13,54.85,31.574,27.93
2021-11-12,51.40499999999998,5232362000000000.0,21.42,27.44714285714286,49.05,55.2,32.983,27.44714285714286
2021-11-13,37.48625,7169890000000000.0,20.85,30.705384615384613,67.97,38.33,29.674444444444443,30.705384615384613
2021-11-14,51.470416666666665,5086182000000000.0,19.08,29.2223076923077,76.29,33.75,27.522,29.2223076923077
2021-11-15,45.92499999999999,5080400000000000.0,19.67,28.687857142857148,70.51,34.5,26.172000000000004,28.687857142857148
2021-11-16,54.89333333333335,5283680000000000.0,21.84,29.29214285714286,54.48,34.62,30.927,29.29214285714286
2021-11-17,61.66874999999999,5996200000000000.0,35.53,28.187142857142856,0.2,42.6,35.501999999999995,28.187142857142856
2021-11-18,38.585,5159552000000000.0,51.21,29.03916666666667,23.1725,37.93,35.532000000000004,29.03916666666667
2021-11-19,48.15999999999999,4059856000000000.0,36.27,28.90833333333333,25.5325,27.77,28.721,28.90833333333333
2021-11-20,33.173333333333325,4916030000000000.0,34.69,27.762,25.9325,25.85,32.05444444444444,27.762
2021-11-21,22.020000000000007,4505698000000000.0,34.55,23.390714285714285,25.0975,27.47,22.06,23.390714285714285
2021-11-22,23.414166666666663,4291630000000000.0,24.05,24.289285714285715,22.14,21.96,22.291111111111107,24.289285714285715
2021-11-23,38.24916666666668,4942564000000000.0,25.6,25.96285714285714,40.6,25.1,23.79222222222222,25.96285714285714
2021-11-24,50.76708333333334,5245170000000000.0,40.97,27.42,147.34,32.82,23.673,27.42
2021-11-25,62.73333333333333,5900440000000000.0,52.61,28.42928571428572,56.21,36.62,23.786363636363635,28.42928571428572
2021-11-26,36.54041666666666,4192390000000000.0,55.33,29.47785714285715,42.08,36.67,30.763,29.47785714285715
2021-11-27,19.4,6276030000000000.0,33.66,27.10142857142857,4.71,29.83,33.709999999999994,27.10142857142857
2021-11-28,36.90375000000001,5123912000000000.0,33.04,25.86846153846153,0.8,31.05,28.879,25.86846153846153
2021-11-29,40.91333333333333,6786600000000000.0,33.68,23.41357142857143,0.67,36.04,24.389,23.41357142857143
2021-11-30,41.15875,4676362000000000.0,33.62,29.37153846153846,21.847500000000004,26.45,33.367999999999995,29.37153846153846
2021-12-01,55.550416666666685,4689818000000000.0,45.7,27.3925,26.23,33.9,30.105454545454545,27.3925
2021-12-02,43.18291666666667,4936600000000000.0,35.21,26.69272727272727,23.43,26.93,27.554,26.69272727272727
2021-12-03,53.461666666666666,5389988000000000.0,23.01,25.696666666666665,20.8675,22.24,33.316,25.696666666666665
2021-12-04,50.00208333333335,5252848000000000.0,29.22,23.78538461538461,19.045,28.34,30.335,23.78538461538461
2021-12-05,26.75500000000001,4552530000000000.0,35.35,32.39916666666667,19.55,27.82,24.746,32.39916666666667
2021-12-06,47.23291666666668,5365450000000000.0,28.11,23.826153846153847,17.15,26.07,23.43636363636364,23.826153846153847
2021-12-07,32.6975,5410992000000000.0,25.87,22.45583333333333,0.2,22.2,26.280000000000005,22.45583333333333
2021-12-08,37.96125,6235460000000000.0,22.55,23.13833333333333,17.9125,21.74,26.209090909090914,23.13833333333333
2021-12-09,47.20708333333334,5312008000000000.0,28.17,27.405,0.2,28.7,26.99,27.405
2021-12-10,33.34375,4605160000000000.0,30.55,26.189166666666665,22.4425,25.15,30.437,26.189166666666665
2021-12-11,28.367500000000007,5092490000000000.0,28.69,25.02333333333333,23.3425,21.68,36.744,25.02333333333333
2021-12-12,41.74541666666666,6455580000000000.0,39.13,32.98461538461539,20.722500000000004,32.08,36.717777777777776,32.98461538461539
2021-12-13,39.3575,5000000000000000.0,41.62,31.004615384615384,23.9825,34.35,42.73444444444445,31.004615384615384
2021-12-14,32.84958333333334,5235884000000000.0,37.82,31.157692307692304,24.4725,36.17,37.927,31.157692307692304
2021-12-15,39.47083333333333,4632830000000000.0,31.24,30.63769230769231,23.2675,29.09,34.723,30.63769230769231
2021-12-16,30.87833333333333,5564862000000000.0,34.13,29.49538461538462,26.86,28.25,32.65636363636364,29.49538461538462
2021-12-17,17.674166666666668,4859640000000000.0,26.59,25.39214285714286,22.3075,18.38,33.55181818181818,25.39214285714286
2021-12-18,13.103333333333332,5864088000000000.0,21.25,24.73461538461538,0.2,16.91,45.807272727272725,24.73461538461538
2021-12-19,18.49083333333333,5268940000000000.0,20.59,24.4475,17.9525,17.88,37.13454545454545,24.4475
2021-12-20,42.14833333333332,5421080000000000.0,29.88,24.676428571428573,20.9925,28.19,36.42272727272728,24.676428571428573
2021-12-21,41.192083333333336,5180420000000000.0,54.21,31.64538461538461,25.9075,31.93,41.41,31.64538461538461
2021-12-22,50.02708333333333,5290850000000000.0,56.65,33.96076923076923,28.82,36.75,43.297272727272734,33.96076923076923
2021-12-23,41.794583333333335,4880746000000000.0,65.14,35.09642857142857,33.8325,39.2,43.907272727272726,35.09642857142857
2021-12-24,43.60541666666666,5617530000000000.0,39.68,28.839230769230767,28.95,31.35,36.57545454545454,28.839230769230767
2021-12-25,40.18749999999999,5464328000000000.0,42.34,30.64,29.49,38.46,38.02909090909091,30.64
2021-12-26,16.68208333333333,4983216000000000.0,48.57,33.73076923076923,26.3675,30.71,39.64090909090909,33.73076923076923
2021-12-27,36.22166666666666,5066312000000000.0,32.25,27.415000000000003,22.8225,20.92,39.62181818181818,27.415000000000003
2021-12-28,26.11458333333333,5093878000000000.0,34.41,26.775,24.4375,22.66,33.720909090909096,26.775
2021-12-29,49.70875,6643010000000000.0,28.58,22.677692307692308,18.23,23.88,29.561818181818182,22.677692307692308
2021-12-30,60.673750000000005,4176748000000000.0,31.61,22.49846153846154,21.1625,22.65,27.535999999999994,22.49846153846154
2021-12-31,47.710416666666674,4378516000000000.0,31.39,21.334615384615383,22.62,30.59,33.82,21.334615384615383
