date,open_SO2,sate_SO2,"Buddhi Vihar, Moradabad - UPPCB","Eco Herbal Park, Moradabad - UPPCB","Employment Office, Moradabad - UPPCB"
2021-12-14,11.027083333333332,-1.03674698,3.6,14.03818181818182,3.96
2021-12-15,11.939583333333331,-0.271253347,3.16,12.723636363636365,3.63
2021-12-16,24.125,0.0554652131999999,2.58,14.237272727272726,3.56
2021-12-17,11.905833333333334,0.154881343,1.79,16.768333333333334,3.43
2021-12-18,9.047083333333331,0.2027397165999999,2.14,15.365000000000002,2.86
2021-12-19,7.976666666666667,-0.682590008,2.56,12.549999999999995,3.25
2021-12-20,15.869583333333336,-0.115996431,3.11,13.19,3.43
2021-12-21,11.180416666666666,-0.0763321214,4.36,15.677500000000004,4.29
2021-12-22,26.57375,-0.483359694,4.82,13.623333333333337,2.88
2021-12-23,21.9525,0.146399097,3.49,13.181666666666668,2.83
2021-12-24,57.267083333333325,0.273302346,3.06,13.302500000000002,2.78
2021-12-25,16.610000000000003,0.2515210088,2.65,13.385,2.86
2021-12-26,11.822083333333332,0.0758268448,2.85,12.8025,3.08
2021-12-27,5.971666666666667,0.0730228052,2.3,14.329166666666666,2.72
2021-12-28,8.993749999999997,0.0766397946,2.67,13.189999999999998,2.86
2021-12-29,7.957083333333333,0.052996689,2.52,14.469166666666668,3.0
2021-12-30,12.852916666666667,-0.0312021583999999,2.43,12.404166666666669,3.1
2021-12-31,11.65625,0.420102596,2.49,13.324545454545454,3.36
