date,open_SO2,sate_SO2,"Jawahar Nagar, Puducherry - PPCC"
2021-10-16,17.350833333333334,0.0673333363999999,7.16
2021-10-17,16.252499999999998,0.5439999918,11.19
2021-10-18,18.468333333333334,0.1020000019999999,8.79
2021-10-19,8.960416666666667,0.029999999,7.91
2021-10-20,15.398333333333332,0.1319999942,14.04
2021-10-21,9.3525,-0.170000002,10.02
2021-10-22,2.74375,0.3993333282,6.11
2021-10-23,13.18333333333333,0.2353333353999999,7.27
2021-10-24,4.18125,0.1086666651999999,10.79
2021-10-25,5.080416666666667,0.0799999974,9.04
2021-10-26,5.085,-0.016666671,7.46
2021-10-27,8.977083333333336,0.1993333286,9.95
2021-10-28,16.165833333333335,0.0393333336,11.84
2021-10-29,2.889583333333334,0.0693333344,8.24
2021-10-30,5.132499999999999,-0.07,6.03
2021-10-31,1.9204166666666669,0.1026666646,6.38
2021-11-01,0.9145833333333332,0.2340000072,6.08
2021-11-02,0.8795833333333335,0.4193333312,4.81
2021-11-03,1.4287500000000002,0.0993333422,6.34
2021-11-04,8.37583333333333,0.1526666654,19.09
2021-11-05,2.47375,-0.1293333344,9.82
2021-11-06,5.470416666666665,-0.0780000008,8.91
2021-11-07,6.078000000000002,0.254666662,11.42
2021-11-08,11.275,0.6386666813999999,6.11
2021-11-09,10.960416666666667,0.074000007,6.84
2021-11-10,2.7470833333333338,0.4299999982,6.29
2021-11-11,7.6383333333333345,0.4539999914,5.97
2021-11-12,16.42208333333333,0.1153333305999999,16.56
2021-11-13,28.42875,0.1553333342,13.35
2021-11-14,12.606250000000005,-0.0499999971999999,9.5
2021-11-15,6.2925,0.1893333376,13.52
2021-11-16,3.510833333333333,0.0053333342,9.0
2021-11-17,7.522083333333335,0.0179999978,7.14
2021-11-18,5.50125,0.0500000008,6.21
2021-11-19,16.209166666666665,-0.0220000002,13.65
2021-11-20,16.800833333333337,0.333333343,13.67
2021-11-21,3.9075,0.0906666726,5.25
2021-11-22,3.87125,0.1146666661999999,7.85
2021-11-23,4.037083333333333,0.3779999961999999,6.37
2021-11-24,3.223333333333333,0.072666666,7.38
2021-11-25,2.549166666666667,0.3446666607999999,6.92
2021-11-26,3.9308333333333336,-0.0793333327999999,5.32
2021-11-27,0.95125,0.1346666724,7.71
2021-11-28,0.5283333333333334,0.1206666628,8.05
2021-11-29,1.7400000000000002,-0.017333331,7.29
2021-11-30,1.4700000000000004,0.059333326,5.96
2021-12-01,3.1508333333333334,-0.059999999,7.4
2021-12-02,7.67625,0.0700000054,7.85
2021-12-03,5.405833333333334,0.1280000038,11.91
2021-12-04,5.851249999999999,-0.370000005,18.94
2021-12-05,14.57833333333334,0.140000001,9.9
2021-12-06,9.038333333333336,0.2793333471999999,7.46
2021-12-07,3.838333333333333,0.13334663413216957,7.57
2021-12-08,2.3712500000000003,0.123333335,7.26
2021-12-09,1.5883333333333332,0.0546666668,6.0
2021-12-10,2.23625,0.1353333375999999,6.8
2021-12-11,1.3825,0.1820000059999999,3.64
2021-12-12,2.700416666666666,0.0146666662,5.72
2021-12-13,2.960833333333334,-0.016666666,7.44
2021-12-14,2.072916666666667,0.1993333436,6.49
2021-12-15,8.15,0.1686666654,10.57
2021-12-16,10.797916666666666,0.0780000045999999,13.31
2021-12-17,11.252916666666666,-0.018666667,10.73
2021-12-18,7.680833333333331,0.2066666674,11.58
2021-12-19,7.105,-0.0320000021999999,10.63
2021-12-20,6.790416666666666,-0.07,9.5
2021-12-21,6.025833333333334,-0.166666672,10.42
2021-12-22,5.170833333333333,-0.129999995,9.38
2021-12-23,2.761666666666667,0.0353333302,16.12
2021-12-24,1.901666666666667,0.096666664,10.32
2021-12-25,1.9866666666666664,-0.0260000002,9.15
2021-12-26,2.0075000000000003,-0.0359999914,8.0
2021-12-27,1.694583333333333,0.2219999916,4.43
2021-12-28,1.3470833333333336,0.189999998,7.34
2021-12-29,1.98375,0.023333335,9.6
2021-12-30,3.18375,0.082000001,7.58
2021-12-31,2.806666666666666,0.1853333474,8.01
