date,open_SO2,sate_SO2,"Alipur, Delhi - DPCC","Anand Vihar, Delhi - DPCC","Ashok Vihar, Delhi - DPCC","Aya Nagar, Delhi - IMD","Bawana, Delhi - DPCC","Burari Crossing, Delhi - IMD","Chandni Chowk, Delhi - IITM","CRRI Mathura Road, Delhi - IMD",Dr,"DTU, Delhi - CPCB","Dwarka-Sector 8, Delhi - DPCC ","East Arjun Nagar, Delhi - CPCB","IGI Airport (T3), Delhi - IMD","IHBAS, Dilshad Garden, Delhi - CPCB","ITO, Delhi - CPCB","Jahangirpuri, Delhi - DPCC","Jawaharlal Nehru Stadium, Delhi - DPCC","Lodhi Road, Delhi - IITM","Lodhi Road, Delhi - IMD","Major Dhyan Chand National Stadium, Delhi - DPCC","Mandir Marg, Delhi - DPCC","Mundka, Delhi - DPCC","Najafgarh, Delhi - DPCC","Narela, Delhi - DPCC","Nehru Nagar, Delhi - DPCC","North Campus, DU, Delhi - IMD","NSIT Dwarka, Delhi - CPCB","Okhla Phase-2, Delhi - DPCC","Patparganj, Delhi - DPCC","Punjabi Bagh, Delhi - DPCC","Pusa, Delhi - DPCC","Pusa, Delhi - IMD","R K Puram, Delhi - DPCC","Rohini, Delhi - DPCC","Shadipur, Delhi - CPCB","Sirifort, Delhi - CPCB","Sonia Vihar, Delhi - DPCC","Sri Aurobindo Marg, Delhi - DPCC","Vivek Vihar, Delhi - DPCC","Wazirpur, Delhi - DPCC"
2021-07-04,54.290416666666665,0.5200000188,7.2,5.81,20.24,4.843333333333333,7.32,10.72,10.74,10.72,23.22,7.19,2.54,32.66,2.54,10.84,15.52,11.76,7.53,2.92,4.843333333333333,6.02,11.22,14.6,1.35,16.35,14.73,10.72,6.63,12.17,2.67,21.85,11.22,11.22,20.84,3.14,32.7,6.2275,17.18,17.74,13.03,4.25
2021-07-05,56.29708333333332,0.0,6.76,8.71,21.1,4.693333333333333,9.72,10.56,10.57,10.56,21.856666666666666,7.18,2.6,19.25,2.6,5.15,12.703333333333331,7.09,7.81,2.27,4.693333333333333,5.73,12.41,14.9,1.28,18.58,11.44,10.56,6.64,13.2,2.74,25.86,10.81,10.81,19.54,5.91,32.03,4.6825,12.61,4.36,6.92,4.31
2021-07-06,38.53458333333334,0.550000012,7.8,7.99,20.66,5.53,7.58,9.21,3.74,9.21,21.49666666666667,7.64,2.49,16.83,2.49,10.22,10.026666666666667,7.17,6.36,2.32,5.53,6.26,11.24,14.88,2.31,10.94,13.96,9.21,8.3,11.52,2.85,26.92,13.98,13.98,14.67,4.56,28.65,6.545,12.55,8.68,6.59,4.17
2021-07-07,27.577916666666667,-0.2119999984,7.17,10.25,20.7,5.446666666666666,7.6,8.585,3.39,8.585,20.996666666666663,8.32,2.26,16.33,2.26,8.74,6.8,6.69,6.54,2.25,5.446666666666666,5.65,12.18,14.66,2.43,22.74,11.42,8.585,7.16,9.62,2.53,19.21,11.71,11.71,15.02,8.47,28.32,5.789999999999999,13.4,3.82,6.28,4.29
2021-07-08,48.08166666666667,-0.170000002,14.13,6.56,20.42,5.11,9.92,10.2225,2.84,10.2225,23.51,9.54,2.67,16.95,2.67,11.26,9.47,7.36,7.26,2.49,5.11,5.79,11.42,16.4,1.82,15.71,11.18,10.2225,7.47,10.32,2.16,19.37,11.38,11.38,14.28,6.82,27.61,4.48,11.68,6.83,7.6,5.31
2021-07-09,74.34708333333333,-0.400000006,7.12,7.75,21.88,5.216666666666666,5.47,8.995,4.94,8.995,20.986666666666668,7.87,2.31,24.24,2.31,7.55,7.33,6.69,7.74,4.47,5.216666666666666,5.19,12.76,15.71,1.48,14.81,10.93,8.995,6.41,10.31,2.93,23.07,12.72,12.72,15.62,3.79,28.29,5.14,18.24,7.04,13.27,4.61
2021-07-10,54.161666666666655,0.0179999976,6.85,6.86,19.49,5.0600000000000005,4.78,10.035,0.63,10.035,18.046666666666667,7.86,2.47,18.61,2.47,3.03,6.89,7.59,6.54,2.21,5.0600000000000005,5.09,15.88,18.53,1.32,11.95,6.44,10.035,5.05,14.24,1.98,27.41,11.08,11.08,17.07,3.0,26.14,4.56,17.96,6.28,10.23,4.34
2021-07-11,45.836666666666666,-0.2060000004,5.04,8.77,18.04,4.8133333333333335,3.67,10.465,0.54,10.465,21.71,7.62,2.4,14.54,2.4,6.8,6.8,7.27,8.56,1.77,4.8133333333333335,5.1,12.01,17.81,1.08,9.6,5.05,10.465,5.56,14.55,2.32,21.4,9.77,9.77,19.95,2.46,25.36,4.34,13.27,5.95,8.68,6.09
2021-07-12,52.4125,-0.2080000033999999,6.87,6.98,19.26,4.98,6.18,10.794999999999998,5.38,10.794999999999998,14.113333333333337,7.23,2.54,13.72,2.54,8.85,7.0,6.94,7.05,2.03,4.98,4.81,10.44,19.44,1.02,13.05,5.31,10.794999999999998,6.19,16.76,1.76,18.5,10.17,10.17,17.79,2.67,19.86,4.35,19.29,4.92,8.58,5.73
2021-07-13,81.61958333333332,0.0299999952,6.98,15.91,16.43,4.763333333333333,4.22,10.9175,3.8,10.9175,12.64,7.46,2.95,17.44,2.95,10.72,9.03,6.83,7.55,2.11,4.763333333333333,4.4,13.45,17.49,1.05,9.31,3.5,10.9175,7.92,17.01,1.92,17.78,9.87,9.87,17.76,2.45,17.34,4.42,12.83,5.79,4.95,3.99
2021-07-14,88.07625,0.3120000026,5.77,9.15,18.25,4.556666666666667,4.43,9.615,5.84,9.615,15.52,7.42,2.51,25.54,2.51,7.81,8.47,6.92,8.57,2.29,4.556666666666667,4.49,16.16,14.76,1.29,9.43,4.72,9.615,7.59,18.0,1.85,43.01,10.74,10.74,12.84,2.52,23.37,4.51,12.0,5.82,3.5,3.57
2021-07-15,73.155,0.1239999982,7.57,11.56,16.41,4.6433333333333335,4.45,10.43,4.45,10.43,14.833333333333334,7.92,2.49,23.49,2.49,6.42,6.82,7.24,8.21,2.25,4.6433333333333335,4.54,13.77,14.12,1.14,10.58,6.41,10.43,4.93,18.47,1.67,10.42,13.92,13.92,14.01,3.41,20.86,4.13,11.8,7.7,5.62,4.08
2021-07-16,71.67416666666666,0.124,6.02,6.94,16.7,4.616666666666666,4.26,10.1325,3.45,10.1325,11.85,8.81,3.07,20.62,3.07,5.69,7.13,7.5,8.31,2.37,4.616666666666666,4.49,13.63,17.18,1.09,9.97,6.53,10.1325,5.9,19.35,2.18,13.11,9.92,9.92,12.98,2.66,13.6,4.36,17.6,7.43,13.99,3.85
2021-07-17,46.630833333333335,-0.077999999,6.6,11.9,17.91,4.836666666666666,4.16,8.844999999999999,5.61,8.844999999999999,12.83,9.35,2.62,15.29,2.62,3.14,6.87,6.59,8.85,2.3,4.836666666666666,5.13,15.61,16.67,0.89,8.94,5.02,8.844999999999999,5.46,13.23,2.84,14.02,9.07,9.07,12.71,2.66,14.14,4.16,14.83,5.47,7.88,3.91
2021-07-18,55.969166666666666,-0.2260000014,5.73,14.2,14.13,4.840000000000001,3.62,8.385,3.98,8.385,11.676666666666668,8.63,2.84,15.02,2.84,10.27,6.92,6.54,7.25,1.89,4.840000000000001,4.94,13.23,17.53,1.02,5.8,3.4,8.385,5.45,11.18,2.09,10.79,8.19,8.19,14.54,2.35,11.81,4.11,9.15,5.74,3.54,4.62
2021-07-19,57.339583333333344,-0.0160000012,6.32,13.91,16.49,4.806666666666666,2.77,8.775,3.77,8.775,8.0,8.94,3.15,15.74,3.15,0.66,7.08,7.52,5.75,2.16,4.806666666666666,5.12,12.53,24.35,1.09,3.59,2.88,8.775,5.06,11.93,1.93,9.3,9.71,9.71,14.92,1.9,2.41,4.78,6.97,5.87,1.65,4.16
2021-07-20,147.02625000000003,0.068000001,5.22,6.63,10.54,5.01,2.88,9.1775,3.56,9.1775,8.886666666666667,8.08,2.72,17.21,2.72,6.67,7.4,6.64,6.6,1.68,5.01,5.15,10.7,23.64,0.96,5.48,4.06,9.1775,5.63,13.67,2.36,12.38,8.96,8.96,15.46,2.5,2.72,4.24,8.47,3.64,3.04,3.91
2021-07-21,78.59875000000001,0.0699999988,6.63,6.07,13.49,4.516666666666667,3.26,8.572500000000002,7.69,8.572500000000002,8.200000000000001,8.58,2.34,19.51,2.34,1.4,7.5,7.02,8.65,2.37,4.516666666666667,4.6,12.61,20.53,1.02,5.84,3.32,8.572500000000002,6.73,11.56,2.16,10.33,8.95,8.95,13.94,2.56,2.37,4.79,11.33,5.33,5.36,3.96
2021-07-22,77.92375,-0.0219999986,6.28,9.26,11.2,5.23,2.92,7.875000000000001,7.03,7.875000000000001,9.04,7.65,2.76,16.8,2.76,1.96,6.63,9.26,7.63,4.24,5.23,4.92,13.44,18.39,1.1,5.63,4.4,7.875000000000001,4.46,11.72,1.53,11.68,10.05,10.05,11.97,2.6,2.62,4.01,13.6,5.23,5.77,2.96
2021-07-23,59.43583333333334,-0.0959999977999999,6.41,11.82,13.02,5.24,2.88,7.995000000000001,2.62,7.995000000000001,9.966666666666669,7.12,2.87,14.5,2.87,1.22,7.13,10.77,7.63,4.76,5.24,4.89,15.02,19.41,0.93,5.37,3.05,7.995000000000001,4.47,10.9,1.76,14.64,9.79,9.79,12.91,3.25,3.43,4.4,16.79,2.79,10.57,4.19
2021-07-24,59.65624999999999,0.1340000036,5.8,11.96,12.04,4.926666666666667,3.12,7.682500000000001,7.26,7.682500000000001,9.63,6.55,2.67,33.71,2.67,5.05,6.44,7.5,8.2,2.32,4.926666666666667,5.41,13.31,18.86,1.06,7.69,4.28,7.682500000000001,5.42,10.76,2.76,15.1,9.64,9.64,11.41,4.28,4.93,4.69,13.21,2.14,8.42,4.14
2021-07-25,56.505,-0.091999999,5.97,9.25,12.21,4.796666666666667,2.99,7.705,7.16,7.705,7.946666666666666,5.91,2.81,25.94,2.81,3.04,6.69,6.34,5.87,2.57,4.796666666666667,5.32,16.66,15.9,1.12,7.03,4.17,7.705,5.64,13.3,1.71,13.59,9.26,9.26,9.84,5.56,5.38,5.58,11.44,4.28,8.26,3.76
2021-07-26,101.56625000000004,0.2000000063999999,6.44,9.23,13.3,5.0200000000000005,2.95,7.055000000000001,6.9,7.055000000000001,9.41,5.57,2.42,17.93,2.42,2.18,7.07,7.53,5.81,3.46,5.0200000000000005,5.21,17.99,16.59,1.24,5.91,4.16,7.055000000000001,5.23,11.5,1.48,16.76,9.89,9.89,8.8,3.46,4.54,5.94,12.51,5.44,5.94,3.74
2021-07-27,46.79083333333333,-0.2220000052,4.69,9.83,12.5,4.866666666666666,2.79,5.73,3.2,5.73,8.603333333333333,7.0,2.3,10.97,2.3,7.44,6.68,6.3,6.56,2.36,4.866666666666666,5.22,12.87,16.55,0.96,6.6,3.56,5.73,4.85,10.21,1.68,12.8,11.98,11.98,6.34,2.82,4.93,4.44,9.29,4.92,3.31,4.39
2021-07-28,86.90416666666665,-0.2080000066,3.89,9.01,9.21,5.086666666666667,3.05,5.2825,10.13,5.2825,9.206666666666669,6.06,2.29,10.24,2.29,9.68,6.45,6.0,6.07,4.35,5.086666666666667,5.6,12.66,20.47,1.97,4.07,3.24,5.2825,4.43,9.37,1.15,8.73,9.11,9.11,6.72,2.5,4.71,5.355,7.3,4.13,2.45,3.45
2021-07-29,59.9425,0.1239999925999999,6.41,9.24,10.12,4.43,2.48,6.897500000000001,7.74,6.897500000000001,8.096666666666668,6.78,2.23,13.39,2.23,18.69,7.57,6.7,4.59,2.42,4.43,5.29,14.51,17.48,0.54,4.66,2.71,6.897500000000001,4.81,11.46,1.59,13.87,9.58,9.58,8.13,2.91,3.98,7.577500000000001,6.59,6.58,3.08,3.84
2021-07-30,96.28166666666664,0.194000009,5.86,10.47,9.82,4.986666666666667,2.76,6.5725,4.67,6.5725,9.69,7.3,2.29,44.66,2.29,5.31,6.92,6.71,6.89,1.58,4.986666666666667,5.24,9.5,18.14,1.05,4.42,4.04,6.5725,7.21,11.07,1.71,11.69,10.73,10.73,7.65,3.34,4.97,4.8575,7.98,5.9,3.58,3.64
2021-07-31,55.80041666666667,0.0660000006,4.03,8.25,11.0,5.083333333333333,3.15,7.07,1.81,7.07,9.863333333333332,6.39,2.47,1.35,2.47,7.7,6.42,8.25,6.17,2.13,5.083333333333333,4.95,11.5,17.32,1.34,5.0,2.98,7.07,4.53,13.2,1.35,15.01,8.43,8.43,9.7,3.92,5.48,4.5575,8.3,4.04,7.56,3.29
2021-08-01,59.327916666666674,0.0040000013999999,5.47,6.63,9.46,5.043333333333334,3.42,6.887499999999999,4.96,6.887499999999999,9.36,9.89,2.28,6.63,2.28,4.87,7.11,6.8,5.22,2.5,5.043333333333334,4.79,11.04,20.06,1.44,4.07,11.67,6.887499999999999,4.75,10.48,2.04,18.28,9.53,9.53,9.56,3.29,4.93,4.0425,6.49,4.3,6.92,3.52
2021-08-02,109.03708333333334,0.0220000023999999,6.67,20.49,15.09,4.526666666666666,3.37,7.857500000000001,4.79,7.857500000000001,8.866666666666667,12.87,2.34,20.49,2.34,3.87,7.46,6.53,7.45,7.74,4.526666666666666,4.39,11.24,21.39,1.22,6.99,4.9,7.857500000000001,5.58,12.91,2.45,16.85,9.6,9.6,9.4,3.82,4.9,4.5,6.22,7.22,5.02,3.29
2021-08-03,64.85041666666667,0.2839999974,5.07,22.5,20.96,5.783333333333334,3.2,6.385000000000001,6.09,6.385000000000001,8.483333333333334,13.88,2.33,22.5,2.33,9.78,7.48,7.89,7.4,2.29,5.783333333333334,4.35,9.4,21.16,2.0,5.68,5.53,6.385000000000001,4.91,11.05,1.78,13.87,6.34,6.34,7.64,3.8,4.0,4.84,7.51,6.39,5.44,3.94
2021-08-04,68.16833333333332,0.064000001,4.35,26.76,21.5,5.373333333333334,2.85,6.6450000000000005,2.8,6.6450000000000005,10.05,12.16,2.35,28.71,2.35,10.62,7.4,7.12,4.54,3.28,5.373333333333334,4.36,11.03,21.66,1.74,5.57,4.44,6.6450000000000005,4.54,11.45,1.44,12.67,9.61,9.61,9.34,4.31,6.15,5.85,7.26,5.2,5.66,4.28
2021-08-05,100.62291666666664,0.2419999926,4.42,24.7,20.82,5.623333333333332,3.15,8.7,2.73,8.7,9.076666666666666,12.05,1.71,13.74,1.71,7.87,6.7,7.71,4.82,3.28,5.623333333333332,4.36,11.64,22.33,3.02,9.68,4.58,8.7,4.79,14.35,1.98,21.54,8.78,8.78,14.05,4.52,5.14,5.43,7.13,5.98,4.7,4.08
2021-08-06,105.56,-0.2099999994,4.28,25.67,22.43,5.636666666666667,3.61,8.23,8.08,8.23,9.643333333333334,8.86,1.99,27.69,1.99,10.2,6.19,7.07,6.64,23.11,5.636666666666667,4.38,15.57,21.16,2.39,7.16,4.92,8.23,4.75,14.25,3.02,16.2,9.91,9.91,11.37,5.03,4.12,6.19,8.38,9.08,5.6,3.82
2021-08-07,107.70583333333332,-0.1020000002,5.14,16.68,24.29,5.576666666666667,2.92,7.880000000000001,3.69,7.880000000000001,9.9,8.28,1.74,39.08,1.74,17.25,7.31,7.17,6.01,3.86,5.576666666666667,4.24,12.7,22.18,2.08,8.59,7.99,7.880000000000001,5.61,12.9,3.26,21.27,9.66,9.66,10.22,6.47,5.38,9.96,12.18,7.36,6.76,4.11
2021-08-08,123.1425,0.0179999978,4.24,8.3,24.15,5.616666666666667,3.17,8.227500000000001,3.6,8.227500000000001,9.393333333333333,7.55,1.97,44.21,1.97,6.2,7.83,7.26,7.14,16.46,5.616666666666667,4.49,11.61,21.57,2.37,8.1,7.48,8.227500000000001,5.12,13.58,3.74,22.35,10.28,10.28,11.35,4.36,3.72,6.22,15.0,7.57,7.86,4.49
2021-08-09,113.995,-0.108000002,5.36,10.16,23.57,5.466666666666666,3.38,7.405,6.81,7.405,9.546666666666669,7.7,2.56,41.25,2.56,9.26,6.69,6.33,5.61,5.65,5.466666666666666,4.44,12.92,22.69,1.96,7.07,7.03,7.405,5.17,9.81,3.14,20.36,6.48,6.48,11.31,4.43,5.48,7.25,18.43,4.75,6.77,4.23
2021-08-10,32.34583333333334,-0.289999992,6.79,9.15,20.59,5.293333333333334,2.92,6.345,1.61,6.345,9.99,7.71,3.92,13.18,3.92,19.32,6.23,6.8,5.37,3.53,5.293333333333334,4.58,17.31,20.77,1.23,5.24,6.89,6.345,5.66,5.53,2.56,15.57,9.14,9.14,10.5,3.59,5.28,6.32,9.35,5.6,2.83,5.91
2021-08-11,26.11625,0.01,5.76,6.06,19.99,5.5200000000000005,3.38,6.807499999999999,1.83,6.807499999999999,10.42,8.15,3.83,12.23,3.83,37.4,6.63,6.37,5.37,2.81,5.5200000000000005,3.12,11.92,21.21,1.24,6.13,6.71,6.807499999999999,4.29,7.42,2.83,13.16,8.33,8.33,11.22,3.57,5.96,6.58,9.06,3.18,2.73,5.24
2021-08-12,29.316666666666663,0.0920000024,5.68,8.94,19.63,5.4,3.31,7.2475,1.85,7.2475,9.646666666666668,8.24,4.35,12.23,4.35,14.95,6.52,6.21,5.5,6.86,5.4,3.2,11.87,22.16,1.42,7.04,7.23,7.2475,5.77,10.46,2.26,13.33,6.94,6.94,10.59,3.41,5.04,6.14,7.18,5.57,3.1,4.67
2021-08-13,28.46624999999999,-0.0840000014,5.73,9.93,18.7,8.023333333333333,2.87,7.5925,4.7,7.5925,11.123333333333331,7.46,3.82,11.69,3.82,16.91,5.66,6.62,4.48,2.33,8.023333333333333,4.28,10.5,22.2,1.35,5.77,7.82,7.5925,5.8,11.28,1.89,10.46,6.17,6.17,11.47,3.25,5.6,5.5,7.16,4.43,2.46,4.73
2021-08-14,19.9375,0.1480000012,5.46,9.56,17.11,5.8500000000000005,2.86,7.325000000000001,1.8,7.325000000000001,12.4,7.37,4.32,12.39,4.32,12.91,6.56,8.69,3.27,2.36,5.8500000000000005,4.19,11.83,22.1,1.79,5.08,7.54,7.325000000000001,7.07,10.48,1.53,20.48,6.87,6.87,11.83,3.56,5.65,5.13,8.0,6.66,2.95,3.81
2021-08-15,36.22916666666666,0.07,5.41,8.04,20.09,6.223333333333333,3.02,7.165000000000001,1.77,7.165000000000001,11.956666666666663,8.16,3.43,11.96,3.43,13.52,6.88,8.04,4.34,2.44,6.223333333333333,3.03,14.57,22.21,1.76,7.82,6.77,7.165000000000001,6.13,8.97,2.12,17.67,6.1,6.1,12.16,3.57,6.28,5.39,5.763333333333333,4.88,2.59,3.72
2021-08-16,68.64541666666666,0.25999999,4.68,1.39,22.5,5.91,3.94,7.062500000000001,4.61,7.062500000000001,10.946666666666667,7.28,5.08,14.28,5.08,13.96,6.44,11.15,5.73,3.05,5.91,3.2,12.02,22.73,1.93,6.69,8.07,7.062500000000001,6.61,10.38,1.73,20.97,7.34,7.34,11.46,5.24,5.59,6.14,10.03,4.8,2.99,4.7
2021-08-17,88.05624999999998,0.029999999,5.07,3.16,24.01,6.223333333333334,4.12,7.5875,1.8,7.5875,10.536666666666669,7.48,4.78,15.73,4.78,6.27,7.21,10.79,5.46,2.37,6.223333333333334,3.62,11.27,22.27,1.95,6.5,7.79,7.5875,6.1,10.4,2.17,16.39,5.83,5.83,12.71,5.83,6.15,8.33,8.78,5.2,3.0,4.06
2021-08-18,70.83083333333335,0.340000004,5.83,5.45,21.21,6.47,2.83,7.572499999999999,1.46,7.572499999999999,13.31,7.54,4.15,17.51,4.15,14.34,7.33,9.95,5.47,6.58,6.47,2.89,11.66,20.78,2.05,9.01,7.55,7.572499999999999,7.11,9.94,2.13,13.45,6.87,6.87,12.39,5.46,6.26,7.02,11.51,4.66,4.75,4.76
2021-08-19,96.48083333333332,0.0879999994,3.99,12.23,25.52,6.463333333333334,3.85,7.790000000000001,1.59,7.790000000000001,8.809999999999999,7.75,4.34,31.98,4.34,14.89,8.26,10.01,6.13,3.21,6.463333333333334,2.85,11.53,21.7,2.43,9.46,8.95,7.790000000000001,5.61,12.02,2.64,15.96,6.65,6.65,12.51,6.06,7.13,7.8,19.32,8.22,9.58,5.24
2021-08-20,69.79666666666665,-0.0220000021999999,5.95,6.93,19.21,6.806666666666668,2.64,7.0825000000000005,4.68,7.0825000000000005,10.08,9.13,4.43,18.04,4.43,8.18,6.66,8.64,4.55,3.01,6.806666666666668,2.9,12.44,24.42,3.75,6.3,8.08,7.0825000000000005,5.62,9.25,1.57,17.52,8.46,8.46,11.56,3.2,6.34,4.69,8.73,6.58,2.47,4.47
2021-08-21,44.41541666666668,0.2839999968,6.31,3.51,18.29,6.390000000000001,2.14,7.047499999999999,1.8,7.047499999999999,9.646666666666668,7.63,4.32,14.8,4.32,4.2,6.6,7.5,3.85,2.26,6.390000000000001,3.31,14.5,25.73,1.86,4.86,8.31,7.047499999999999,5.98,9.25,1.87,15.97,8.08,8.08,10.76,2.63,5.63,8.22,9.93,6.24,4.43,3.23
2021-08-22,47.455000000000005,0.2020000032,6.87,4.05,14.89,5.84,2.21,6.7525,6.09,6.7525,9.136666666666668,7.44,4.07,11.35,4.07,2.53,6.09,7.26,4.34,2.12,5.84,3.53,6.189154676258992,24.31,1.0,4.08,8.15,6.7525,5.81,7.93,1.76,15.38,7.91,7.91,10.45,2.75,6.34,6.89,9.15,5.91,3.89,3.5
2021-08-23,55.71083333333335,0.0019999986,4.83,6.6,14.9,6.38,2.15,6.4,5.07,6.4,11.113333333333337,6.6,3.67,25.73,3.67,7.44,5.99,7.68,3.45,8.59,6.38,3.13,6.543154676258991,20.94,2.3,3.77,6.74,6.4,3.89,8.96,1.9,12.24,8.3,8.3,9.91,3.45,6.49,4.89,11.02,6.52,3.93,3.8
2021-08-24,53.40624999999999,-0.0059999996,5.61,7.51,14.15,6.173333333333333,1.84,6.7475000000000005,2.01,6.7475000000000005,9.266666666666667,7.41,3.81,32.11,3.81,8.33,6.6,7.52,3.47,2.49,6.173333333333333,3.77,2.19,20.5,1.91,3.17,6.44,6.7475000000000005,5.17,9.05,2.49,11.76,7.44,7.44,9.84,3.27,5.82,9.38,9.53,5.04,2.47,3.42
2021-08-25,25.73958333333333,0.449999988,5.17,8.92,14.62,5.803333333333332,1.75,7.027500000000001,2.56,7.027500000000001,9.813333333333334,7.61,3.62,21.98,3.62,7.02,6.6,8.38,4.32,24.68,5.803333333333332,3.72,0.67,21.8,2.11,3.18,6.76,7.027500000000001,5.88,10.91,2.62,10.72,7.25,7.25,9.41,2.37,5.91,13.5,7.47,2.43,2.31,3.86
2021-08-26,34.34166666666667,0.159999996,4.48,7.8,13.8,17.23333333333333,2.42,6.4275,7.49,6.4275,13.446666666666664,6.86,2.83,13.25,2.83,7.87,6.4,7.61,5.16,3.02,17.23333333333333,3.62,2.93,22.99,2.33,5.07,9.97,6.4275,4.97,10.56,3.34,13.28,10.71,10.71,7.33,2.67,5.44,11.34,7.69,3.72,2.43,4.53
2021-08-27,33.567083333333336,0.300000012,4.98,9.15,14.81,6.140000000000001,2.76,7.395,2.73,7.395,12.52,6.88,2.85,14.51,2.85,6.22,7.25,8.33,4.6,5.51,6.140000000000001,3.73,3.52,23.61,2.3,5.43,7.52,7.395,7.52,10.43,3.63,16.21,6.82,6.82,10.54,2.99,5.29,6.26,8.61,5.87,3.08,4.74
2021-08-28,53.715,0.051999997,4.83,8.66,18.53,6.343333333333334,2.87,7.055,2.94,7.055,10.436666666666666,6.91,2.22,17.29,2.22,9.27,7.27,8.5,8.18,7.11,6.343333333333334,3.57,3.23,23.48,2.27,4.68,9.06,7.055,4.66,10.3,3.96,15.35,6.32,6.32,9.13,3.58,4.83,5.64,12.3,4.94,3.9,5.89
2021-08-29,76.50291666666668,-0.010000001,5.78,6.89,15.26,6.57,2.97,6.8925,2.91,6.8925,8.37,7.14,1.98,17.06,1.98,6.26,6.62,7.8,7.64,7.64,6.57,3.38,3.69,23.78,2.35,5.02,7.83,6.8925,7.18,9.29,3.84,13.53,5.89,5.89,8.66,3.44,5.13,9.42,10.21,4.93,3.99,4.92
2021-08-30,75.04249999999999,0.0619999998,5.97,8.81,17.72,11.306666666666668,2.87,6.885,2.62,6.885,8.28,7.63,2.44,19.5,2.44,6.99,7.02,7.56,7.97,7.97,11.306666666666668,3.62,5.92,25.3,2.4,6.39,6.8,6.885,4.84,8.93,3.32,12.5,6.57,6.57,9.32,3.02,5.13,8.23,9.49,5.91,2.95,4.88
2021-08-31,73.47333333333334,-0.1340000043999999,6.27,11.68,18.26,8.756666666666666,3.01,7.3275,7.21,7.3275,9.123333333333331,7.24,2.31,21.09,2.31,6.77,6.79,8.53,8.12,3.04,8.756666666666666,3.44,2.87,27.98,2.16,4.84,4.76,7.3275,6.96,9.99,3.28,18.64,8.68,8.68,9.77,3.23,5.21,8.83,11.18,5.28,4.46,3.5
2021-09-01,86.05916666666667,-0.0499999998,6.35,10.23,16.63,7.953333333333333,2.84,7.112500000000001,7.45,7.112500000000001,8.64,7.11,2.37,17.94,2.37,3.14,7.05,7.91,7.45,1.42,7.953333333333333,3.77,4.74,28.25,2.21,4.62,6.2,7.112500000000001,5.85,8.72,3.71,15.22,8.31,8.31,9.67,2.43,4.28,9.26,8.77,5.46,2.57,3.32
2021-09-02,106.7916666666667,-0.200000003,5.97,11.91,16.2,8.496666666666668,2.53,7.022499999999999,3.46,7.022499999999999,8.446666666666665,7.46,2.54,19.21,2.54,9.32,7.12,7.32,8.3,2.85,8.496666666666668,3.36,12.77,32.25,1.77,4.09,3.25,7.022499999999999,5.69,9.7,3.74,12.38,8.47,8.47,8.68,2.0,5.35,10.13,10.29,5.93,3.1,3.85
2021-09-03,65.92166666666667,0.1440000006,5.25,11.67,15.25,7.830000000000001,2.81,7.5625,9.81,7.5625,8.633333333333333,8.53,2.68,25.13,2.68,6.1,6.67,7.52,6.99,2.48,7.830000000000001,3.29,4.88,27.97,1.47,4.22,5.73,7.5625,4.11,11.14,3.68,11.92,9.18,9.18,10.18,1.65,4.97,10.75,8.6,5.76,3.97,4.18
2021-09-04,52.06583333333335,0.0459999996,5.16,8.06,17.98,13.090000000000002,2.36,7.455,2.04,7.455,9.713333333333331,8.71,2.61,24.62,2.61,6.72,7.72,7.94,6.0,2.48,13.090000000000002,3.52,8.51,28.67,12.67,4.21,3.5,7.455,6.34,10.2,4.06,11.96,7.56,7.56,10.4,2.18,5.77,10.97,12.75,5.75,7.34,5.17
2021-09-05,62.86375,-0.2639999986,6.0,6.78,13.64,12.583333333333334,2.71,7.749999999999999,1.19,7.749999999999999,10.93,9.96,2.53,19.88,2.53,8.48,7.85,8.18,7.07,1.22,12.583333333333334,3.49,6.44,25.88,13.34,4.85,4.81,7.749999999999999,5.22,11.08,4.38,15.01,8.23,8.23,9.54,2.09,5.61,4.8475,9.55,5.42,3.15,4.78
2021-09-06,95.18875,-0.1119999968,5.47,10.95,14.58,8.729999999999999,2.85,8.149999999999999,4.83,8.149999999999999,10.68,8.55,2.53,31.79,2.53,7.03,8.6,8.11,7.53,1.2,8.729999999999999,3.18,4.69,30.19,3.64,5.89,4.83,8.149999999999999,5.89,9.51,4.08,12.55,9.7,9.7,13.54,3.35,5.21,9.52,13.51,5.82,6.08,4.61
2021-09-07,81.39958333333333,-0.0960000017999999,4.67,11.12,15.43,10.57,3.0,8.61,6.66,8.61,8.89,8.55,2.15,19.22,2.15,10.67,7.87,7.54,6.44,2.46,10.57,3.18,14.58,25.9,8.99,6.89,4.63,8.61,3.99,8.86,8.18,16.52,5.44,5.44,12.73,2.54,5.76,8.85,10.73,6.7,4.74,3.61
2021-09-08,60.32041666666666,0.289999992,4.99,9.8,22.46,8.766666666666667,3.71,8.405000000000001,2.63,8.405000000000001,9.003333333333332,8.7,2.56,18.25,2.56,12.0,7.25,8.67,7.47,8.07,8.766666666666667,2.95,10.53,27.0,1.95,3.73,3.97,8.405000000000001,5.09,8.14,10.2,10.91,6.36,6.36,10.29,5.64,6.51,10.53,16.09,4.82,16.36,5.04
