date,open_SO2,sate_SO2,"New Industrial Town, Faridabad - HSPCB","Sector 11, Faridabad - HSPCB","Sector 30, Faridabad - HSPCB","Sector- 16A, Faridabad - HSPCB"
2021-11-27,9.052916666666665,0.707036853,24.68,3.37,12.05,25.27
2021-11-28,44.64833333333333,-0.0890289478,34.24,2.47,11.35,16.67
2021-11-29,50.40583333333333,0.236823082,20.47,2.32,12.11,17.35
2021-11-30,38.55416666666667,-0.0072460404,5.3,2.14,13.05,27.29
2021-12-01,63.60749999999998,-0.0404970542,14.04,2.58,11.71,22.22
2021-12-02,57.98624999999999,-0.0291406614,18.48,2.0,9.15,14.73
2021-12-03,57.64750000000001,-0.0140030377999999,5.97,1.97,6.32,17.72
2021-12-04,73.55208333333333,0.0036490246,6.07,2.73,3.01,22.84
2021-12-05,54.156666666666666,-0.0053885295999999,6.2,3.19,6.43,24.15
2021-12-06,65.57416666666668,-0.152004719,6.19,2.58,4.64,20.49
2021-12-07,40.94833333333333,0.02865077880648379,6.49,2.44,4.71,19.67
2021-12-08,35.14666666666667,0.389087826,18.74,1.9,4.05,25.78
2021-12-09,48.76208333333333,0.3241287102,6.05,2.45,3.58,25.11
2021-12-10,28.82416666666666,-0.0085432172,5.4,1.93,4.17,21.07
2021-12-11,20.56333333333333,0.0282863647999999,2.98,1.9,3.78,25.85
2021-12-12,42.5875,-1.23000002,3.06,2.49,6.1,34.33
2021-12-13,20.43208333333333,0.050000001,3.12,2.64,6.15,33.69
2021-12-14,28.29291666666666,-0.0515304462,3.07,2.86,4.59,28.67
2021-12-15,42.31875,0.0940177082,3.08,2.78,6.94,25.24
2021-12-16,67.28333333333335,0.1101570098,3.08,2.67,9.98,29.41
2021-12-17,44.57416666666668,-0.730217993,3.11,1.97,8.64,29.57
2021-12-18,35.28541666666667,-0.0435092764,3.06,1.74,4.02,27.94
2021-12-19,37.09333333333333,-0.245216832,3.1,1.94,4.5,27.65
2021-12-20,62.18708333333333,-0.1665497996,3.16,1.98,5.07,29.6
2021-12-21,46.348333333333336,0.190162346,3.33,3.25,12.33,38.01
2021-12-22,69.70750000000002,-0.2279495,3.47,2.89,13.33,32.01
2021-12-23,18.06,0.061544407,3.46,3.31,16.6,22.92
2021-12-24,23.012500000000003,1.17999995,3.44,2.15,13.82,23.12
2021-12-25,80.08791666666666,0.1211281118,3.51,3.26,14.06,25.63
2021-12-26,12.620416666666667,-0.0635370352,3.51,3.42,10.68,17.69
2021-12-27,37.25750000000001,0.0367889338,3.47,2.02,17.86,25.67
2021-12-28,58.719583333333325,-0.1350276454,3.45,2.94,16.28,28.95
2021-12-29,64.9841666666667,0.453608602,3.42,2.32,10.98,27.23
2021-12-30,56.05833333333336,-0.0243166579999999,3.39,2.52,5.16,33.25
2021-12-31,32.44958333333333,0.0161122352,3.39,2.14,4.47,32.89
