date,open_SO2,sate_SO2,"Manoharpur, Agra - UPPCB","Rohta, Agra - UPPCB","Sanjay Palace, Agra - UPPCB","Sector-3B Avas Vikas Colony, Agra - UPPCB","Shahjahan Garden, Agra - UPPCB","Shastripuram, Agra - UPPCB"
2021-09-02,12.341666666666669,0.089333336,6.89,13.81,13.81,4.25,13.81,6.82
2021-09-03,15.20041666666667,0.0678971952,6.85,12.13,12.13,4.3,12.13,6.33
2021-09-04,9.498333333333331,-0.1169244148,7.02,16.21,16.21,4.28,16.21,6.53
2021-09-05,11.896666666666668,0.109184511,7.04,13.97,13.97,4.36,13.97,6.55
2021-09-06,13.490833333333336,-0.0290785864,7.15,11.78,11.78,4.39,11.78,6.68
2021-09-07,7.313333333333333,-0.0138118694,7.13,24.56,11.59,4.58,24.56,6.75
2021-09-08,9.739166666666664,0.0371335544,7.14,12.9,13.64,4.49,12.9,6.77
2021-09-09,10.793333333333331,0.1865120751999999,7.18,3.27,13.9,4.63,3.27,6.74
2021-09-10,9.889166666666668,-0.0401003592,7.29,3.3,9.31,4.7,3.3,6.88
2021-09-11,7.788333333333333,-0.0656725664,7.38,3.41,10.34,4.79,3.41,6.99
2021-09-12,8.63125,0.2720929695999999,7.44,3.49,13.05,4.94,3.49,6.96
2021-09-13,11.738333333333337,-0.0210433585999999,7.39,2.73,12.1,4.97,2.73,7.05
2021-09-14,5.251250000000001,0.079999998,7.37,2.75,12.64,5.17,2.75,7.1
2021-09-15,8.805833333333332,-0.0499364132,7.62,4.85,12.5,5.24,4.85,7.29
2021-09-16,7.422916666666666,-0.136225239,7.59,5.22,11.58,5.14,5.22,7.23
2021-09-17,8.72375,-0.023649914,7.5,5.68,11.55,5.18,5.68,7.26
2021-09-18,6.656249999999999,-0.0557285056,7.6,5.68,11.46,5.3,5.68,7.6
2021-09-19,8.533333333333333,0.0675586486,7.88,5.91,11.44,5.24,5.91,7.75
2021-09-20,9.462916666666668,0.1634666046,7.87,12.29,12.0,5.43,12.29,7.77
2021-09-21,11.693333333333332,0.0847498262,7.88,13.11,12.84,5.55,13.11,7.85
2021-09-22,11.57875,0.0242270338,7.87,4.58,10.58,5.52,4.58,7.92
2021-09-23,10.079583333333332,-0.0671101934,7.99,5.04,11.27,5.69,5.04,7.91
2021-09-24,7.414166666666666,0.1912922172,7.99,5.02,10.35,5.7,5.02,7.97
2021-09-25,8.650000000000004,0.3504264824,8.1,4.99,11.75,6.04,4.99,8.39
2021-09-26,8.787500000000001,-0.189999998,8.17,4.98,11.38,6.84,4.98,8.97
2021-09-27,10.047083333333337,0.077895224,8.17,5.03,12.41,7.1,5.03,8.1
2021-09-28,7.895833333333333,0.409999996,8.4,4.47,11.92,6.91,4.47,7.99
2021-09-29,10.838750000000005,0.1667253038,8.7,4.36,11.62,6.99,4.36,7.98
2021-09-30,15.765833333333337,-0.045138955,8.7,5.24,11.33,6.89,5.24,8.79
2021-10-01,17.1125,0.0604162969999999,8.66,4.74,12.91,6.54,4.74,8.29
2021-10-02,6.912499999999999,-0.660000026,8.84,5.29,11.17,6.74,5.29,9.74
2021-10-03,6.237499999999998,0.171461567,8.88,5.27,11.68,6.79,5.27,9.03
2021-10-04,10.428333333333333,-0.1092226788,8.93,5.25,10.79,6.92,5.25,11.31
2021-10-05,30.73708333333333,0.21396707,8.87,5.48,11.36,6.97,5.48,11.18
2021-10-06,18.10458333333333,0.0063250925999999,8.93,5.58,10.01,7.1,5.58,10.41
2021-10-07,21.31,0.094062254,8.99,5.15,12.3,7.04,5.15,12.3
2021-10-08,13.2525,0.0410994861999999,9.16,5.59,13.31,7.31,5.59,12.91
2021-10-09,11.564583333333331,0.0582768432,9.33,5.87,11.98,7.42,5.87,11.42
2021-10-10,19.70458333333333,-0.05104493,9.29,5.87,11.45,7.57,5.87,10.34
2021-10-11,18.355,-0.414783239,9.7,5.92,11.43,7.65,5.92,11.0
2021-10-12,16.533333333333335,0.20499444,9.57,6.07,10.81,7.72,6.07,12.41
2021-10-13,17.996666666666666,0.080145466,9.47,5.92,12.12,7.84,5.92,10.93
2021-10-14,12.727916666666667,0.065962203,9.67,6.55,11.28,8.09,6.55,11.59
2021-10-15,22.37625,-0.1172886984,10.05,7.18,11.44,8.28,7.18,11.3
2021-10-16,23.030416666666667,0.18189773,9.89,6.79,13.01,8.29,6.79,13.86
2021-10-17,10.379999999999995,-0.100881095,9.61,6.27,11.21,8.01,6.27,12.05
2021-10-18,17.91916666666667,0.1126177318,9.45,6.29,13.13,8.06,6.29,10.84
2021-10-19,8.621666666666664,0.025913294,9.66,6.45,12.42,8.4,6.45,13.81
2021-10-20,11.051666666666668,-0.0132266825999999,9.73,6.7,17.91,8.44,6.7,15.41
2021-10-21,10.026666666666666,-0.069991104,9.76,6.86,11.24,8.23,6.86,17.73
2021-10-22,8.337083333333334,-0.0604252866,9.71,6.85,11.54,8.48,6.85,17.16
2021-10-23,15.774583333333332,-0.254360169,9.84,7.05,11.25,8.6,7.05,15.43
2021-10-24,13.774166666666668,-0.0792386098,9.94,7.09,11.25,8.68,7.09,13.99
2021-10-25,14.804583333333332,-0.25,9.91,7.14,10.2,8.69,7.14,12.68
2021-10-26,12.884166666666664,-0.249844372,10.05,7.33,9.8,9.36,7.33,13.29
2021-10-27,17.630416666666665,0.161000416,10.2,8.05,12.62,9.21,8.05,15.47
2021-10-28,15.071250000000004,0.005886617,10.39,8.46,15.09,9.32,8.46,16.85
2021-10-29,24.398749999999996,-0.0683712652,10.38,8.89,13.6,9.65,8.89,15.08
2021-10-30,10.915833333333332,-0.219999999,10.5,9.45,11.68,9.58,9.45,15.51
2021-10-31,14.473749999999995,0.1206651226,10.98,9.74,15.83,9.83,9.74,16.39
2021-11-01,21.368749999999995,-0.243475318,11.01,9.16,16.96,10.39,9.16,16.15
2021-11-02,20.86708333333333,0.0160806841999999,10.84,8.82,12.0,9.89,8.82,16.59
2021-11-03,34.07958333333333,-0.186574459,10.8,8.87,14.57,10.08,8.87,15.6
2021-11-04,26.493333333333336,-0.10712339,10.92,9.58,18.53,11.73,9.58,16.18
2021-11-05,21.155833333333334,-0.0060678842,10.95,10.34,20.33,13.01,10.34,15.72
2021-11-06,10.57875,-0.689999998,11.56,11.8,16.94,11.75,11.8,17.31
2021-11-07,17.2236,0.1208557074,11.8,11.31,16.6,11.16,11.31,17.55
2021-11-08,16.58791666666667,-0.0217310696,12.98,12.28,17.15,11.73,12.28,19.57
2021-11-09,23.469583333333333,0.1021830528,12.17,11.99,11.03,11.51,11.99,17.99
2021-11-10,17.48333333333333,0.009233161,12.08,12.78,15.05,11.49,12.78,20.03
2021-11-11,29.62875,0.040266786,12.34,13.02,14.31,12.03,13.02,20.93
2021-11-12,26.49875,-0.528074622,12.43,13.47,15.66,11.95,13.47,20.82
2021-11-13,20.429166666666664,0.389835477,12.47,11.88,12.54,8.35,11.88,18.74
2021-11-14,24.61208333333333,-0.0902292594,12.43,9.71,11.67,9.1,9.71,17.53
2021-11-15,17.260416666666668,1.03999996,11.71,10.65,10.64,8.93,10.65,19.71
2021-11-16,28.01666666666667,0.0103108165999999,8.37,9.9,13.43,9.15,9.9,18.06
2021-11-17,29.18541666666667,0.0363681119999999,6.88,10.08,17.51,9.91,10.08,14.61
2021-11-18,18.79583333333333,0.0226029269999999,6.93,10.11,13.66,9.11,10.11,7.78
2021-11-19,30.77125000000001,-0.0216474504,6.6,12.25,14.05,8.89,12.25,11.17
2021-11-20,13.195,-0.3877684634,6.15,11.92,13.13,9.48,11.92,9.92
2021-11-21,16.155416666666664,0.1460555821999999,6.44,12.27,13.88,9.54,12.27,9.52
2021-11-22,13.159999999999998,0.022963308,8.1,11.07,15.44,11.64,11.07,11.06
2021-11-23,22.82791666666667,-0.0043137362,7.14,12.29,19.38,11.91,12.29,12.11
2021-11-24,26.5,-0.006898838,5.74,16.26,20.11,11.16,16.26,16.64
2021-11-25,38.364583333333336,0.0324500348,1.38,16.39,18.26,10.8,16.39,16.21
2021-11-26,16.393333333333334,-0.419999987,1.41,12.54,15.55,10.39,12.54,12.87
2021-11-27,11.425416666666669,0.070422404,1.14,11.58,13.09,9.6,11.58,11.59
2021-11-28,21.29833333333333,-0.478443742,1.55,12.07,16.91,9.85,12.07,13.41
2021-11-29,19.47125,0.030313479,0.89,15.4,14.4,10.04,15.4,14.12
2021-11-30,18.064999999999998,-0.0068296833999999,0.89,14.0,22.21,12.22,14.0,15.02
2021-12-01,26.13166666666668,-0.1281008358,0.64,15.51,14.72,10.44,15.51,16.01
2021-12-02,21.691666666666663,-0.050320857,0.81,13.15,15.14,11.23,13.15,16.07
2021-12-03,27.812083333333334,0.839999974,0.79,12.61,14.88,10.59,12.61,14.62
2021-12-04,38.790416666666665,0.0997270918,0.82,14.42,15.21,10.24,14.42,15.3
2021-12-05,25.485,0.0966939634,0.81,14.62,15.27,10.36,14.62,14.47
2021-12-06,19.087916666666665,0.034567255,0.66,16.32,13.2,10.23,16.32,14.67
2021-12-07,13.135416666666666,0.03078696013865336,0.86,12.7,11.97,10.4,12.7,11.51
2021-12-08,17.299999999999997,-0.289085597,1.62,12.33,17.81,11.0,12.33,14.35
2021-12-09,24.24708333333333,0.2073739148,1.24,11.87,14.61,11.15,11.87,15.4
2021-12-10,15.126666666666663,0.0144731518,1.36,10.47,16.85,10.93,10.47,14.43
2021-12-11,14.195416666666665,0.1148350476,1.5,12.12,19.81,10.92,12.12,13.29
2021-12-12,19.052916666666665,0.0994400558,1.65,12.44,17.86,12.14,12.44,14.36
2021-12-13,15.088333333333331,-0.119988881,1.64,12.12,16.29,11.81,12.12,19.08
2021-12-14,14.663333333333334,-0.0773259646,1.39,10.91,14.66,11.64,10.91,15.72
2021-12-15,19.177916666666665,0.200000003,1.43,11.83,15.55,11.46,11.83,15.75
2021-12-16,24.015416666666667,-0.0503253224,1.42,11.62,13.89,11.39,11.62,14.39
2021-12-17,15.4675,0.009349357,2.49,12.89,14.5,11.67,12.89,12.85
2021-12-18,9.015833333333331,-0.0209107048,2.79,12.35,15.81,11.71,12.35,11.57
2021-12-19,11.080416666666666,-0.203085601,3.59,14.28,16.34,11.84,14.28,13.57
2021-12-20,23.072083333333328,-0.1952459499999999,2.74,13.96,22.33,12.82,13.96,17.69
2021-12-21,21.61583333333333,-0.444783241,3.16,16.1,23.66,13.66,16.1,21.69
2021-12-22,23.054583333333337,0.012002221,3.4,15.18,19.59,13.32,15.18,22.75
2021-12-23,17.504166666666663,-0.1059677659999999,2.84,14.1,15.68,13.06,14.1,19.38
2021-12-24,20.797916666666666,0.46319896,2.49,12.63,13.42,12.34,12.63,14.12
2021-12-25,27.67916666666667,-0.0928190468,2.33,11.17,17.41,12.71,11.17,19.93
2021-12-26,17.014166666666668,-0.0501417526,2.4,12.79,11.16,12.98,12.79,21.61
2021-12-27,19.15333333333333,-0.0296048186,2.18,10.54,13.94,12.44,10.54,12.44
2021-12-28,17.59,0.1042657504,2.14,6.57,11.97,12.54,6.57,18.84
2021-12-29,15.045833333333334,-0.180300131,2.34,8.18,16.74,12.83,8.18,18.49
2021-12-30,23.861666666666668,0.0213163382,2.78,9.74,16.68,12.77,9.74,16.49
2021-12-31,16.760416666666664,-0.0065157287999999,3.41,10.34,17.82,13.19,10.34,17.53
