date,open_SO2,sate_SO2,"Alipur, Delhi - DPCC","Anand Vihar, Delhi - DPCC","Ashok Vihar, Delhi - DPCC","Aya Nagar, Delhi - IMD","Bawana, Delhi - DPCC","Burari Crossing, Delhi - IMD","Chandni Chowk, Delhi - IITM","CRRI Mathura Road, Delhi - IMD",Dr,"DTU, Delhi - CPCB","Dwarka-Sector 8, Delhi - DPCC ","East Arjun Nagar, Delhi - CPCB","IGI Airport (T3), Delhi - IMD","IHBAS, Dilshad Garden, Delhi - CPCB","ITO, Delhi - CPCB","Jahangirpuri, Delhi - DPCC","Jawaharlal Nehru Stadium, Delhi - DPCC","Lodhi Road, Delhi - IITM","Lodhi Road, Delhi - IMD","Major Dhyan Chand National Stadium, Delhi - DPCC","Mandir Marg, Delhi - DPCC","Mundka, Delhi - DPCC","Najafgarh, Delhi - DPCC","Narela, Delhi - DPCC","Nehru Nagar, Delhi - DPCC","North Campus, DU, Delhi - IMD","NSIT Dwarka, Delhi - CPCB","Okhla Phase-2, Delhi - DPCC","Patparganj, Delhi - DPCC","Punjabi Bagh, Delhi - DPCC","Pusa, Delhi - DPCC","Pusa, Delhi - IMD","R K Puram, Delhi - DPCC","Rohini, Delhi - DPCC","Shadipur, Delhi - CPCB","Sirifort, Delhi - CPCB","Sonia Vihar, Delhi - DPCC","Sri Aurobindo Marg, Delhi - DPCC","Vivek Vihar, Delhi - DPCC","Wazirpur, Delhi - DPCC"
2021-06-27,55.3725,0.2159999978,4.97,3.13,20.23,17.84,7.4,9.17,7.43,12.35,12.35,9.44,1.34,23.64,1.34,6.96,3.85,9.17,7.36,8.4,7.36,5.73,9.82,8.34,2.99,21.49,14.97,20.23,7.67,12.35,2.48,21.47,9.87,9.87,17.84,4.08,24.34,7.26,18.35,7.26,10.95,4.42
2021-06-28,64.51250000000002,0.389999986,6.68,3.37,21.41,16.32,6.46,9.35,7.65,11.53,11.53,9.49,2.56,26.39,2.56,5.33,4.36,9.35,11.63,2.12,11.63,6.14,8.54,8.64,1.25,16.6,14.15,21.41,5.19,11.53,2.93,21.71,12.05,12.05,16.32,3.43,19.79,4.91,13.9,4.91,15.5,5.92
2021-06-29,34.88916666666666,0.280000001,8.99,3.25,24.28,17.75,7.9,11.08,7.86,13.12,13.12,9.92,3.11,17.55,3.11,10.97,7.26,11.08,9.14,1.19,9.14,6.46,11.52,12.02,1.43,20.59,15.47,24.28,8.22,13.12,2.16,17.65,14.2,14.2,17.75,5.03,25.37,7.24,14.61,7.24,8.43,6.5
2021-06-30,17.13125,-0.01,13.5,3.95,22.89,18.17,14.52,11.53,7.99,11.46,11.46,7.87,2.96,17.75,2.96,13.11,8.64,11.53,6.1,6.57,6.1,6.28,10.81,15.08,1.51,19.6,11.14,22.89,7.59,11.46,1.58,22.52,16.14,16.14,18.17,8.21,24.48,5.33,13.42,5.33,6.58,6.88
2021-07-01,19.267083333333336,0.039999999,10.9,2.85,23.31,16.24,6.94,10.62,9.62,11.49,11.49,7.66,2.59,16.29,2.59,9.74,8.13,10.62,7.5,2.48,7.5,5.91,15.48,14.51,2.05,9.99,10.49,23.31,6.97,11.49,1.65,17.92,16.89,16.89,16.24,6.03,22.18,7.38,13.28,7.38,8.6,6.16
2021-07-02,22.77958333333333,0.0840000048,6.98,13.75,20.68,17.06,5.71,10.58,10.25,11.18,11.18,7.4,2.93,15.99,2.93,10.64,6.24,10.58,7.68,2.23,7.68,5.98,14.19,9.72,3.71,10.88,11.25,20.68,8.52,11.18,2.01,19.72,14.9,14.9,17.06,4.29,24.17,7.73,13.05,7.73,20.96,4.81
2021-07-03,27.090000000000003,-0.0739999984,6.87,9.75,17.22,17.75,3.93,7.72,3.98,10.01,10.01,6.61,2.77,18.0,2.77,9.17,3.25,7.72,7.25,1.4,7.25,5.3,14.39,10.28,1.03,6.03,9.52,17.22,6.41,10.01,2.09,21.82,10.23,10.23,17.75,2.58,23.84,2.22,9.22,2.22,6.19,6.3
2021-07-04,54.290416666666665,0.5200000188,7.2,5.81,20.24,20.84,7.32,11.76,10.74,12.17,12.17,7.19,2.54,32.66,2.54,10.84,6.02,11.76,7.53,2.92,7.53,6.02,11.22,14.6,1.35,16.35,14.73,20.24,6.63,12.17,2.67,21.85,11.22,11.22,20.84,3.14,32.7,17.74,17.18,17.74,13.03,4.25
2021-07-05,56.29708333333332,0.0,6.76,8.71,21.1,19.54,9.72,7.09,10.57,13.2,13.2,7.18,2.6,19.25,2.6,5.15,5.73,7.09,7.81,2.27,7.81,5.73,12.41,14.9,1.28,18.58,11.44,21.1,6.64,13.2,2.74,25.86,10.81,10.81,19.54,5.91,32.03,4.36,12.61,4.36,6.92,4.31
2021-07-06,38.53458333333334,0.550000012,7.8,7.99,20.66,14.67,7.58,7.17,3.74,11.52,11.52,7.64,2.49,16.83,2.49,10.22,6.26,7.17,6.36,2.32,6.36,6.26,11.24,14.88,2.31,10.94,13.96,20.66,8.3,11.52,2.85,26.92,13.98,13.98,14.67,4.56,28.65,8.68,12.55,8.68,6.59,4.17
2021-07-07,27.577916666666667,-0.2119999984,7.17,10.25,20.7,15.02,7.6,6.69,3.39,9.62,9.62,8.32,2.26,16.33,2.26,8.74,6.8,6.69,6.54,2.25,6.54,5.65,12.18,14.66,2.43,22.74,11.42,20.7,7.16,9.62,2.53,19.21,11.71,11.71,15.02,8.47,28.32,3.82,13.4,3.82,6.28,4.29
2021-07-08,48.08166666666667,-0.170000002,14.13,6.56,20.42,14.28,9.92,7.36,2.84,10.32,10.32,9.54,2.67,16.95,2.67,11.26,9.47,7.36,7.26,2.49,7.26,5.79,11.42,16.4,1.82,15.71,11.18,20.42,7.47,10.32,2.16,19.37,11.38,11.38,14.28,6.82,27.61,4.48,11.68,6.83,7.6,5.31
2021-07-09,74.34708333333333,-0.400000006,7.12,7.75,21.88,15.62,5.47,6.69,4.94,10.31,10.31,7.87,2.31,24.24,2.31,7.55,7.33,6.69,7.74,4.47,7.74,5.19,12.76,15.71,1.48,14.81,10.93,21.88,6.41,10.31,2.93,23.07,12.72,12.72,15.62,3.79,28.29,5.14,18.24,7.04,13.27,4.61
2021-07-10,54.161666666666655,0.0179999976,6.85,6.86,19.49,17.07,4.78,7.59,0.63,14.24,14.24,7.86,2.47,18.61,2.47,3.03,6.89,7.59,6.54,2.21,6.54,5.09,15.88,18.53,1.32,11.95,6.44,19.49,5.05,14.24,1.98,27.41,11.08,11.08,17.07,3.0,26.14,4.56,17.96,6.28,10.23,4.34
2021-07-11,45.836666666666666,-0.2060000004,5.04,8.77,18.04,19.95,3.67,7.27,0.54,14.55,14.55,7.62,2.4,14.54,2.4,6.8,6.8,7.27,8.56,1.77,8.56,5.1,12.01,17.81,1.08,9.6,5.05,18.04,5.56,14.55,2.32,21.4,9.77,9.77,19.95,2.46,25.36,4.34,13.27,5.95,8.68,6.09
2021-07-12,52.4125,-0.2080000033999999,6.87,6.98,19.26,17.79,6.18,6.94,5.38,16.76,16.76,7.23,2.54,13.72,2.54,8.85,7.0,6.94,7.05,2.03,7.05,4.81,10.44,19.44,1.02,13.05,5.31,19.26,6.19,16.76,1.76,18.5,10.17,10.17,17.79,2.67,19.86,4.35,19.29,4.92,8.58,5.73
2021-07-13,81.61958333333332,0.0299999952,6.98,15.91,16.43,17.76,4.22,6.83,3.8,17.01,17.01,7.46,2.95,17.44,2.95,10.72,4.4,6.83,7.55,2.11,7.55,4.4,13.45,17.49,1.05,9.31,3.5,16.43,7.92,17.01,1.92,17.78,9.87,9.87,17.76,2.45,17.34,4.42,12.83,5.79,4.95,3.99
2021-07-14,88.07625,0.3120000026,5.77,9.15,18.25,12.84,4.43,6.92,5.84,18.0,18.0,7.42,2.51,25.54,2.51,7.81,8.47,6.92,8.57,2.29,8.57,4.49,16.16,14.76,1.29,9.43,4.72,18.25,7.59,18.0,1.85,43.01,10.74,10.74,12.84,2.52,23.37,4.51,12.0,5.82,3.5,3.57
2021-07-15,73.155,0.1239999982,7.57,11.56,16.41,14.01,4.45,7.24,4.45,18.47,18.47,7.92,2.49,23.49,2.49,6.42,6.82,7.24,8.21,2.25,8.21,4.54,13.77,14.12,1.14,10.58,6.41,16.41,4.93,18.47,1.67,10.42,13.92,13.92,14.01,3.41,20.86,4.13,11.8,7.7,5.62,4.08
2021-07-16,71.67416666666666,0.124,6.02,6.94,16.7,12.98,4.26,7.5,3.45,19.35,19.35,8.81,3.07,20.62,3.07,5.69,7.13,7.5,8.31,2.37,8.31,4.49,13.63,17.18,1.09,9.97,6.53,16.7,5.9,19.35,2.18,13.11,9.92,9.92,12.98,2.66,13.6,4.36,17.6,7.43,13.99,3.85
2021-07-17,46.630833333333335,-0.077999999,6.6,11.9,17.91,12.71,4.16,6.59,5.61,13.23,13.23,9.35,2.62,15.29,2.62,3.14,6.87,6.59,8.85,2.3,8.85,5.13,15.61,16.67,0.89,8.94,5.02,17.91,5.46,13.23,2.84,14.02,9.07,9.07,12.71,2.66,14.14,4.16,14.83,5.47,7.88,3.91
2021-07-18,55.969166666666666,-0.2260000014,5.73,14.2,14.13,14.54,3.62,6.54,3.98,11.18,11.18,8.63,2.84,15.02,2.84,10.27,6.92,6.54,7.25,1.89,7.25,4.94,13.23,17.53,1.02,5.8,3.4,14.13,5.45,11.18,2.09,10.79,8.19,8.19,14.54,2.35,11.81,4.11,9.15,5.74,3.54,4.62
2021-07-19,57.339583333333344,-0.0160000012,6.32,13.91,16.49,14.92,2.77,7.52,3.77,11.93,11.93,8.94,3.15,15.74,3.15,0.66,7.08,7.52,5.75,2.16,5.75,5.12,12.53,24.35,1.09,3.59,2.88,16.49,5.06,11.93,1.93,9.3,9.71,9.71,14.92,1.9,2.41,4.78,6.97,5.87,1.65,4.16
2021-07-20,147.02625000000003,0.068000001,5.22,6.63,10.54,15.46,2.88,6.64,3.56,13.67,13.67,8.08,2.72,17.21,2.72,6.67,7.4,6.64,6.6,1.68,6.6,5.15,10.7,23.64,0.96,5.48,4.06,10.54,5.63,13.67,2.36,12.38,8.96,8.96,15.46,2.5,2.72,4.24,8.47,3.64,3.04,3.91
2021-07-21,78.59875000000001,0.0699999988,6.63,6.07,13.49,13.94,3.26,7.02,7.69,11.56,11.56,8.58,2.34,19.51,2.34,1.4,7.5,7.02,8.65,2.37,8.65,4.6,12.61,20.53,1.02,5.84,3.32,13.49,6.73,11.56,2.16,10.33,8.95,8.95,13.94,2.56,2.37,4.79,11.33,5.33,5.36,3.96
2021-07-22,77.92375,-0.0219999986,6.28,9.26,11.2,11.97,2.92,11.2,7.03,11.72,11.72,7.65,2.76,16.8,2.76,1.96,6.63,2.96,7.63,4.24,7.63,4.92,13.44,18.39,1.1,5.63,4.4,11.2,4.46,11.72,1.53,11.68,10.05,10.05,11.97,2.6,2.62,4.01,13.6,5.23,5.77,2.96
2021-07-23,59.43583333333334,-0.0959999977999999,6.41,11.82,13.02,12.91,2.88,10.77,2.62,10.9,10.9,7.12,2.87,14.5,2.87,1.22,7.13,10.77,7.63,4.76,7.63,4.89,15.02,19.41,0.93,5.37,3.05,13.02,4.47,10.9,1.76,14.64,9.79,9.79,12.91,3.25,3.43,4.4,16.79,2.79,10.57,4.19
2021-07-24,59.65624999999999,0.1340000036,5.8,11.96,12.04,11.41,3.12,7.5,7.26,10.76,10.76,6.55,2.67,33.71,2.67,5.05,6.44,7.5,8.2,2.32,8.2,5.41,13.31,18.86,1.06,7.69,4.28,12.04,5.42,10.76,2.76,15.1,9.64,9.64,11.41,4.28,4.93,4.69,13.21,2.14,8.42,4.14
2021-07-25,56.505,-0.091999999,5.97,9.25,12.21,9.84,2.99,6.34,7.16,13.3,13.3,5.91,2.81,25.94,2.81,3.04,6.69,6.34,5.87,2.57,5.87,5.32,16.66,15.9,1.12,7.03,4.17,12.21,5.64,13.3,1.71,13.59,9.26,9.26,9.84,5.56,5.38,5.58,11.44,4.28,8.26,3.76
2021-07-26,101.56625000000004,0.2000000063999999,6.44,9.23,13.3,8.8,2.95,7.53,6.9,11.5,11.5,5.57,2.42,17.93,2.42,2.18,7.07,7.53,5.81,3.46,5.81,5.21,17.99,16.59,1.24,5.91,4.16,13.3,5.23,11.5,1.48,16.76,9.89,9.89,8.8,3.46,4.54,5.94,12.51,5.44,5.94,3.74
2021-07-27,46.79083333333333,-0.2220000052,4.69,9.83,12.5,6.34,2.79,6.3,3.2,10.21,10.21,7.0,2.3,10.97,2.3,7.44,6.68,6.3,6.56,2.36,6.56,5.22,12.87,16.55,0.96,6.6,3.56,12.5,4.85,10.21,1.68,12.8,11.98,11.98,6.34,2.82,4.93,4.44,9.29,4.92,3.31,4.39
2021-07-28,86.90416666666665,-0.2080000066,3.89,9.01,9.21,6.72,3.05,6.0,10.13,9.37,9.37,6.06,2.29,10.24,2.29,9.68,6.45,6.0,6.07,4.35,6.07,5.6,12.66,20.47,1.97,4.07,3.24,9.21,4.43,9.37,1.15,8.73,9.11,9.11,6.72,2.5,4.71,4.13,7.3,4.13,2.45,3.45
2021-07-29,59.9425,0.1239999925999999,6.41,9.24,10.12,8.13,2.48,6.7,7.74,11.46,11.46,6.78,2.23,13.39,2.23,18.69,7.57,6.7,4.59,2.42,4.59,5.29,14.51,17.48,0.54,4.66,2.71,10.12,4.81,11.46,1.59,13.87,9.58,9.58,8.13,2.91,3.98,6.58,6.59,6.58,3.08,3.84
2021-07-30,96.28166666666664,0.194000009,5.86,10.47,9.82,7.65,2.76,6.71,4.67,11.07,11.07,7.3,2.29,44.66,2.29,5.31,6.92,6.71,6.89,1.58,6.89,5.24,9.5,18.14,1.05,4.42,4.04,9.82,7.21,11.07,1.71,11.69,10.73,10.73,7.65,3.34,4.97,5.9,7.98,5.9,3.58,3.64
2021-07-31,55.80041666666667,0.0660000006,4.03,1.35,11.0,9.7,3.15,8.25,1.81,13.2,13.2,6.39,2.47,1.35,2.47,7.7,6.42,8.25,6.17,2.13,6.17,4.95,11.5,17.32,1.34,5.0,2.98,11.0,4.53,13.2,1.35,15.01,8.43,8.43,9.7,3.92,5.48,4.04,8.3,4.04,7.56,3.29
2021-08-01,59.327916666666674,0.0040000013999999,5.47,6.63,9.46,9.56,3.42,6.8,4.96,10.48,10.48,9.89,2.28,6.63,2.28,4.87,7.11,6.8,5.22,2.5,5.22,4.79,11.04,20.06,1.44,4.07,11.67,9.46,4.75,10.48,2.04,18.28,9.53,9.53,9.56,3.29,4.93,4.3,6.49,4.3,6.92,3.52
2021-08-02,109.03708333333334,0.0220000023999999,6.67,20.49,15.09,9.4,3.37,6.53,4.79,12.91,12.91,12.87,2.34,20.49,2.34,3.87,7.46,6.53,7.45,7.74,7.45,4.39,11.24,21.39,1.22,6.99,4.9,15.09,5.58,12.91,2.45,16.85,9.6,9.6,9.4,3.82,4.9,4.5,6.22,7.22,5.02,3.29
2021-08-03,64.85041666666667,0.2839999974,5.07,22.5,20.96,7.64,3.2,7.89,6.09,11.05,11.05,13.88,2.33,22.5,2.33,9.78,7.48,7.89,7.4,2.29,7.4,4.35,9.4,21.16,2.0,5.68,5.53,20.96,4.91,11.05,1.78,13.87,6.34,6.34,7.64,3.8,4.0,4.84,7.51,6.39,5.44,3.94
2021-08-04,68.16833333333332,0.064000001,4.35,26.76,21.5,9.34,2.85,7.12,2.8,11.45,11.45,12.16,2.35,28.71,2.35,10.62,7.4,7.12,4.54,3.28,4.54,4.36,11.03,21.66,1.74,5.57,4.44,21.5,4.54,11.45,1.44,12.67,9.61,9.61,9.34,4.31,6.15,5.85,7.26,5.2,5.66,4.28
2021-08-05,100.62291666666664,0.2419999926,4.42,24.7,20.82,14.05,3.15,7.71,2.73,14.35,14.35,12.05,1.71,13.74,1.71,7.87,6.7,7.71,4.82,3.28,4.82,4.36,11.64,22.33,3.02,9.68,4.58,20.82,4.79,14.35,1.98,21.54,8.78,8.78,14.05,4.52,5.14,5.43,7.13,5.98,4.7,4.08
2021-08-06,105.56,-0.2099999994,4.28,25.67,22.43,11.37,3.61,7.07,8.08,14.25,14.25,8.86,1.99,27.69,1.99,10.2,6.19,7.07,6.64,23.11,6.64,4.38,15.57,21.16,2.39,7.16,4.92,22.43,4.75,14.25,3.02,16.2,9.91,9.91,11.37,5.03,4.12,6.19,8.38,9.08,5.6,3.82
2021-08-07,107.70583333333332,-0.1020000002,5.14,16.68,24.29,10.22,2.92,7.17,3.69,12.9,12.9,8.28,1.74,39.08,1.74,17.25,7.31,7.17,6.01,3.86,6.01,4.24,12.7,22.18,2.08,8.59,7.99,24.29,5.61,12.9,3.26,21.27,9.66,9.66,10.22,6.47,5.38,9.96,12.18,7.36,6.76,4.11
2021-08-08,123.1425,0.0179999978,4.24,8.3,24.15,11.35,3.17,7.26,3.6,13.58,13.58,7.55,1.97,44.21,1.97,6.2,7.83,7.26,7.14,16.46,7.14,4.49,11.61,21.57,2.37,8.1,7.48,24.15,5.12,13.58,3.74,22.35,10.28,10.28,11.35,4.36,3.72,6.22,15.0,7.57,7.86,4.49
2021-08-09,113.995,-0.108000002,5.36,10.16,23.57,11.31,3.38,6.33,6.81,9.81,9.81,7.7,2.56,41.25,2.56,9.26,6.69,6.33,5.61,5.65,5.61,4.44,12.92,22.69,1.96,7.07,7.03,23.57,5.17,9.81,3.14,20.36,6.48,6.48,11.31,4.43,5.48,7.25,18.43,4.75,6.77,4.23
2021-08-10,32.34583333333334,-0.289999992,6.79,9.15,20.59,10.5,2.92,6.8,1.61,5.53,5.53,7.71,3.92,13.18,3.92,19.32,6.23,6.8,5.37,3.53,5.37,4.58,17.31,20.77,1.23,5.24,6.89,20.59,5.66,5.53,2.56,15.57,9.14,9.14,10.5,3.59,5.28,6.32,9.35,5.6,2.83,5.91
2021-08-11,26.11625,0.01,5.76,6.06,19.99,11.22,3.38,6.37,1.83,7.42,7.42,8.15,3.83,12.23,3.83,37.4,6.63,6.37,5.37,2.81,5.37,3.12,11.92,21.21,1.24,6.13,6.71,19.99,4.29,7.42,2.83,13.16,8.33,8.33,11.22,3.57,5.96,6.58,9.06,3.18,2.73,5.24
2021-08-12,29.316666666666663,0.0920000024,5.68,8.94,19.63,10.59,3.31,6.21,1.85,10.46,10.46,8.24,4.35,12.23,4.35,14.95,6.52,6.21,5.5,6.86,5.5,3.2,11.87,22.16,1.42,7.04,7.23,19.63,5.77,10.46,2.26,13.33,6.94,6.94,10.59,3.41,5.04,6.14,7.18,5.57,3.1,4.67
2021-08-13,28.46624999999999,-0.0840000014,5.73,9.93,18.7,11.47,2.87,6.62,4.7,11.28,11.28,7.46,3.82,11.69,3.82,16.91,5.66,6.62,4.48,2.33,4.48,4.28,10.5,22.2,1.35,5.77,7.82,18.7,5.8,11.28,1.89,10.46,6.17,6.17,11.47,3.25,5.6,5.5,7.16,4.43,2.46,4.73
2021-08-14,19.9375,0.1480000012,5.46,9.56,17.11,11.83,2.86,8.69,1.8,10.48,10.48,7.37,4.32,12.39,4.32,12.91,6.56,8.69,3.27,2.36,3.27,4.19,11.83,22.1,1.79,5.08,7.54,17.11,7.07,10.48,1.53,20.48,6.87,6.87,11.83,3.56,5.65,5.13,8.0,6.66,2.95,3.81
2021-08-15,36.22916666666666,0.07,5.41,11.96,20.09,12.16,3.02,8.04,1.77,8.97,8.97,8.16,3.43,11.96,3.43,13.52,6.88,8.04,4.34,2.44,4.34,3.03,14.57,22.21,1.76,7.82,6.77,20.09,6.13,8.97,2.12,17.67,6.1,6.1,12.16,3.57,6.28,5.39,13.52,4.88,2.59,3.72
2021-08-16,68.64541666666666,0.25999999,4.68,1.39,22.5,11.46,3.94,11.15,4.61,10.38,10.38,7.28,5.08,14.28,5.08,13.96,6.44,11.15,5.73,3.05,5.73,3.2,12.02,22.73,1.93,6.69,8.07,22.5,6.61,10.38,1.73,20.97,7.34,7.34,11.46,5.24,5.59,6.14,10.03,4.8,2.99,4.7
2021-08-17,88.05624999999998,0.029999999,5.07,3.16,24.01,12.71,4.12,10.79,1.8,10.4,10.4,7.48,4.78,15.73,4.78,6.27,7.21,10.79,5.46,2.37,5.46,3.62,11.27,22.27,1.95,6.5,7.79,24.01,6.1,10.4,2.17,16.39,5.83,5.83,12.71,5.83,6.15,8.33,8.78,5.2,3.0,4.06
2021-08-18,70.83083333333335,0.340000004,5.83,5.45,21.21,12.39,2.83,9.95,1.46,9.94,9.94,7.54,4.15,17.51,4.15,14.34,7.33,9.95,5.47,6.58,5.47,2.89,11.66,20.78,2.05,9.01,7.55,21.21,7.11,9.94,2.13,13.45,6.87,6.87,12.39,5.46,6.26,7.02,11.51,4.66,4.75,4.76
2021-08-19,96.48083333333332,0.0879999994,3.99,12.23,25.52,12.51,3.85,10.01,1.59,12.02,12.02,7.75,4.34,31.98,4.34,14.89,8.26,10.01,6.13,3.21,6.13,2.85,11.53,21.7,2.43,9.46,8.95,25.52,5.61,12.02,2.64,15.96,6.65,6.65,12.51,6.06,7.13,7.8,19.32,8.22,9.58,5.24
2021-08-20,69.79666666666665,-0.0220000021999999,5.95,6.93,19.21,11.56,2.64,8.64,4.68,9.25,9.25,9.13,4.43,18.04,4.43,8.18,6.66,8.64,4.55,3.01,4.55,2.9,12.44,24.42,3.75,6.3,8.08,19.21,5.62,9.25,1.57,17.52,8.46,8.46,11.56,3.2,6.34,4.69,8.73,6.58,2.47,4.47
2021-08-21,44.41541666666668,0.2839999968,6.31,3.51,18.29,10.76,2.14,7.5,1.8,9.25,9.25,7.63,4.32,14.8,4.32,4.2,6.6,7.5,3.85,2.26,3.85,3.31,14.5,25.73,1.86,4.86,8.31,18.29,5.98,9.25,1.87,15.97,8.08,8.08,10.76,2.63,5.63,8.22,9.93,6.24,4.43,3.23
2021-08-22,47.455000000000005,0.2020000032,6.87,4.05,14.89,10.45,2.21,7.26,6.09,7.93,7.93,7.44,4.07,11.35,4.07,2.53,6.09,7.26,4.34,2.12,4.34,3.53,15.704000000000002,24.31,1.0,4.08,8.15,14.89,5.81,7.93,1.76,15.38,7.91,7.91,10.45,2.75,6.34,6.89,9.15,5.91,3.89,3.5
2021-08-23,55.71083333333335,0.0019999986,4.83,6.6,14.9,9.91,2.15,7.68,5.07,8.96,8.96,6.6,3.67,25.73,3.67,7.44,5.99,7.68,3.45,8.59,3.45,3.13,7.561999999999999,20.94,2.3,3.77,6.74,14.9,3.89,8.96,1.9,12.24,8.3,8.3,9.91,3.45,6.49,4.89,11.02,6.52,3.93,3.8
2021-08-24,53.40624999999999,-0.0059999996,5.61,7.51,14.15,9.84,1.84,7.52,2.01,9.05,9.05,7.41,3.81,32.11,3.81,8.33,6.6,7.52,3.47,2.49,3.47,3.77,2.19,20.5,1.91,3.17,6.44,14.15,5.17,9.05,2.49,11.76,7.44,7.44,9.84,3.27,5.82,9.38,9.53,5.04,2.47,3.42
2021-08-25,25.73958333333333,0.449999988,5.17,8.92,14.62,9.41,1.75,8.38,2.56,10.91,10.91,7.61,3.62,21.98,3.62,7.02,6.6,8.38,4.32,24.68,4.32,3.72,0.67,21.8,2.11,3.18,6.76,14.62,5.88,10.91,2.62,10.72,7.25,7.25,9.41,2.37,5.91,13.5,7.47,2.43,2.31,3.86
2021-08-26,34.34166666666667,0.159999996,4.48,7.8,13.8,7.33,2.42,7.61,7.49,10.56,10.56,6.86,2.83,13.25,2.83,7.87,6.4,7.61,5.16,3.02,5.16,3.62,2.93,22.99,2.33,5.07,9.97,13.8,4.97,10.56,3.34,13.28,10.71,10.71,7.33,2.67,5.44,11.34,7.69,3.72,2.43,4.53
2021-08-27,33.567083333333336,0.300000012,4.98,9.15,14.81,10.54,2.76,8.33,2.73,10.43,10.43,6.88,2.85,14.51,2.85,6.22,7.25,8.33,4.6,5.51,4.6,3.73,3.52,23.61,2.3,5.43,7.52,14.81,7.52,10.43,3.63,16.21,6.82,6.82,10.54,2.99,5.29,6.26,8.61,5.87,3.08,4.74
2021-08-28,53.715,0.051999997,4.83,8.66,18.53,9.13,2.87,8.5,2.94,10.3,10.3,6.91,2.22,17.29,2.22,9.27,7.27,8.5,8.18,7.11,8.18,3.57,3.23,23.48,2.27,4.68,9.06,18.53,4.66,10.3,3.96,15.35,6.32,6.32,9.13,3.58,4.83,5.64,12.3,4.94,3.9,5.89
2021-08-29,76.50291666666668,-0.010000001,5.78,6.89,15.26,8.66,2.97,7.8,2.91,9.29,9.29,7.14,1.98,17.06,1.98,6.26,6.62,7.8,7.64,7.64,7.64,3.38,3.69,23.78,2.35,5.02,7.83,15.26,7.18,9.29,3.84,13.53,5.89,5.89,8.66,3.44,5.13,9.42,10.21,4.93,3.99,4.92
2021-08-30,75.04249999999999,0.0619999998,5.97,8.81,17.72,9.32,2.87,7.56,2.62,8.93,8.93,7.63,2.44,19.5,2.44,6.99,7.02,7.56,7.97,7.97,7.97,3.62,5.92,25.3,2.4,6.39,6.8,17.72,4.84,8.93,3.32,12.5,6.57,6.57,9.32,3.02,5.13,8.23,9.49,5.91,2.95,4.88
2021-08-31,73.47333333333334,-0.1340000043999999,6.27,11.68,18.26,9.77,3.01,8.53,7.21,9.99,9.99,7.24,2.31,21.09,2.31,6.77,6.79,8.53,8.12,3.04,8.12,3.44,2.87,27.98,2.16,4.84,4.76,18.26,6.96,9.99,3.28,18.64,8.68,8.68,9.77,3.23,5.21,8.83,11.18,5.28,4.46,3.5
2021-09-01,86.05916666666667,-0.0499999998,6.35,10.23,16.63,9.67,2.84,7.91,7.45,8.72,8.72,7.11,2.37,17.94,2.37,3.14,7.05,7.91,7.45,1.42,7.45,3.77,4.74,28.25,2.21,4.62,6.2,16.63,5.85,8.72,3.71,15.22,8.31,8.31,9.67,2.43,4.28,9.26,8.77,5.46,2.57,3.32
2021-09-02,106.7916666666667,-0.200000003,5.97,11.91,16.2,8.68,2.53,7.32,3.46,9.7,9.7,7.46,2.54,19.21,2.54,9.32,7.12,7.32,8.3,2.85,8.3,3.36,12.77,32.25,1.77,4.09,3.25,16.2,5.69,9.7,3.74,12.38,8.47,8.47,8.68,2.0,5.35,10.13,10.29,5.93,3.1,3.85
2021-09-03,65.92166666666667,0.1440000006,5.25,11.67,15.25,10.18,2.81,7.52,9.81,11.14,11.14,8.53,2.68,25.13,2.68,6.1,6.67,7.52,6.99,2.48,6.99,3.29,4.88,27.97,1.47,4.22,5.73,15.25,4.11,11.14,3.68,11.92,9.18,9.18,10.18,1.65,4.97,10.75,8.6,5.76,3.97,4.18
2021-09-04,52.06583333333335,0.0459999996,5.16,8.06,17.98,10.4,2.36,7.94,2.04,10.2,10.2,8.71,2.61,24.62,2.61,6.72,7.72,7.94,6.0,2.48,6.0,3.52,8.51,28.67,12.67,4.21,3.5,17.98,6.34,10.2,4.06,11.96,7.56,7.56,10.4,2.18,5.77,10.97,12.75,5.75,7.34,5.17
2021-09-05,62.86375,-0.2639999986,6.0,6.78,13.64,9.54,2.71,8.18,1.19,11.08,11.08,9.96,2.53,19.88,2.53,8.48,7.85,8.18,7.07,1.22,7.07,3.49,6.44,25.88,13.34,4.85,4.81,13.64,5.22,11.08,4.38,15.01,8.23,8.23,9.54,2.09,5.61,5.42,9.55,5.42,3.15,4.78
2021-09-06,95.18875,-0.1119999968,5.47,10.95,14.58,13.54,2.85,8.11,4.83,9.51,9.51,8.55,2.53,31.79,2.53,7.03,8.6,8.11,7.53,1.2,7.53,3.18,4.69,30.19,3.64,5.89,4.83,14.58,5.89,9.51,4.08,12.55,9.7,9.7,13.54,3.35,5.21,9.52,13.51,5.82,6.08,4.61
2021-09-07,81.39958333333333,-0.0960000017999999,4.67,11.12,15.43,12.73,3.0,7.54,6.66,8.86,8.86,8.55,2.15,19.22,2.15,10.67,7.87,7.54,6.44,2.46,6.44,3.18,14.58,25.9,8.99,6.89,4.63,15.43,3.99,8.86,8.18,16.52,5.44,5.44,12.73,2.54,5.76,8.85,10.73,6.7,4.74,3.61
